"","X","alpha","birthdate","deathdate","index","locx","locy","mutation_rate","mutations","parent_index","proliferation_rate","norm_locx","norm_locy","sampled","cluster"
"409",961,0.5,10.0416666666667,13.4583333333333,961,510,503,0.2,"[2, 43]",457,1,9.5,0.5,FALSE,8
"410",962,0.5,10.0416666666667,13.4583333333333,962,509,503,0.2,"[2, 43]",457,1,8.5,0.5,FALSE,8
"411",963,0.5,10.0416666666667,13.4583333333333,963,490,507,0.2,"[0, 1, 4, 10, 75, 191]",895,1,-10.5,4.5,FALSE,10
"412",964,0.5,10.0416666666667,13.4583333333333,964,490,506,0.2,"[0, 1, 4, 10, 75, 191]",895,1,-10.5,3.5,FALSE,10
"413",966,0.5,10.0416666666667,13.4583333333333,966,494,514,0.2,"[0, 1, 34, 129, 148, 155, 198, 207]",942,1,-6.5,11.5,FALSE,7
"414",968,0.5,10.0416666666667,13.4583333333333,968,501,514,0.2,"[0, 1, 15, 20, 37]",706,1,0.5,11.5,FALSE,7
"415",969,0.5,10.0416666666667,13.4583333333333,969,508,507,0.2,"[0, 1, 15, 20, 37, 67, 100, 121, 177]",957,1,7.5,4.5,FALSE,7
"416",971,0.5,10.0416666666667,13.4583333333333,971,491,511,0.2,"[0, 1, 5, 91, 153, 160, 208]",733,1,-9.5,8.5,FALSE,6
"417",974,0.5,10.0416666666667,13.4583333333333,974,494,513,0.2,"[0, 1, 34, 129]",799,1,-6.5,10.5,FALSE,7
"418",976,0.5,10.0833333333333,13.4583333333333,976,489,503,0.2,"[0, 1, 4, 10, 75, 206]",960,1,-11.5,0.5,FALSE,10
"419",978,0.5,10.0833333333333,13.4583333333333,978,494,491,0.2,"[0, 14, 65, 114, 154, 203]",953,1,-6.5,-11.5,FALSE,4
"420",979,0.5,10.125,13.4583333333333,979,501,516,0.2,"[0, 1, 15, 20, 37]",967,1,0.5,13.5,FALSE,7
"421",980,0.5,10.125,13.4583333333333,980,502,515,0.2,"[0, 1, 15, 20, 37]",967,1,1.5,12.5,FALSE,7
"422",981,0.5,10.125,13.4583333333333,981,510,506,0.2,"[2, 43]",791,1,9.5,3.5,FALSE,8
"423",982,0.5,10.125,13.4583333333333,982,509,505,0.2,"[2, 43]",791,1,8.5,2.5,FALSE,8
"424",985,0.5,10.125,13.4583333333333,985,499,517,0.2,"[0, 1, 15, 20, 37, 200]",939,1,-1.5,14.5,FALSE,7
"425",996,0.5,10.2083333333333,13.4583333333333,996,500,516,0.2,"[0, 1, 15, 20, 37, 200]",986,1,-0.5,13.5,FALSE,7
"426",998,0.5,10.2083333333333,13.4583333333333,998,490,497,0.2,"[0, 14, 127, 144]",883,1,-10.5,-5.5,FALSE,8
"427",999,0.5,10.2083333333333,13.4583333333333,999,493,492,0.2,"[0, 14, 65, 83]",933,1,-7.5,-10.5,FALSE,4
"428",1006,0.5,10.2083333333333,13.4583333333333,1006,499,516,0.2,"[0, 1, 15, 20, 37, 201]",940,1,-1.5,13.5,FALSE,7
"429",1007,0.5,10.2083333333333,13.4583333333333,1007,494,515,0.2,"[0, 1, 34, 129, 148, 194]",907,1,-6.5,12.5,FALSE,7
"430",1008,0.5,10.2083333333333,13.4583333333333,1008,495,515,0.2,"[0, 1, 34, 129, 148, 194]",907,1,-5.5,12.5,FALSE,7
"431",1010,0.5,10.2083333333333,13.4583333333333,1010,507,512,0.2,"[0, 1, 15, 20, 37, 120]",948,1,6.5,9.5,FALSE,7
"432",1012,0.5,10.2083333333333,13.4583333333333,1012,493,510,0.2,"[0, 1, 16]",719,1,-7.5,7.5,FALSE,7
"433",1014,0.5,10.2083333333333,13.4583333333333,1014,505,492,0.2,"[0]",881,1,4.5,-10.5,FALSE,8
"434",1018,0.5,10.25,13.4583333333333,1018,511,498,0.2,"[2, 13, 30, 54, 82, 116, 123]",992,1,10.5,-4.5,FALSE,8
"435",1019,0.5,10.25,13.4583333333333,1019,508,493,0.2,"[2, 13, 30, 54, 82]",768,1,7.5,-9.5,FALSE,8
"436",1020,0.5,10.25,13.4583333333333,1020,508,494,0.2,"[2, 13, 30, 54, 82]",768,1,7.5,-8.5,FALSE,8
"437",1022,0.5,10.25,13.4583333333333,1022,504,492,0.2,"[0, 150]",938,1,3.5,-10.5,FALSE,3
"438",1024,0.5,10.25,13.4583333333333,1024,489,502,0.2,"[0, 1, 4, 10, 75]",959,1,-11.5,-0.5,FALSE,10
"439",1026,0.5,10.25,13.4583333333333,1026,495,491,0.2,"[0, 14, 65, 114, 154, 212]",988,1,-5.5,-11.5,FALSE,4
"440",1027,0.5,10.25,13.4583333333333,1027,489,499,0.2,"[0, 14, 127, 144]",997,1,-11.5,-3.5,FALSE,8
"441",1032,0.5,10.25,13.4583333333333,1032,488,502,0.2,"[0, 1, 4, 10, 75, 206]",975,1,-12.5,-0.5,FALSE,10
"442",1033,0.5,10.2916666666667,13.4583333333333,1033,511,496,0.2,"[2, 13, 30, 54, 82, 116, 123, 159]",731,1,10.5,-6.5,FALSE,8
"443",1034,0.5,10.2916666666667,13.4583333333333,1034,510,497,0.2,"[2, 13, 30, 54, 82, 116, 123, 159]",731,1,9.5,-5.5,FALSE,8
"444",1036,0.5,10.2916666666667,13.4583333333333,1036,507,513,0.2,"[0, 1, 15, 20, 37, 167]",927,1,6.5,10.5,FALSE,7
"445",1038,0.5,10.2916666666667,13.4583333333333,1038,490,509,0.2,"[0, 1, 5, 91, 153, 164]",875,1,-10.5,6.5,FALSE,1
"446",1040,0.5,10.2916666666667,13.4583333333333,1040,506,494,0.2,"[2, 13]",717,1,5.5,-8.5,FALSE,8
"447",1042,0.5,10.3333333333333,13.4583333333333,1042,501,491,0.2,"[0, 12, 47, 92, 143, 156, 214]",715,1,0.5,-11.5,FALSE,8
"448",1044,0.5,10.3333333333333,13.4583333333333,1044,503,492,0.2,"[0, 70, 182, 216]",867,1,2.5,-10.5,FALSE,8
"449",1046,0.5,10.3333333333333,13.4583333333333,1046,511,497,0.2,"[2, 13, 30, 54, 82, 116, 123]",802,1,10.5,-5.5,FALSE,8
"450",1048,0.5,10.3333333333333,13.4583333333333,1048,513,498,0.2,"[2, 13, 30, 54, 82, 116, 123]",829,1,12.5,-4.5,FALSE,8
"451",1050,0.5,10.3333333333333,13.4583333333333,1050,507,493,0.2,"[2, 13]",1039,1,6.5,-9.5,FALSE,8
"452",1052,0.5,10.375,13.4583333333333,1052,492,511,0.2,"[0, 1, 16]",1011,1,-8.5,8.5,FALSE,7
"453",1054,0.5,10.375,13.4583333333333,1054,512,501,0.2,"[2, 40, 53, 62, 103, 110]",777,1,11.5,-1.5,FALSE,2
"454",1057,0.5,10.4166666666667,13.4583333333333,1057,505,515,0.2,"[0, 1, 15, 20, 37, 125, 131]",813,1,4.5,12.5,FALSE,7
"455",1060,0.5,10.4166666666667,13.4583333333333,1060,504,491,0.2,"[0, 70, 182, 215, 217]",1043,1,3.5,-11.5,FALSE,8
"456",1064,0.5,10.4166666666667,13.4583333333333,1064,494,492,0.2,"[0, 14, 65, 186]",879,1,-6.5,-10.5,FALSE,4
"457",1067,0.5,10.4583333333333,13.4583333333333,1067,513,497,0.2,"[2, 13, 30, 54, 82, 116, 123, 218]",830,1,12.5,-5.5,FALSE,8
"458",1068,0.5,10.4583333333333,13.4583333333333,1068,512,498,0.2,"[2, 13, 30, 54, 82, 116, 123]",830,1,11.5,-4.5,FALSE,8
"459",1070,0.5,10.4583333333333,13.4583333333333,1070,507,509,0.2,"[0, 1, 15, 20, 37, 67, 100, 121, 219]",861,1,6.5,6.5,FALSE,7
"460",1071,0.5,10.4583333333333,13.4583333333333,1071,509,493,0.2,"[2, 13, 30, 54, 82]",891,1,8.5,-9.5,FALSE,8
"461",1074,0.5,10.5,13.4583333333333,1074,510,504,0.2,"[2, 40, 53, 62, 84, 175]",910,1,9.5,1.5,FALSE,9
"462",1078,0.5,10.5,13.4583333333333,1078,512,497,0.2,"[2, 13, 30, 54, 82, 116, 123]",991,1,11.5,-5.5,FALSE,8
"463",1079,0.5,10.5416666666667,13.4583333333333,1079,489,501,0.2,"[0, 1, 4, 10, 189]",887,1,-11.5,-1.5,FALSE,10
"464",1080,0.5,10.5416666666667,13.4583333333333,1080,490,502,0.2,"[0, 1, 4, 10, 189, 220]",887,1,-10.5,-0.5,FALSE,10
"465",1081,0.5,10.5416666666667,13.4583333333333,1081,500,490,0.2,"[0, 12, 47, 133, 162, 169]",920,1,-0.5,-12.5,FALSE,8
"466",1082,0.5,10.5416666666667,13.4583333333333,1082,499,490,0.2,"[0, 12, 47, 133, 162, 169]",920,1,-1.5,-12.5,FALSE,8
"467",1084,0.5,10.5416666666667,13.4583333333333,1084,502,516,0.2,"[0, 1, 15, 20, 37, 151, 172]",994,1,1.5,13.5,FALSE,7
"468",1086,0.5,10.5833333333333,13.4583333333333,1086,512,499,0.2,"[2, 13, 30, 54, 82, 116, 123]",1017,1,11.5,-3.5,FALSE,8
"469",1090,0.5,10.5833333333333,13.4583333333333,1090,488,503,0.2,"[0, 1, 4, 10, 75, 204, 221]",952,1,-12.5,0.5,FALSE,10
"470",1092,0.5,10.5833333333333,13.4583333333333,1092,511,504,0.2,"[2, 40, 53, 62, 84, 175]",1073,1,10.5,1.5,FALSE,9
"471",1093,0.5,10.5833333333333,13.4583333333333,1093,507,492,0.2,"[0]",1013,1,6.5,-10.5,FALSE,8
"472",1094,0.5,10.5833333333333,13.4583333333333,1094,506,492,0.2,"[0]",1013,1,5.5,-10.5,FALSE,8
"473",1098,0.5,10.625,13.4583333333333,1098,495,516,0.2,"[0, 1, 15, 20, 37, 138, 183]",917,1,-5.5,13.5,FALSE,7
"474",1100,0.5,10.625,13.4583333333333,1100,512,504,0.2,"[2, 40, 53, 62, 84, 175]",1030,1,11.5,1.5,FALSE,9
"475",1102,0.5,10.625,13.4583333333333,1102,493,513,0.2,"[0, 1, 34, 129]",990,1,-7.5,10.5,FALSE,7
"476",1104,0.5,10.625,13.4583333333333,1104,500,489,0.2,"[0, 12, 47, 133, 162, 169, 180, 210]",1015,1,-0.5,-13.5,FALSE,8
"477",1106,0.5,10.6666666666667,13.4583333333333,1106,491,492,0.2,"[0, 14, 90]",775,1,-9.5,-10.5,FALSE,8
"478",1108,0.5,10.6666666666667,13.4583333333333,1108,505,513,0.2,"[0, 1, 15, 20, 37, 125, 196]",924,1,4.5,10.5,TRUE,7
"479",1109,0.5,10.6666666666667,13.4583333333333,1109,506,509,0.2,"[0, 1, 15, 20, 38, 68, 223]",465,1,5.5,6.5,FALSE,7
"480",1110,0.5,10.6666666666667,13.4583333333333,1110,505,510,0.2,"[0, 1, 15, 20, 38, 68, 224]",465,1,4.5,7.5,FALSE,7
"481",1112,0.5,10.6666666666667,13.4583333333333,1112,507,511,0.2,"[0, 1, 15, 20, 37, 120, 173, 225]",823,1,6.5,8.5,FALSE,7
"482",1114,0.5,10.6666666666667,13.4583333333333,1114,501,490,0.2,"[0, 12, 47, 92, 143, 156, 213]",1056,1,0.5,-12.5,FALSE,8
"483",1116,0.5,10.6666666666667,13.4583333333333,1116,513,499,0.2,"[2, 13, 30, 54, 82, 116, 123]",1047,1,12.5,-3.5,FALSE,8
"484",1118,0.5,10.6666666666667,13.4583333333333,1118,493,514,0.2,"[0, 1, 34, 129, 148, 155, 198, 227]",941,1,-7.5,11.5,FALSE,7
"485",1126,0.5,10.6666666666667,13.4583333333333,1126,507,507,0.2,"[0, 1, 15, 20, 37, 67, 100, 121, 177]",970,1,6.5,4.5,FALSE,7
"486",1127,0.5,10.7083333333333,13.4583333333333,1127,496,516,0.2,"[0, 1, 15, 20, 37]",825,1,-4.5,13.5,FALSE,7
"487",1128,0.5,10.7083333333333,13.4583333333333,1128,497,516,0.2,"[0, 1, 15, 20, 37, 229]",825,1,-3.5,13.5,FALSE,7
"488",1129,0.5,10.7083333333333,13.4583333333333,1129,507,514,0.2,"[0, 1, 15, 20, 37, 168]",901,1,6.5,11.5,FALSE,7
"489",1130,0.5,10.7083333333333,13.4583333333333,1130,506,513,0.2,"[0, 1, 15, 20, 37, 168]",901,1,5.5,10.5,FALSE,7
"490",1132,0.5,10.7083333333333,13.4583333333333,1132,503,488,0.2,"[0, 12, 47, 92, 143, 156, 213, 230]",1095,1,2.5,-14.5,FALSE,8
"491",1134,0.5,10.7083333333333,13.4583333333333,1134,490,494,0.2,"[0, 14, 127, 231]",886,1,-10.5,-8.5,FALSE,8
"492",1136,0.5,10.75,13.4583333333333,1136,503,490,0.2,"[0, 70, 182, 215]",1059,1,2.5,-12.5,TRUE,8
"493",1138,0.5,10.75,13.4583333333333,1138,496,490,0.2,"[0, 14, 65, 114, 154]",1004,1,-4.5,-12.5,FALSE,4
"494",1139,0.5,10.75,13.4583333333333,1139,493,512,0.2,"[0, 1, 34, 129]",989,1,-7.5,9.5,FALSE,7
"495",1140,0.5,10.75,13.4583333333333,1140,494,512,0.2,"[0, 1, 34, 129]",989,1,-6.5,9.5,FALSE,7
"496",1141,0.5,10.75,13.4583333333333,1141,487,501,0.2,"[0, 1, 4, 10, 75, 206]",1031,1,-13.5,-1.5,FALSE,10
"497",1148,0.5,10.7916666666666,13.4583333333333,1148,510,505,0.2,"[2, 40, 53, 62, 84, 142, 233]",774,1,9.5,2.5,FALSE,5
"498",1152,0.5,10.7916666666666,13.4583333333333,1152,507,508,0.2,"[0, 1, 15, 20, 37, 67, 100, 121, 177]",1125,1,6.5,5.5,FALSE,7
"499",1153,0.5,10.7916666666666,13.4583333333333,1153,504,490,0.2,"[0, 150, 235]",937,1,3.5,-12.5,FALSE,3
"500",1154,0.5,10.7916666666666,13.4583333333333,1154,503,491,0.2,"[0, 150]",937,1,2.5,-11.5,FALSE,3
"501",1156,0.5,10.7916666666666,13.4583333333333,1156,512,505,0.2,"[2, 40, 53, 62, 84, 175]",1099,1,11.5,2.5,FALSE,9
"502",1158,0.5,10.7916666666666,13.4583333333333,1158,496,517,0.2,"[0, 1, 15, 20, 37, 138, 183]",1120,1,-4.5,14.5,FALSE,7
"503",1159,0.5,10.7916666666666,13.4583333333333,1159,498,489,0.2,"[0, 12, 47, 133, 162, 169, 180, 211, 236]",1016,1,-2.5,-13.5,FALSE,8
"504",1164,0.5,10.8333333333333,13.4583333333333,1164,491,498,0.2,"[0, 14, 111, 166]",897,1,-9.5,-4.5,FALSE,8
"505",1166,0.5,10.8333333333333,13.4583333333333,1166,497,490,0.2,"[0, 14, 65, 114, 154]",1003,1,-3.5,-12.5,FALSE,4
"506",1167,0.5,10.8333333333333,13.4583333333333,1167,507,510,0.2,"[0, 1, 15, 20, 37, 120, 173]",1111,1,6.5,7.5,FALSE,7
"507",1168,0.5,10.8333333333333,13.4583333333333,1168,508,511,0.2,"[0, 1, 15, 20, 37, 120, 173]",1111,1,7.5,8.5,TRUE,7
"508",1171,0.5,10.8333333333333,13.4583333333333,1171,487,507,0.2,"[0, 1, 4, 10, 75]",1062,1,-13.5,4.5,FALSE,10
"509",1172,0.5,10.8333333333333,13.4583333333333,1172,488,506,0.2,"[0, 1, 4, 10, 75, 240]",1062,1,-12.5,3.5,FALSE,10
"510",1176,0.5,10.875,13.4583333333333,1176,513,504,0.2,"[2, 40, 53, 62, 84, 175]",1029,1,12.5,1.5,FALSE,9
"511",1178,0.5,10.875,13.4583333333333,1178,495,490,0.2,"[0, 14, 65, 114, 154, 203]",977,1,-5.5,-12.5,FALSE,4
"512",1179,0.5,10.875,13.4583333333333,1179,498,518,0.2,"[0, 1, 15, 20, 37]",1162,1,-2.5,15.5,FALSE,7
"513",1180,0.5,10.875,13.4583333333333,1180,498,517,0.2,"[0, 1, 15, 20, 37]",1162,1,-2.5,14.5,FALSE,7
"514",1183,0.5,10.875,13.4583333333333,1183,511,495,0.2,"[2, 13, 30, 54, 82, 116, 123]",1124,1,10.5,-7.5,FALSE,8
"515",1186,0.5,10.875,13.4583333333333,1186,493,511,0.2,"[0, 1, 16]",1051,1,-7.5,8.5,FALSE,7
"516",1187,0.5,10.9166666666666,13.4583333333333,1187,502,518,0.2,"[0, 1, 15, 20, 37, 151, 172]",993,1,1.5,15.5,FALSE,7
"517",1188,0.5,10.9166666666666,13.4583333333333,1188,502,517,0.2,"[0, 1, 15, 20, 37, 151, 172, 242]",993,1,1.5,14.5,FALSE,7
"518",1189,0.5,10.9166666666666,13.4583333333333,1189,491,512,0.2,"[0, 1, 16]",1185,1,-9.5,9.5,FALSE,7
"519",1190,0.5,10.9166666666666,13.4583333333333,1190,492,512,0.2,"[0, 1, 16]",1185,1,-8.5,9.5,FALSE,7
"520",1191,0.5,10.9166666666666,13.4583333333333,1191,488,508,0.2,"[0, 1, 5, 91, 153, 164, 243]",821,1,-12.5,5.5,FALSE,1
"521",1192,0.5,10.9166666666666,13.4583333333333,1192,489,507,0.2,"[0, 1, 5, 91, 153, 164]",821,1,-11.5,4.5,FALSE,1
"522",1194,0.5,10.9166666666666,13.4583333333333,1194,511,505,0.2,"[2, 40, 53, 62, 84, 175]",1091,1,10.5,2.5,FALSE,9
"523",1196,0.5,10.9166666666666,13.4583333333333,1196,501,517,0.2,"[0, 1, 15, 20, 37, 200]",995,1,0.5,14.5,TRUE,7
"524",1198,0.5,10.9166666666666,13.4583333333333,1198,495,517,0.2,"[0, 1, 15, 20, 37, 138, 183]",1157,1,-5.5,14.5,FALSE,7
"525",1200,0.5,10.9166666666666,13.4583333333333,1200,487,504,0.2,"[0, 1, 4, 10, 75]",951,1,-13.5,1.5,FALSE,10
"526",1202,0.5,10.9166666666666,13.4583333333333,1202,493,493,0.2,"[0, 14, 65, 83, 209]",1000,1,-7.5,-9.5,FALSE,4
"527",1204,0.5,10.9166666666666,13.4583333333333,1204,490,499,0.2,"[0, 14, 111, 166, 238]",1163,1,-10.5,-3.5,FALSE,8
"528",1205,0.5,10.9583333333333,13.4583333333333,1205,512,502,0.2,"[2, 40, 53, 62, 103, 110, 245]",866,1,11.5,-0.5,FALSE,2
"529",1206,0.5,10.9583333333333,13.4583333333333,1206,511,502,0.2,"[2, 40, 53, 62, 103, 110, 246]",866,1,10.5,-0.5,FALSE,2
"530",1207,0.5,10.9583333333333,13.4583333333333,1207,488,500,0.2,"[0, 14, 111, 166, 238]",1203,1,-12.5,-2.5,FALSE,8
"531",1210,0.5,10.9583333333333,13.4583333333333,1210,499,488,0.2,"[0, 12, 47, 133, 162, 169, 180, 210]",1103,1,-1.5,-14.5,FALSE,8
"532",1211,0.5,10.9583333333333,13.4583333333333,1211,504,516,0.2,"[0, 1, 15, 20, 37, 125, 131]",814,1,3.5,13.5,FALSE,7
"533",1212,0.5,10.9583333333333,13.4583333333333,1212,504,515,0.2,"[0, 1, 15, 20, 37, 125, 131, 247]",814,1,3.5,12.5,FALSE,7
"534",1214,0.5,10.9583333333333,13.4583333333333,1214,509,494,0.2,"[2, 13, 30, 54, 82]",1072,1,8.5,-8.5,FALSE,8
"535",1215,0.5,10.9583333333333,13.4583333333333,1215,490,500,0.2,"[0, 69, 248]",697,1,-10.5,-2.5,FALSE,8
"536",1216,0.5,10.9583333333333,13.4583333333333,1216,491,500,0.2,"[0, 69]",697,1,-9.5,-2.5,FALSE,8
"537",1218,0.5,10.9583333333333,13.4583333333333,1218,498,490,0.2,"[0, 12, 47, 133, 162, 169]",914,1,-2.5,-12.5,FALSE,8
"538",1220,0.5,11,13.4583333333333,1220,493,491,0.2,"[0, 14, 65, 186]",1063,1,-7.5,-11.5,FALSE,4
"539",1221,0.5,11,13.4583333333333,1221,507,515,0.2,"[0, 1, 15, 20, 37, 125, 196, 251]",1107,1,6.5,12.5,FALSE,7
"540",1222,0.5,11,13.4583333333333,1222,506,514,0.2,"[0, 1, 15, 20, 37, 125, 196, 252]",1107,1,5.5,11.5,FALSE,7
"541",1224,0.5,11,13.4583333333333,1224,490,496,0.2,"[0, 14, 127, 144, 187]",884,1,-10.5,-6.5,FALSE,8
"542",1226,0.5,11,13.4583333333333,1226,489,508,0.2,"[0, 1, 5, 91, 153, 164]",1037,1,-11.5,5.5,TRUE,1
"543",1228,0.5,11,13.4583333333333,1228,488,501,0.2,"[0, 1, 4, 10, 75, 254]",1023,1,-12.5,-1.5,FALSE,10
"544",1230,0.5,11.0416666666666,13.4583333333333,1230,492,514,0.2,"[0, 1, 34, 129, 148, 155, 198]",1170,1,-8.5,11.5,FALSE,7
"545",1232,0.5,11.0416666666666,13.4583333333333,1232,512,495,0.2,"[2, 13, 30, 54, 82, 116, 123, 228]",1123,1,11.5,-7.5,FALSE,8
"546",1234,0.5,11.0416666666666,13.4583333333333,1234,492,492,0.2,"[0, 14, 65, 83, 209]",1201,1,-8.5,-10.5,FALSE,4
"547",1244,0.5,11.0833333333333,13.4583333333333,1244,509,512,0.2,"[0, 1, 15, 20, 37, 120]",1143,1,8.5,9.5,FALSE,7
"548",1246,0.5,11.0833333333333,13.4583333333333,1246,490,492,0.2,"[0, 14, 90]",1240,1,-10.5,-10.5,FALSE,8
"549",1250,0.5,11.0833333333333,13.4583333333333,1250,505,514,0.2,"[0, 1, 15, 20, 37, 125, 257]",923,1,4.5,11.5,FALSE,7
"550",1255,0.5,11.125,13.4583333333333,1255,489,511,0.2,"[0, 1, 5, 91, 153, 160]",1248,1,-11.5,8.5,FALSE,6
"551",1258,0.5,11.125,13.4583333333333,1258,500,517,0.2,"[0, 1, 15, 20, 37, 201]",1005,1,-0.5,14.5,FALSE,7
"552",1264,0.5,11.1666666666666,13.4583333333333,1264,513,496,0.2,"[2, 13, 30, 54, 82, 116, 123]",1182,1,12.5,-6.5,FALSE,8
"553",1266,0.5,11.1666666666666,13.4583333333333,1266,499,489,0.2,"[0, 12, 47, 133, 162, 169, 180, 211, 237, 258]",1174,1,-1.5,-13.5,FALSE,8
"554",1272,0.5,11.1666666666666,13.4583333333333,1272,505,491,0.2,"[0, 150]",1021,1,4.5,-11.5,FALSE,3
"555",1274,0.5,11.1666666666666,13.4583333333333,1274,503,489,0.2,"[0, 70, 182, 215]",1135,1,2.5,-13.5,FALSE,8
"556",1278,0.5,11.2083333333333,13.4583333333333,1278,487,502,0.2,"[0, 1, 4, 10, 75, 206]",1142,1,-13.5,-0.5,FALSE,10
"557",1280,0.5,11.2083333333333,13.4583333333333,1280,503,516,0.2,"[0, 1, 15, 20, 37, 151, 172, 264]",1270,1,2.5,13.5,FALSE,7
"558",1285,0.5,11.2083333333333,13.4583333333333,1285,491,514,0.2,"[0, 1, 34, 129, 222]",1101,1,-9.5,11.5,FALSE,7
"559",1286,0.5,11.2083333333333,13.4583333333333,1286,492,513,0.2,"[0, 1, 34, 129, 222]",1101,1,-8.5,10.5,FALSE,7
"560",1287,0.5,11.25,13.4583333333333,1287,506,516,0.2,"[0, 1, 15, 20, 37, 125, 259]",1268,1,5.5,13.5,FALSE,7
"561",1288,0.5,11.25,13.4583333333333,1288,506,515,0.2,"[0, 1, 15, 20, 37, 125, 259]",1268,1,5.5,12.5,FALSE,7
"562",1292,0.5,11.25,13.4583333333333,1292,489,510,0.2,"[0, 1, 5, 91, 153, 160]",1247,1,-11.5,7.5,FALSE,6
"563",1295,0.5,11.2916666666666,13.4583333333333,1295,487,499,0.2,"[0, 1, 4, 10, 75]",1276,1,-13.5,-3.5,FALSE,10
"564",1297,0.5,11.2916666666666,13.4583333333333,1297,494,516,0.2,"[0, 1, 15, 20, 37, 138, 183]",1260,1,-6.5,13.5,FALSE,7
"565",1300,0.5,11.2916666666666,13.4583333333333,1300,513,500,0.2,"[2, 13, 30, 54, 82, 116, 123]",1085,1,12.5,-2.5,FALSE,8
"566",1302,0.5,11.3333333333333,13.4583333333333,1302,487,505,0.2,"[0, 1, 4, 10, 75]",925,1,-13.5,2.5,FALSE,10
"567",1308,0.5,11.3333333333333,13.4583333333333,1308,512,506,0.2,"[2, 40, 53, 62, 84, 175]",1193,1,11.5,3.5,FALSE,9
"568",1311,0.5,11.375,13.4583333333333,1311,512,494,0.2,"[2, 13, 30, 54, 82, 116, 123, 228]",1231,1,11.5,-8.5,FALSE,8
"569",1313,0.5,11.375,13.4583333333333,1313,513,502,0.2,"[2, 40, 53, 62, 103, 110]",1282,1,12.5,-0.5,FALSE,2
"570",1314,0.5,11.375,13.4583333333333,1314,512,503,0.2,"[2, 40, 53, 62, 103, 110]",1282,1,11.5,0.5,FALSE,2
"571",1315,0.5,11.375,13.4583333333333,1315,489,498,0.2,"[0, 14, 127, 144, 269]",1028,1,-11.5,-4.5,FALSE,8
"572",1316,0.5,11.375,13.4583333333333,1316,490,498,0.2,"[0, 14, 127, 144]",1028,1,-10.5,-4.5,FALSE,8
"573",1317,0.5,11.375,13.4583333333333,1317,496,488,0.2,"[0, 14, 65, 114, 154]",1165,1,-4.5,-14.5,FALSE,4
"574",1318,0.5,11.375,13.4583333333333,1318,496,489,0.2,"[0, 14, 65, 114, 154]",1165,1,-4.5,-13.5,FALSE,4
"575",1319,0.5,11.4166666666666,13.4583333333333,1319,509,507,0.2,"[2, 43]",779,1,8.5,4.5,FALSE,8
"576",1320,0.5,11.4166666666666,13.4583333333333,1320,508,506,0.2,"[2, 43]",779,1,7.5,3.5,FALSE,8
"577",1324,0.5,11.4166666666666,13.4583333333333,1324,506,490,0.2,"[0, 150, 260]",1306,1,5.5,-12.5,TRUE,3
"578",1326,0.5,11.4166666666666,13.4583333333333,1326,487,503,0.2,"[0, 1, 4, 10, 75, 204]",1089,1,-13.5,0.5,FALSE,10
"579",1330,0.5,11.4166666666666,13.4583333333333,1330,491,513,0.2,"[0, 1, 34, 129, 148, 155, 198, 239, 268]",1310,1,-9.5,10.5,FALSE,7
"580",1332,0.5,11.4166666666666,13.4583333333333,1332,509,508,0.2,"[0, 1, 15, 20, 37, 67, 100, 121, 255]",1235,1,8.5,5.5,TRUE,7
"581",1333,0.5,11.4166666666666,13.4583333333333,1333,501,488,0.2,"[0, 12, 47, 92, 143, 156, 213]",1096,1,0.5,-14.5,FALSE,8
"582",1334,0.5,11.4166666666666,13.4583333333333,1334,502,489,0.2,"[0, 12, 47, 92, 143, 156, 213]",1096,1,1.5,-13.5,FALSE,8
"583",1338,0.5,11.4583333333333,13.4583333333333,1338,492,491,0.2,"[0, 14, 65, 186, 250]",1219,1,-8.5,-11.5,FALSE,4
"584",1341,0.5,11.4583333333333,13.4583333333333,1341,488,495,0.2,"[0, 14, 127, 188]",984,1,-12.5,-7.5,FALSE,8
"585",1342,0.5,11.4583333333333,13.4583333333333,1342,489,495,0.2,"[0, 14, 127, 188]",984,1,-11.5,-7.5,FALSE,8
"586",1343,0.5,11.4583333333333,13.4583333333333,1343,488,499,0.2,"[0, 14, 111, 166, 238]",1208,1,-12.5,-3.5,FALSE,8
"587",1344,0.5,11.4583333333333,13.4583333333333,1344,489,500,0.2,"[0, 14, 111, 166, 238]",1208,1,-11.5,-2.5,FALSE,8
"588",1346,0.5,11.4583333333333,13.4583333333333,1346,504,489,0.2,"[0, 12, 47, 92, 143, 156, 213]",1304,1,3.5,-13.5,FALSE,8
"589",1348,0.5,11.4583333333333,13.4583333333333,1348,491,490,0.2,"[0, 14, 65, 83, 209]",1283,1,-9.5,-12.5,FALSE,4
"590",1349,0.5,11.4583333333333,13.4583333333333,1349,488,510,0.2,"[0, 1, 5, 91, 153, 160, 256, 274]",1237,1,-12.5,7.5,FALSE,6
"591",1350,0.5,11.4583333333333,13.4583333333333,1350,489,509,0.2,"[0, 1, 5, 91, 153, 160, 256]",1237,1,-11.5,6.5,FALSE,6
"592",1352,0.5,11.5,13.4583333333333,1352,508,509,0.2,"[0, 1, 15, 20, 37, 67, 100, 121, 177]",1151,1,7.5,6.5,TRUE,7
"593",1353,0.5,11.5,13.4583333333333,1353,497,488,0.2,"[0, 12, 47, 133, 162, 169, 249, 275]",1217,1,-3.5,-14.5,FALSE,8
