,alpha,birthdate,deathdate,index,locx,locy,mutation_rate,mutations,parent_index,proliferation_rate
630,0.0,10.87499999999998,15.208333333333252,630,504,487,0.1,[0],554,1
631,0.5,10.87499999999998,13.583333333333275,631,490,492,0.1,"[0, 20]",587,1
632,0.5,10.87499999999998,12.166666666666629,632,506,508,0.1,[0],401,1
633,0.0,10.87499999999998,15.208333333333252,633,498,515,0.1,"[0, 12, 16, 57, 72]",623,1
634,0.5,10.916666666666647,15.208333333333252,634,512,492,0.1,"[0, 38, 43, 52, 55, 65]",563,1
635,0.0,10.916666666666647,15.208333333333252,635,505,487,0.1,"[0, 70]",610,1
636,0.5,10.916666666666647,15.208333333333252,636,500,515,0.1,"[0, 12, 16, 57]",527,1
637,0.5,10.916666666666647,12.291666666666627,637,504,514,0.1,"[0, 12, 16, 44]",531,1
638,0.5,10.916666666666647,11.374999999999973,638,511,503,0.1,"[0, 1, 4, 30]",387,1
639,0.5,10.916666666666647,11.458333333333306,639,509,508,0.1,"[0, 77]",368,1
640,0.0,10.916666666666647,15.208333333333252,640,485,497,0.1,"[0, 56]",590,1
641,0.5,10.958333333333313,15.208333333333252,641,483,497,0.1,"[0, 64, 76]",553,1
642,0.0,10.958333333333313,15.208333333333252,642,510,489,0.1,"[0, 38, 43, 52]",530,1
643,0.0,10.958333333333313,15.208333333333252,643,505,486,0.1,"[0, 68]",616,1
644,0.5,10.999999999999979,12.04166666666663,644,489,493,0.1,"[0, 20]",570,1
645,0.5,10.999999999999979,15.208333333333252,645,501,515,0.1,"[0, 12, 16, 44, 90]",582,1
646,0.5,10.999999999999979,11.08333333333331,646,493,493,0.1,"[0, 20, 69]",603,1
647,0.5,10.999999999999979,11.041666666666645,647,514,495,0.1,"[0, 1, 4, 6, 26]",562,1
648,0.5,10.999999999999979,11.62499999999997,648,494,492,0.1,"[0, 46]",558,1
649,0.5,10.999999999999979,11.958333333333298,649,507,508,0.1,[0],358,1
650,0.5,10.999999999999979,13.74999999999994,650,486,506,0.1,"[0, 24]",503,1
651,0.0,10.999999999999979,15.208333333333252,651,499,515,0.1,"[0, 12, 16, 57, 74]",527,1
652,0.5,10.999999999999979,15.208333333333252,652,482,498,0.1,"[0, 64, 95]",641,1
653,0.5,10.999999999999979,11.291666666666641,653,512,506,0.1,"[0, 27]",476,1
654,0.5,10.999999999999979,15.208333333333252,654,511,506,0.1,"[0, 27, 73]",627,1
655,0.0,10.999999999999979,15.208333333333252,655,484,502,0.1,[0],444,1
656,0.5,11.041666666666645,11.8333333333333,656,512,503,0.1,"[0, 1, 4, 37]",505,1
657,0.5,11.041666666666645,12.249999999999961,657,496,490,0.1,"[0, 17]",546,1
658,0.5,11.041666666666645,15.208333333333252,658,493,492,0.1,"[0, 46]",648,1
659,0.5,11.041666666666645,11.124999999999977,659,508,509,0.1,"[0, 18, 39]",354,1
660,0.5,11.08333333333331,15.208333333333252,660,489,509,0.1,"[0, 12, 35]",593,1
661,0.0,11.08333333333331,15.208333333333252,661,484,494,0.1,[0],621,1
662,0.5,11.08333333333331,15.208333333333252,662,489,510,0.1,"[0, 12, 35, 75]",596,1
663,0.5,11.124999999999977,15.208333333333252,663,500,487,0.1,"[0, 58]",574,1
664,0.5,11.124999999999977,12.083333333333297,664,510,508,0.1,[0],581,1
665,0.5,11.124999999999977,11.208333333333309,665,497,490,0.1,"[0, 17]",546,1
666,0.0,11.124999999999977,15.208333333333252,666,487,493,0.1,[0],585,1
667,0.5,11.124999999999977,15.208333333333252,667,493,513,0.1,"[0, 12, 19, 99]",591,1
668,0.5,11.124999999999977,11.249999999999975,668,514,494,0.1,"[0, 1, 4, 6, 26]",584,1
669,0.5,11.124999999999977,15.208333333333252,669,499,488,0.1,[0],499,1
670,0.0,11.124999999999977,15.208333333333252,670,498,516,0.1,"[0, 12, 16, 57, 72, 86]",633,1
671,0.5,11.124999999999977,12.666666666666622,671,512,502,0.1,"[0, 1, 4, 37]",505,1
672,0.0,11.166666666666643,15.208333333333252,672,510,487,0.1,"[0, 47, 67, 85]",595,1
673,0.0,11.166666666666643,15.208333333333252,673,511,490,0.1,"[0, 1, 4, 6]",498,1
674,0.5,11.166666666666643,12.541666666666623,674,492,492,0.1,"[0, 20, 69]",601,1
675,0.0,11.166666666666643,15.208333333333252,675,497,489,0.1,[0],602,1
676,0.5,11.166666666666643,11.541666666666638,676,512,507,0.1,"[0, 27]",653,1
677,0.5,11.166666666666643,15.208333333333252,677,495,512,0.1,"[0, 12, 35]",443,1
678,0.5,11.208333333333309,12.916666666666618,678,513,498,0.1,"[0, 1, 4, 37]",431,1
679,0.5,11.208333333333309,15.208333333333252,679,491,511,0.1,"[0, 12, 35]",596,1
680,0.0,11.208333333333309,15.208333333333252,680,499,516,0.1,"[0, 12, 16, 57, 74]",651,1
681,0.5,11.208333333333309,15.208333333333252,681,490,504,0.1,"[0, 60]",197,1
682,0.0,11.208333333333309,15.208333333333252,682,502,487,0.1,[0],554,1
683,0.5,11.208333333333309,14.541666666666595,683,511,507,0.1,"[0, 27, 73]",627,1
684,0.5,11.208333333333309,11.999999999999964,684,513,504,0.1,"[0, 1, 4, 37]",656,1
685,0.5,11.249999999999975,12.333333333333293,685,489,511,0.1,"[0, 12, 35, 75]",662,1
686,0.5,11.249999999999975,15.208333333333252,686,493,493,0.1,"[0, 20, 69]",674,1
687,0.5,11.249999999999975,15.208333333333252,687,482,497,0.1,"[0, 64, 76]",641,1
688,0.5,11.249999999999975,13.249999999999947,688,483,498,0.1,"[0, 64]",553,1
689,0.5,11.291666666666641,15.208333333333252,689,495,513,0.1,"[0, 12, 66, 79]",566,1
690,0.5,11.291666666666641,15.208333333333252,690,484,500,0.1,[0],440,1
691,0.0,11.291666666666641,15.208333333333252,691,496,514,0.1,"[0, 12, 50]",619,1
692,0.5,11.291666666666641,15.208333333333252,692,497,514,0.1,"[0, 12]",541,1
693,0.0,11.333333333333307,15.208333333333252,693,497,515,0.1,"[0, 12, 50]",691,1
694,0.5,11.333333333333307,11.999999999999964,694,508,509,0.1,"[0, 77]",639,1
695,0.5,11.333333333333307,11.708333333333302,695,492,511,0.1,"[0, 12, 35]",458,1
696,0.5,11.333333333333307,12.208333333333295,696,514,495,0.1,"[0, 1, 4, 6, 26]",614,1
697,0.0,11.374999999999973,15.208333333333252,697,501,487,0.1,[0],529,1
698,0.5,11.374999999999973,15.208333333333252,698,496,515,0.1,"[0, 12]",692,1
699,0.5,11.374999999999973,15.208333333333252,699,494,513,0.1,"[0, 12, 19]",591,1
700,0.5,11.374999999999973,15.208333333333252,700,499,487,0.1,"[0, 58]",574,1
701,0.5,11.374999999999973,15.208333333333252,701,493,512,0.1,"[0, 12, 35]",443,1
702,0.5,11.374999999999973,15.208333333333252,702,505,512,0.1,"[0, 7, 36, 48, 51]",470,1
703,0.5,11.374999999999973,12.291666666666627,703,514,497,0.1,"[0, 1, 4, 37]",678,1
704,0.5,11.374999999999973,15.208333333333252,704,488,507,0.1,"[0, 82]",615,1
705,0.5,11.374999999999973,13.624999999999941,705,512,505,0.1,"[0, 27, 73]",654,1
706,0.0,11.41666666666664,15.208333333333252,706,495,514,0.1,"[0, 12, 50]",619,1
707,0.5,11.41666666666664,12.249999999999961,707,490,512,0.1,"[0, 12, 35]",679,1
708,0.5,11.458333333333306,15.208333333333252,708,506,511,0.1,"[0, 7, 36, 48, 51, 88]",526,1
709,0.5,11.458333333333306,13.20833333333328,709,513,502,0.1,"[0, 1, 4, 37, 78]",495,1
710,0.5,11.458333333333306,15.208333333333252,710,506,510,0.1,"[0, 18, 83]",388,1
711,0.0,11.458333333333306,15.208333333333252,711,483,502,0.1,[0],444,1
712,0.0,11.458333333333306,15.208333333333252,712,497,516,0.1,"[0, 12, 16, 57, 72]",633,1
713,0.5,11.458333333333306,12.416666666666625,713,493,491,0.1,"[0, 46]",648,1
714,0.5,11.458333333333306,11.499999999999972,714,489,491,0.1,"[0, 20]",631,1
715,0.5,11.458333333333306,15.208333333333252,715,512,490,0.1,"[0, 38, 43, 52, 55, 65, 84, 91]",563,1
716,0.5,11.458333333333306,12.916666666666618,716,485,505,0.1,"[0, 32]",492,1
717,0.5,11.458333333333306,15.208333333333252,717,500,516,0.1,"[0, 12, 16, 57]",636,1
718,0.0,11.499999999999972,15.208333333333252,718,486,493,0.1,[0],586,1
719,0.0,11.499999999999972,15.208333333333252,719,511,487,0.1,"[0, 47, 67]",672,1
720,0.0,11.499999999999972,15.208333333333252,720,510,488,0.1,"[0, 47, 67]",561,1
721,0.5,11.541666666666638,15.208333333333252,721,485,501,0.1,[0],444,1
722,0.5,11.541666666666638,11.708333333333302,722,515,497,0.1,"[0, 1, 4, 37]",703,1
723,0.5,11.541666666666638,11.749999999999968,723,510,502,0.1,"[0, 1, 4, 37]",373,1
724,0.5,11.541666666666638,15.208333333333252,724,494,514,0.1,"[0, 12, 66, 79]",689,1
725,0.5,11.541666666666638,15.208333333333252,725,512,491,0.1,"[0, 38, 43, 52, 55, 65]",563,1
726,0.0,11.541666666666638,15.208333333333252,726,508,487,0.1,"[0, 68]",552,1
727,0.5,11.541666666666638,15.208333333333252,727,483,501,0.1,[0],690,1
728,0.0,11.541666666666638,15.208333333333252,728,504,486,0.1,"[0, 70, 94, 97]",635,1
729,0.5,11.583333333333304,13.333333333333279,729,498,487,0.1,"[0, 58]",700,1
730,0.0,11.583333333333304,15.208333333333252,730,485,493,0.1,"[0, 113]",718,1
731,0.5,11.583333333333304,12.291666666666627,731,488,510,0.1,"[0, 12, 35, 75]",685,1
732,0.5,11.583333333333304,15.208333333333252,732,511,492,0.1,"[0, 1, 4, 6]",460,1
733,0.5,11.583333333333304,13.708333333333274,733,500,486,0.1,"[0, 58]",663,1
734,0.5,11.62499999999997,15.208333333333252,734,512,497,0.1,"[0, 1, 4, 6, 26, 80]",452,1
735,0.5,11.62499999999997,15.208333333333252,735,488,492,0.1,"[0, 20]",644,1
736,0.5,11.62499999999997,15.208333333333252,736,502,515,0.1,"[0, 12, 16, 44, 100]",645,1
737,0.5,11.62499999999997,14.91666666666659,737,499,486,0.1,"[0, 58]",733,1
738,0.0,11.62499999999997,15.208333333333252,738,483,503,0.1,[0],655,1
739,0.0,11.62499999999997,15.208333333333252,739,505,513,0.1,"[0, 7, 36, 48, 51]",470,1
740,0.5,11.62499999999997,15.041666666666588,740,512,498,0.1,"[0, 1, 4, 6, 28]",391,1
741,0.5,11.666666666666636,15.208333333333252,741,482,499,0.1,[0],518,1
742,0.5,11.666666666666636,15.208333333333252,742,488,493,0.1,[0],606,1
743,0.5,11.666666666666636,15.208333333333252,743,513,506,0.1,"[0, 27, 73]",705,1
744,0.5,11.666666666666636,14.958333333333256,744,487,505,0.1,"[0, 24, 71]",575,1
745,0.5,11.666666666666636,15.208333333333252,745,492,493,0.1,[0],366,1
746,0.5,11.666666666666636,12.874999999999952,746,495,489,0.1,"[0, 17]",657,1
747,0.5,11.666666666666636,15.208333333333252,747,497,488,0.1,"[0, 58]",729,1
748,0.0,11.666666666666636,15.208333333333252,748,512,487,0.1,"[0, 47, 67]",719,1
749,0.5,11.666666666666636,15.208333333333252,749,512,506,0.1,"[0, 27, 81]",476,1
750,0.5,11.666666666666636,15.208333333333252,750,481,498,0.1,"[0, 64, 76]",687,1
751,0.5,11.666666666666636,15.208333333333252,751,497,490,0.1,[0],499,1
752,0.5,11.666666666666636,12.04166666666663,752,487,510,0.1,"[0, 12, 35, 75]",731,1
753,0.0,11.708333333333302,15.208333333333252,753,483,493,0.1,[0],661,1
754,0.5,11.708333333333302,13.249999999999947,754,513,500,0.1,"[0, 1, 4, 37]",624,1
755,0.5,11.708333333333302,15.208333333333252,755,509,497,0.1,"[0, 1, 4, 6, 26]",190,1
756,0.5,11.708333333333302,15.208333333333252,756,488,512,0.1,"[0, 12, 35, 75]",685,1
757,0.5,11.708333333333302,15.208333333333252,757,495,515,0.1,"[0, 12]",698,1
758,0.5,11.749999999999968,13.249999999999947,758,487,508,0.1,"[0, 82]",704,1
759,0.5,11.749999999999968,15.208333333333252,759,487,492,0.1,[0],742,1
760,0.5,11.749999999999968,14.499999999999929,760,513,499,0.1,"[0, 1, 4, 37]",431,1
761,0.5,11.749999999999968,15.208333333333252,761,492,511,0.1,"[0, 12, 35]",458,1
762,0.5,11.749999999999968,14.041666666666602,762,488,509,0.1,"[0, 12, 35, 75]",662,1
763,0.0,11.791666666666634,15.208333333333252,763,494,515,0.1,"[0, 12, 50, 102]",706,1
764,0.5,11.791666666666634,12.291666666666627,764,509,508,0.1,"[0, 27]",598,1
765,0.5,11.791666666666634,14.124999999999934,765,507,510,0.1,"[0, 18, 83]",710,1
766,0.0,11.791666666666634,15.208333333333252,766,507,486,0.1,"[0, 68]",726,1
767,0.0,11.791666666666634,15.208333333333252,767,484,495,0.1,"[0, 56]",590,1
768,0.0,11.8333333333333,15.208333333333252,768,508,486,0.1,"[0, 68]",766,1
769,0.0,11.8333333333333,15.208333333333252,769,506,486,0.1,"[0, 68]",616,1
770,0.5,11.8333333333333,14.791666666666591,770,513,505,0.1,"[0, 27, 73, 111]",705,1
771,0.5,11.8333333333333,15.208333333333252,771,493,494,0.1,"[0, 20]",456,1
772,0.5,11.8333333333333,15.208333333333252,772,504,485,0.1,"[0, 68]",643,1
773,0.0,11.874999999999966,15.208333333333252,773,509,487,0.1,"[0, 68]",597,1
774,0.0,11.874999999999966,15.208333333333252,774,497,491,0.1,"[0, 10]",410,1
775,0.5,11.874999999999966,13.499999999999943,775,512,507,0.1,"[0, 27, 73, 109]",683,1
776,0.0,11.874999999999966,15.208333333333252,776,503,487,0.1,[0],529,1
777,0.0,11.874999999999966,15.208333333333252,777,496,488,0.1,[0],675,1
778,0.5,11.916666666666632,15.208333333333252,778,511,489,0.1,"[0, 38, 43, 52, 55, 65, 84]",715,1
779,0.5,11.958333333333298,15.208333333333252,779,506,512,0.1,"[0, 7, 36, 48, 51]",702,1
780,0.5,11.958333333333298,13.499999999999943,780,500,485,0.1,"[0, 58]",737,1
781,0.0,11.958333333333298,15.208333333333252,781,501,494,0.1,[0],213,1
782,0.0,11.958333333333298,15.208333333333252,782,482,493,0.1,[0],753,1
783,0.5,11.958333333333298,15.208333333333252,783,498,488,0.1,[0],499,1
784,0.5,11.958333333333298,13.291666666666613,784,513,490,0.1,"[0, 38, 43, 52, 55, 65, 84]",715,1
785,0.5,11.999999999999964,12.37499999999996,785,491,492,0.1,[0],745,1
786,0.0,11.999999999999964,15.208333333333252,786,502,486,0.1,[0],776,1
787,0.5,11.999999999999964,12.708333333333288,787,490,513,0.1,"[0, 12, 35]",707,1
788,0.0,11.999999999999964,15.208333333333252,788,509,486,0.1,"[0, 47, 67, 85]",672,1
789,0.5,12.04166666666663,15.208333333333252,789,506,509,0.1,"[0, 18]",388,1
790,0.0,12.04166666666663,15.208333333333252,790,497,517,0.1,"[0, 12, 16, 57, 72, 86]",670,1
791,0.5,12.04166666666663,12.99999999999995,791,511,493,0.1,"[0, 1, 4, 6]",522,1
792,0.0,12.04166666666663,15.208333333333252,792,502,485,0.1,[0],786,1
793,0.0,12.04166666666663,15.208333333333252,793,482,492,0.1,[0],782,1
794,0.5,12.083333333333297,15.208333333333252,794,493,495,0.1,[0],547,1
795,0.5,12.083333333333297,15.208333333333252,795,484,504,0.1,"[0, 87, 104]",573,1
796,0.0,12.083333333333297,15.208333333333252,796,482,503,0.1,[0],711,1
797,0.5,12.083333333333297,15.208333333333252,797,507,512,0.1,"[0, 7, 36, 48, 51, 88]",708,1
798,0.5,12.083333333333297,13.74999999999994,798,501,486,0.1,"[0, 58]",733,1
799,0.5,12.083333333333297,12.874999999999952,799,487,506,0.1,"[0, 32, 62]",544,1
800,0.5,12.124999999999963,15.208333333333252,800,497,487,0.1,[0],783,1
801,0.5,12.124999999999963,15.208333333333252,801,489,508,0.1,"[0, 12, 35, 89]",593,1
802,0.0,12.124999999999963,15.208333333333252,802,510,486,0.1,"[0, 47, 67, 85]",788,1
803,0.5,12.124999999999963,15.208333333333252,803,482,496,0.1,"[0, 64, 76]",641,1
804,0.5,12.124999999999963,15.208333333333252,804,512,489,0.1,"[0, 38, 43, 52, 55, 65, 84]",778,1
805,0.5,12.166666666666629,15.208333333333252,805,512,493,0.1,"[0, 38, 43, 52, 55, 65]",634,1
806,0.5,12.166666666666629,15.12499999999992,806,507,509,0.1,"[0, 18]",789,1
807,0.5,12.166666666666629,13.583333333333275,807,513,501,0.1,"[0, 1, 4, 37]",624,1
808,0.5,12.166666666666629,15.208333333333252,808,502,516,0.1,"[0, 12, 16, 44, 90]",645,1
809,0.5,12.166666666666629,15.208333333333252,809,507,511,0.1,"[0, 7, 36, 48, 51, 88]",797,1
810,0.5,12.166666666666629,13.583333333333275,810,512,501,0.1,"[0, 1, 4, 37]",398,1
811,0.0,12.166666666666629,15.208333333333252,811,509,485,0.1,"[0, 47, 67, 85]",788,1
812,0.5,12.166666666666629,15.208333333333252,812,513,489,0.1,"[0, 38, 43, 52, 55, 65, 84, 91]",715,1
813,0.5,12.208333333333295,15.208333333333252,813,489,493,0.1,[0],742,1
814,0.5,12.208333333333295,12.499999999999957,814,495,490,0.1,"[0, 17, 92, 98]",612,1
815,0.5,12.208333333333295,15.208333333333252,815,481,499,0.1,"[0, 64, 76]",750,1
816,0.5,12.208333333333295,15.208333333333252,816,501,516,0.1,"[0, 12, 16, 44, 90]",808,1
817,0.5,12.208333333333295,12.749999999999954,817,512,494,0.1,"[0, 1, 4, 6, 26, 93]",465,1
818,0.0,12.208333333333295,15.208333333333252,818,505,485,0.1,"[0, 70, 94]",728,1
819,0.0,12.249999999999961,15.208333333333252,819,511,488,0.1,"[0, 47, 67]",719,1
820,0.0,12.249999999999961,15.208333333333252,820,496,516,0.1,"[0, 12, 16, 57, 72]",712,1
821,0.5,12.249999999999961,15.208333333333252,821,481,497,0.1,"[0, 64, 95, 114]",652,1
822,0.0,12.249999999999961,15.208333333333252,822,483,494,0.1,"[0, 56]",767,1
823,0.5,12.249999999999961,12.499999999999957,823,488,506,0.1,"[0, 24, 71]",620,1
824,0.0,12.249999999999961,15.208333333333252,824,482,494,0.1,[0],753,1
825,0.5,12.249999999999961,15.208333333333252,825,494,492,0.1,"[0, 46, 96]",517,1
826,0.0,12.291666666666627,15.208333333333252,826,503,485,0.1,"[0, 70, 94, 97]",728,1
827,0.5,12.291666666666627,14.958333333333256,827,494,491,0.1,"[0, 17, 92, 98]",814,1
828,0.5,12.333333333333293,15.208333333333252,828,506,507,0.1,"[0, 18]",402,1
829,0.5,12.333333333333293,12.58333333333329,829,500,484,0.1,"[0, 58]",780,1
830,0.5,12.37499999999996,13.624999999999941,830,488,508,0.1,"[0, 82]",704,1
831,0.5,12.37499999999996,13.74999999999994,831,507,508,0.1,[0],368,1
832,0.0,12.37499999999996,15.208333333333252,832,496,517,0.1,"[0, 12, 16, 57, 72]",712,1
833,0.0,12.37499999999996,15.208333333333252,833,499,497,0.1,[0],40,1
834,0.0,12.37499999999996,15.208333333333252,834,503,486,0.1,[0],682,1
835,0.5,12.416666666666625,13.833333333333272,835,510,502,0.1,"[0, 1, 4, 37]",373,1
836,0.5,12.416666666666625,15.208333333333252,836,492,513,0.1,"[0, 12, 19, 99]",667,1
837,0.5,12.416666666666625,15.208333333333252,837,491,512,0.1,"[0, 12, 35]",761,1
838,0.5,12.416666666666625,13.791666666666606,838,508,511,0.1,"[0, 7, 36, 48, 51, 88]",809,1
839,0.5,12.416666666666625,15.208333333333252,839,511,505,0.1,"[0, 27, 73]",627,1
840,0.5,12.458333333333291,15.208333333333252,840,492,512,0.1,"[0, 12, 35]",837,1
841,0.0,12.458333333333291,15.208333333333252,841,493,514,0.1,"[0, 12, 50]",763,1
842,0.5,12.458333333333291,15.208333333333252,842,504,507,0.1,"[0, 18]",402,1
843,0.5,12.458333333333291,15.208333333333252,843,483,505,0.1,"[0, 87]",795,1
844,0.5,12.458333333333291,15.208333333333252,844,496,490,0.1,[0],751,1
845,0.5,12.458333333333291,15.208333333333252,845,495,516,0.1,"[0, 12, 103]",698,1
846,0.5,12.499999999999957,15.208333333333252,846,506,508,0.1,"[0, 18]",828,1
847,0.0,12.499999999999957,15.208333333333252,847,486,492,0.1,[0],718,1
848,0.5,12.499999999999957,15.208333333333252,848,492,514,0.1,"[0, 12, 19, 99]",667,1
849,0.5,12.499999999999957,14.999999999999922,849,503,515,0.1,"[0, 12, 16, 44, 100]",736,1
850,0.5,12.499999999999957,15.208333333333252,850,483,496,0.1,"[0, 64, 76]",641,1
851,0.5,12.541666666666623,13.20833333333328,851,491,514,0.1,"[0, 12, 19, 99]",836,1
852,0.5,12.541666666666623,15.208333333333252,852,485,504,0.1,"[0, 32]",716,1
853,0.5,12.541666666666623,12.99999999999995,853,486,505,0.1,"[0, 32, 62, 101]",426,1
854,0.5,12.541666666666623,13.20833333333328,854,489,491,0.1,"[0, 20]",735,1
855,0.5,12.541666666666623,15.208333333333252,855,488,506,0.1,[0],615,1
856,0.5,12.58333333333329,15.208333333333252,856,488,510,0.1,"[0, 12, 35, 117]",660,1
857,0.0,12.58333333333329,15.208333333333252,857,493,515,0.1,"[0, 12, 50, 102]",763,1
858,0.5,12.58333333333329,15.208333333333252,858,494,517,0.1,"[0, 12, 103]",845,1
859,0.5,12.58333333333329,13.124999999999948,859,508,509,0.1,"[0, 18, 83]",765,1
860,0.5,12.58333333333329,12.624999999999956,860,494,516,0.1,"[0, 12]",757,1
861,0.5,12.58333333333329,15.208333333333252,861,504,514,0.1,"[0, 7, 36, 48, 51]",739,1
862,0.5,12.624999999999956,15.208333333333252,862,510,507,0.1,"[0, 27, 73]",627,1
863,0.5,12.624999999999956,12.916666666666618,863,487,509,0.1,"[0, 12, 35, 75]",762,1
864,0.5,12.624999999999956,15.208333333333252,864,484,505,0.1,"[0, 87, 104]",795,1
865,0.5,12.624999999999956,15.208333333333252,865,492,515,0.1,"[0, 12, 50]",841,1
866,0.5,12.624999999999956,13.95833333333327,866,486,508,0.1,"[0, 82]",758,1
867,0.5,12.624999999999956,15.208333333333252,867,513,488,0.1,"[0, 38, 43, 52, 55, 65, 84]",804,1
868,0.0,12.624999999999956,15.208333333333252,868,506,485,0.1,"[0, 70, 94]",818,1
869,0.5,12.624999999999956,15.208333333333252,869,489,505,0.1,"[0, 24]",245,1
870,0.0,12.624999999999956,15.208333333333252,870,499,517,0.1,"[0, 12, 16, 57, 74]",680,1
871,0.5,12.624999999999956,13.583333333333275,871,507,507,0.1,[0],268,1
872,0.5,12.624999999999956,14.291666666666599,872,512,508,0.1,"[0, 27, 73]",683,1
873,0.5,12.624999999999956,15.208333333333252,873,486,491,0.1,[0],759,1
874,0.5,12.666666666666622,14.249999999999932,874,491,513,0.1,"[0, 12, 19, 99]",851,1
875,0.5,12.666666666666622,13.291666666666613,875,485,492,0.1,[0],718,1
876,0.0,12.666666666666622,15.208333333333252,876,483,492,0.1,[0],793,1
877,0.0,12.666666666666622,15.208333333333252,877,483,495,0.1,[0],589,1
878,0.5,12.666666666666622,12.99999999999995,878,513,497,0.1,"[0, 1, 4, 6, 26]",559,1
879,0.5,12.666666666666622,15.208333333333252,879,482,506,0.1,"[0, 87]",843,1
880,0.0,12.666666666666622,15.208333333333252,880,513,486,0.1,"[0, 47, 67]",748,1
881,0.0,12.708333333333288,15.208333333333252,881,496,512,0.1,"[0, 12, 50]",463,1
882,0.0,12.708333333333288,15.208333333333252,882,504,515,0.1,"[0, 12, 16, 44, 105]",607,1
883,0.5,12.708333333333288,15.208333333333252,883,480,498,0.1,"[0, 64, 76]",750,1
884,0.5,12.749999999999954,12.916666666666618,884,513,504,0.1,"[0, 27, 73]",705,1
885,0.5,12.749999999999954,13.083333333333282,885,514,498,0.1,"[0, 1, 4, 37]",678,1
886,0.5,12.749999999999954,15.208333333333252,886,484,503,0.1,[0],711,1
887,0.5,12.749999999999954,15.208333333333252,887,507,504,0.1,"[0, 13]",236,1
888,0.5,12.749999999999954,15.166666666666586,888,480,499,0.1,"[0, 64, 76]",815,1
889,0.5,12.79166666666662,15.208333333333252,889,513,493,0.1,"[0, 38, 43, 52, 55, 65]",805,1
890,0.0,12.79166666666662,15.208333333333252,890,504,484,0.1,"[0, 70, 94, 97]",826,1
891,0.0,12.79166666666662,15.208333333333252,891,493,516,0.1,"[0, 12, 50, 102]",763,1
892,0.5,12.833333333333286,15.208333333333252,892,490,511,0.1,"[0, 12, 19]",622,1
893,0.5,12.833333333333286,13.624999999999941,893,510,501,0.1,"[0, 1, 4, 37]",398,1
894,0.5,12.833333333333286,15.208333333333252,894,513,492,0.1,"[0, 38, 43, 52, 55, 65]",634,1
895,0.5,12.833333333333286,13.833333333333272,895,491,492,0.1,"[0, 20, 106]",587,1
896,0.5,12.874999999999952,15.208333333333252,896,490,502,0.1,"[0, 23]",297,1
897,0.5,12.874999999999952,15.208333333333252,897,488,491,0.1,[0],759,1
898,0.5,12.874999999999952,15.208333333333252,898,514,492,0.1,"[0, 38, 43, 52, 55, 65]",889,1
899,0.0,12.874999999999952,15.208333333333252,899,508,485,0.1,"[0, 68]",768,1
900,0.5,12.874999999999952,15.208333333333252,900,487,507,0.1,"[0, 82]",758,1
901,0.5,12.916666666666618,15.208333333333252,901,507,501,0.1,"[0, 1, 4, 30, 107]",277,1
902,0.5,12.916666666666618,15.208333333333252,902,495,489,0.1,[0],844,1
903,0.5,12.916666666666618,13.333333333333279,903,512,502,0.1,"[0, 1, 4, 37]",810,1
904,0.0,12.916666666666618,15.208333333333252,904,514,487,0.1,"[0, 47, 67, 124]",880,1
905,0.0,12.916666666666618,15.208333333333252,905,505,514,0.1,"[0, 7, 36, 48, 51]",739,1
906,0.5,12.916666666666618,15.208333333333252,906,487,490,0.1,[0],873,1
907,0.5,12.958333333333284,15.208333333333252,907,512,504,0.1,"[0, 27, 73]",839,1
908,0.0,12.958333333333284,15.208333333333252,908,511,485,0.1,"[0, 47, 67, 85]",802,1
909,0.5,12.958333333333284,15.208333333333252,909,508,510,0.1,"[0, 7, 36, 48, 51, 88]",809,1
910,0.5,12.958333333333284,15.208333333333252,910,513,498,0.1,"[0, 1, 4, 6, 26, 80]",734,1
911,0.5,12.958333333333284,15.208333333333252,911,495,490,0.1,[0],844,1
912,0.5,12.958333333333284,12.99999999999995,912,487,491,0.1,[0],897,1
913,0.5,12.99999999999995,13.916666666666604,913,490,490,0.1,"[0, 20]",854,1
914,0.5,12.99999999999995,13.499999999999943,914,508,508,0.1,[0],871,1
915,0.5,12.99999999999995,15.208333333333252,915,511,493,0.1,"[0, 38, 43, 52, 55, 65]",634,1
916,0.5,12.99999999999995,15.208333333333252,916,495,517,0.1,"[0, 12, 103]",845,1
917,0.5,12.99999999999995,13.333333333333279,917,487,509,0.1,"[0, 82]",830,1
918,0.5,12.99999999999995,15.208333333333252,918,508,512,0.1,"[0, 7, 36, 48, 51, 88]",797,1
919,0.5,12.99999999999995,14.208333333333266,919,489,511,0.1,"[0, 12, 35]",596,1
920,0.5,12.99999999999995,15.208333333333252,920,512,494,0.1,"[0, 38, 43, 52, 55, 65]",889,1
921,0.5,12.99999999999995,15.208333333333252,921,496,489,0.1,[0],751,1
922,0.5,12.99999999999995,15.208333333333252,922,484,493,0.1,[0],875,1
923,0.5,13.041666666666616,15.208333333333252,923,491,515,0.1,"[0, 12, 19, 99]",848,1
924,0.0,13.041666666666616,15.208333333333252,924,483,491,0.1,[0],876,1
925,0.0,13.041666666666616,15.208333333333252,925,505,516,0.1,"[0, 12, 16, 44, 105, 108, 116]",882,1
926,0.5,13.041666666666616,15.208333333333252,926,485,506,0.1,"[0, 87, 104]",864,1
927,0.0,13.083333333333282,15.208333333333252,927,482,495,0.1,[0],877,1
