# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Apr 22 19:57:13 PDT 2020 [seed=1587610619714]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	yule.birthRate	clock.rate	meanRate	X_coord.precision.col1	X_coord.varCovar.X_coord.precision.col1	X_coord.diffusionRate	Y_coord.precision.col1	Y_coord.varCovar.Y_coord.precision.col1	Y_coord.diffusionRate	treeLikelihood	branchRates	X_coord.traitLikelihood	Y_coord.traitLikelihood	speciation
3939000	-661.9312270092158	119.39775368097573	-781.3289806901915	0.10167175576457327	1.5934188771702353	29.83402667737789	1.0	1.0	2.0808740751406956E-4	4805.67282733044	294.901494413989	2.5163099193237004E-4	3974.0732742045	296.22350822589783	-397.63173509604223	0.0	-193.41567995842095	-190.2815656357284	118.84872797959754
3940000	-676.0024427492017	103.71280051203813	-779.7152432612398	0.16965792307703775	2.2016430372194433	24.880748266177324	1.0	1.0	2.3742050291856572E-4	4211.936154237682	200.1296814767199	1.8639067298798458E-4	5365.0753225429025	238.83518832943713	-393.65501459671964	0.0	-189.59051401711247	-196.4697146474077	102.71209659782825
3941000	-681.8041468963858	104.8686096141388	-786.6727565105246	0.13864899888580756	2.1516214739270563	25.41827163458332	1.0	1.0	1.5514846813025285E-4	6445.439082005394	238.73195889802204	2.514833526028156E-4	3976.406349168434	219.62825493892484	-396.1840722344187	0.0	-194.4576916029751	-196.0309926731307	103.84744620503794
3942000	-670.7499905328553	107.41688418758024	-778.1668747204355	0.1328836101594725	2.058480041962274	22.76846846267469	1.0	1.0	2.3206214960800207E-4	4309.190454751857	237.35733766534295	2.0374592739336113E-4	4908.073563941009	204.60265300607998	-396.57276238433707	0.0	-188.05419688595566	-193.5399154501429	106.27501629802634
3943000	-676.1082488057959	112.43342878440583	-788.5416775902017	0.09775492165681265	1.8356425011346986	25.159280844669308	1.0	1.0	4.369624596538528E-4	2288.5261145595136	197.3568225619412	2.243604824735646E-4	4457.112896955129	248.34140330915642	-413.95737973600933	0.0	-179.9760106413335	-194.60828721285893	111.85267034257228
3944000	-675.8125672131328	110.58116706660003	-786.3937342797328	0.11810412635292546	1.8976191942889429	27.219112684701567	1.0	1.0	5.035822850016539E-4	1985.772791822325	171.79582243893964	2.2946611716140842E-4	4357.941871202673	263.3131633656747	-411.67516814368787	0.0	-181.0251522342261	-193.69341390181893	110.24053985797563
3945000	-670.7848771762817	110.03235631231902	-780.8172334886008	0.11046316703869985	1.9174864483936522	27.31342244416906	1.0	1.0	4.648942441566347E-4	2151.026846576906	182.29149663748152	2.4349242765469323E-4	4106.903896897122	267.0654061135686	-408.4828903107939	0.0	-180.13819508004653	-192.1961480977603	109.68841665732204
3946000	-695.3663297750868	101.73794228169389	-797.1042720567807	0.17737146539685372	2.308625918603124	21.31110434403458	1.0	1.0	3.5907975003236553E-4	2784.896669639169	177.42248953050512	2.1039938751951504E-4	4752.86554675568	196.41602057244177	-415.40629200137965	0.0	-186.57341896848374	-195.1245610869173	100.70281726850993
3947000	-690.9407067855525	97.24346915461398	-788.1841759401665	0.13569054198249716	2.5096121376459126	21.586412930679998	1.0	1.0	3.059856891400101E-4	3268.12669837781	174.27929052274308	3.167981751008648E-4	3156.5838397951998	172.69924918311924	-404.74865500466825	0.0	-186.9902101665539	-196.44531076894432	96.35761630415304
3948000	-658.0533136072	124.90952394505736	-782.9628375522574	0.07160231916802208	1.4083235034616939	31.1617060168761	1.0	1.0	3.1748711747603474E-4	3149.7340992913964	288.01048495710177	2.3813605850839833E-4	4199.28005134398	314.84500886103626	-401.2095566951038	0.0	-187.75914472109213	-193.99413613606143	124.63454552496916
3949000	-684.1119400228705	105.7811625817724	-789.8931026046429	0.11649996460512718	2.095139267778436	25.157525880805206	1.0	1.0	3.4814121767857715E-4	2872.39760539717	206.4873159092591	3.607802417781948E-4	2771.770413676903	201.90193299070367	-413.2235001599973	0.0	-184.2548037255532	-192.41479871909235	105.32417713419176
3950000	-670.6916479774145	110.22673837219554	-780.91838634961	0.13842259654144265	1.9271466493793814	25.688023117832547	1.0	1.0	2.467281044821831E-4	4053.0445532288873	226.22050600143444	3.0226411064455537E-4	3308.3649854015935	235.23273950136436	-399.0263586662256	0.0	-187.32877810425157	-194.5632495791328	109.55063029923416
3951000	-675.0732220890305	105.34798035864357	-780.4212024476741	0.13392546369884326	2.0998233400127084	27.343418604703675	1.0	1.0	3.203992385281001E-4	3121.1060444274326	182.91107128719003	1.9112619477553632E-4	5232.145186453518	236.24666787495224	-400.8039079808994	0.0	-184.30523423781577	-195.31206022895893	104.6989687484723
3952000	-685.4629522377288	104.62150045382423	-790.084452691553	0.1017910100974968	2.176772569201917	19.97170526672049	1.0	1.0	2.7595204518190655E-4	3623.818041793471	186.82793920412848	1.77995195406296E-4	5618.129173191313	212.1611716756864	-405.5652327292364	0.0	-191.09357454796938	-193.4256454143472	103.24765004027437
3953000	-686.7503313919749	104.42042984399902	-791.1707612359739	0.1084781294542238	2.1497185725199985	18.526939635852784	1.0	1.0	2.98929182350731E-4	3345.2739278787067	235.40484049585896	3.042902512982686E-4	3286.335976040814	197.61387042507945	-410.3168346698308	0.0	-190.94681406484875	-189.90711250129436	103.21436137300253
3954000	-698.0256272598807	97.59442613763463	-795.6200533975153	0.1422811131052196	2.4986255764214147	21.994590378498135	1.0	1.0	3.441115423236552E-4	2906.0344597782973	148.80859323275521	1.7024596555986537E-4	5873.854318435285	189.34412117390443	-415.1161267872442	0.0	-186.8959147227098	-193.60801188756133	96.49278396791176
3955000	-686.2116863210235	106.85138917884662	-793.0630754998701	0.14192980443127212	2.0667210770754285	25.53363763352793	1.0	1.0	2.271092660203312E-4	4403.166887565381	215.78382350236117	2.3174160226375782E-4	4315.150970872486	225.8254194859951	-410.74492738361226	0.0	-187.34043815984856	-194.97770995640923	105.98893151109232
3956000	-688.1094264530236	100.03914019701483	-788.1485666500384	0.1760060574800108	2.385706757512821	21.733726113072834	1.0	1.0	2.2877378977903448E-4	4371.130106144891	175.33766648155066	3.125070698985631E-4	3199.9276058765354	190.52089666489607	-408.57170192206115	0.0	-187.92010642046017	-191.65675830751712	99.01410013275019
3957000	-681.2537061969288	107.6827697467944	-788.9364759437232	0.10988353543309552	1.9597944390487505	17.74066758672333	1.0	1.0	2.3788200064502033E-4	4203.764880438563	218.47479502692505	2.3302378565648283E-4	4291.407407972387	230.5015916040709	-410.3000680526923	0.0	-186.64950459274723	-191.98690329828366	106.14905910533183
3958000	-672.6719653175466	112.07523317950616	-784.7471984970528	0.11642312666477495	1.8509860628049974	24.61315495623123	1.0	1.0	2.817386516919227E-4	3549.3887473185114	211.77059599595216	3.156555342537168E-4	3168.0103514238485	247.20175946576103	-397.89152941390677	0.0	-191.3275470929648	-195.52812199018115	111.40216487635578
3959000	-683.4339778476276	102.39731729777996	-785.8312951454076	0.12182758615067406	2.269419495961092	19.25009620914986	1.0	1.0	3.6693359571761484E-4	2725.2887488928136	167.7484004222772	2.3309488304674742E-4	4290.098465179302	196.60860516627295	-409.0882184744488	0.0	-185.86197724274984	-190.88109942820896	101.23174323519034
3960000	-692.9313582077942	103.56163810352051	-796.4929963113148	0.16880015951877242	2.216418638411096	20.733816800038436	1.0	1.0	3.1302632048957953E-4	3194.619540094838	179.3284528044902	3.1152365107284317E-4	3210.0291472449753	194.0282405235379	-419.43275782347973	0.0	-190.42423855920237	-186.63599992863254	102.60171742660793
3961000	-695.0330878075555	101.82246415136709	-796.8555519589225	0.14048086071014254	2.304358846977636	20.964162190483485	1.0	1.0	2.833416984282473E-4	3529.3075659078727	163.35974687319396	2.8482686488851076E-4	3510.904775051427	190.55556857580643	-420.648829085367	0.0	-186.38132200886002	-189.82540086469558	100.78895384581243
3962000	-704.0605712044191	99.23456964977058	-803.2951408541898	0.1698768115617669	2.4281023394869	17.937617354147065	1.0	1.0	3.250922135642052E-4	3076.0502967337347	149.1939089916674	2.456497085694218E-4	4070.8373147424077	204.26367166928912	-431.0250845546061	0.0	-181.13635750378012	-191.13369879580355	97.90373109618031
3963000	-705.8571566840484	95.00414205397682	-800.8612987380252	0.17702303675043124	2.6274238947674395	20.394853394912797	1.0	1.0	5.66921530042831E-4	1763.9125469876756	129.26031981169314	2.3214979463573055E-4	4307.563577943774	172.82981753200866	-430.6945794064103	0.0	-183.11767631821604	-187.04904301339886	94.1629214983677
3964000	-700.8539826159209	94.26280263354519	-795.1167852494661	0.17092168922338072	2.708306563019635	17.992223917536265	1.0	1.0	2.8576736146566895E-4	3499.3499428035148	138.7444352906566	2.4837376356220465E-4	4026.190148499933	166.31204854622038	-417.8932186153542	0.0	-186.75169659883352	-190.47187003527844	92.87858521954287
3965000	-692.433223548042	95.5698302826695	-788.0030538307115	0.17643288945778948	2.614781767855035	16.195213284436694	1.0	1.0	3.1182048027500036E-4	3206.9734454840204	176.56460294841702	2.8342279772587816E-4	3528.297681145549	149.3966996045342	-413.2307887562823	0.0	-185.92646890305426	-188.84579617137493	94.1041219703882
3966000	-672.0054971609403	111.52628508980017	-783.5317822507404	0.10578932263781346	1.8766416516189228	24.47908127330064	1.0	1.0	3.983853650994476E-4	2510.132368317228	197.0657833687001	1.8730269918213662E-4	5338.9513571696125	272.2555536388037	-403.42758279389557	0.0	-186.64442194827342	-193.4597775085715	110.75466392462668
3967000	-691.5369148664064	102.30318980838194	-793.8401046747883	0.14081356665452052	2.2779927788852556	21.15438222469874	1.0	1.0	3.291271640941469E-4	3038.3393080066458	170.1454358584507	2.7870193886637615E-4	3588.0625878223645	174.3878923746755	-417.54638094828886	0.0	-185.06610977185622	-191.22761395464335	101.35097703970027
3968000	-689.1642658671991	101.6324009594741	-790.7966668266732	0.1517150240386208	2.3203541631811517	20.86766758659311	1.0	1.0	2.470403370346834E-4	4047.9219385925803	202.10312365323037	2.475977285568397E-4	4038.809264643295	193.41894917146712	-408.93154285600383	0.0	-185.79863505517963	-196.0664889154898	100.4514674686801
3969000	-679.5553434963849	102.48796163631789	-782.0433051327028	0.11970256843651647	2.2781396019725073	21.88947902776234	1.0	1.0	2.8216131873259783E-4	3544.071896501492	149.33237133624795	1.95512306838202E-4	5114.767536488428	257.590857255367	-401.5723025430126	0.0	-183.1301359925695	-197.3408665971207	101.34701043348697
3970000	-668.5261027416212	111.38199439349522	-779.9080971351165	0.09891815309677802	1.866830430359681	28.849250766967977	1.0	1.0	3.7386625073154554E-4	2674.7533323569487	191.41383811038483	1.7857640658384564E-4	5599.84389388235	252.71580683681557	-404.58028052345566	0.0	-180.82619885688604	-194.50161775477477	110.88545788586738
3971000	-685.8784516014726	108.61000676205366	-794.4884583635263	0.12897343877598025	1.9901776862307028	25.125871930500868	1.0	1.0	3.3243859356744395E-4	3008.074331168543	212.93150244350983	2.6128550286407887E-4	3827.23109027676	243.36209234260372	-413.71869201018035	0.0	-188.94824053224377	-191.82152582110226	107.96605574127862
3972000	-690.7414028623419	107.98365293797939	-798.7250558003213	0.1361567221144015	2.020504505637277	20.598441048224952	1.0	1.0	3.0319171658758595E-4	3298.2431421774027	201.94932941801193	1.4600540632349487E-4	6849.061450398376	278.3404199452197	-418.733766832514	0.0	-183.07573509802876	-196.91555386977862	106.61631144035812
3973000	-715.5767512591665	100.56850476469896	-816.1452560238654	0.1562791627620729	2.3690759260807703	20.970528473064487	1.0	1.0	3.204343779585584E-4	3120.7637781278554	156.60429045472773	2.0474661595064222E-4	4884.085606772947	188.43702339242407	-438.6915629124054	0.0	-184.61489209369094	-192.83880101776901	99.43201009040341
3974000	-720.5800661396823	88.7551780070822	-809.3352441467646	0.18328741822376407	3.00565884743272	13.484705213123268	1.0	1.0	3.093286870750944E-4	3232.8071782014654	126.04666086343414	2.730522234570005E-4	3662.303083781617	150.20616328744728	-436.48563362045405	0.0	-183.01266681730343	-189.83694370900702	86.94582517508172
3975000	-721.1892419840184	88.1312603633972	-809.3205023474156	0.17954682684783488	2.948989130870943	11.844957561695455	1.0	1.0	3.3210956701290936E-4	3011.0544811891227	134.37573816727493	3.037682848559546E-4	3291.9829022776194	142.8395096518351	-431.2550274131982	0.0	-187.2950035322423	-190.7704714019751	86.19255938018522
3976000	-729.2255076405984	93.55749760583112	-822.7830052464295	0.14083050468749375	2.6589726312122566	13.644819972573233	1.0	1.0	3.4540477463817257E-4	2895.153956825137	126.94407122527066	2.470146414747727E-4	4048.3430214080195	162.1276944988389	-451.6271952215841	0.0	-183.90015913144748	-187.25565089339798	91.77343519558897
3977000	-699.7326840313681	104.77973193846046	-804.5124159698286	0.1506990243194458	2.1266634420531654	18.034156852091805	1.0	1.0	2.744000120050844E-4	3644.314709364776	191.87144421785757	2.4298544589119146E-4	4115.472827322335	218.76418036027871	-431.0922307958656	0.0	-182.79033128949158	-190.62985388447134	103.36852848259934
3978000	-701.0487715586382	106.78239885490731	-807.8311704135456	0.133499221201887	2.056146986887109	22.47033782434314	1.0	1.0	5.584173433735469E-4	1790.7753257782708	172.0174930027468	3.2997851054977713E-4	3030.5003751120043	209.92990208237484	-431.21821126238024	0.0	-183.87218283632697	-192.74077631483846	106.29529249486708
3979000	-700.8629057489155	99.4530138389295	-800.315919587845	0.13409232767032175	2.3956675479451217	16.265614552858818	1.0	1.0	2.1577686105415757E-4	4634.417217465274	192.18231253771944	2.2549959860709243E-4	4434.597694084534	206.7873630337879	-418.05311892718913	0.0	-185.86071064311048	-196.40209001754528	97.69660887394438
3980000	-704.5296255718263	95.65455766463472	-800.184183236461	0.15274065564486558	2.6378955636563743	18.20605950228844	1.0	1.0	2.6278417290955344E-4	3805.4042179480334	148.4201445914543	2.0751317242538846E-4	4818.971192585622	199.1767870965119	-418.4164564078348	0.0	-185.25923901501335	-196.50848781361287	94.160285846733
3981000	-690.1912400985102	103.02079630140082	-793.2120363999111	0.14132830610932948	2.2451061138914343	19.333303074206107	1.0	1.0	3.4928387374008466E-4	2863.000771527568	214.17974567796756	1.854613468515307E-4	5391.959116961123	210.85668514800128	-410.1502988437094	0.0	-188.34906621529518	-194.71267134090658	101.72431174712466
3982000	-686.5633761819494	112.10009283918653	-798.6634690211359	0.08881037476582963	1.8449364885461426	25.5614260221397	1.0	1.0	3.852528764653728E-4	2595.6976860882223	209.5040646059656	3.126739920425112E-4	3198.219312925905	230.69203869315615	-419.10777696126485	0.0	-183.10194588177504	-196.45374617809603	111.65392896919441
3983000	-673.8027503198159	106.6792723160511	-780.482022635867	0.09294197630469371	2.0361547253339207	18.606681849164655	1.0	1.0	3.272435392611684E-4	3055.8280913894964	208.827214598204	2.2098041922811293E-4	4525.287821848701	228.41401745252705	-401.4228975714309	0.0	-186.24993460361904	-192.809190460817	105.36643384515806
3984000	-675.5851283662425	114.29904564603606	-789.8841740122787	0.076469142542975	1.7302725164899977	33.40702821088728	1.0	1.0	3.0151585210455405E-4	3316.5752083019456	249.3555089777415	2.2969712053493209E-4	4353.55914637128	300.9574559642332	-407.6692210536895	0.0	-186.32415620804576	-195.8907967505433	114.12628609187307
3985000	-682.9965399267986	112.94339639835714	-795.9399363251557	0.07428197627332066	1.805708836580846	23.265110635726497	1.0	1.0	4.0076874609778335E-4	2495.204553091599	203.97653813139578	2.3619304063548878E-4	4233.824998863013	275.63814964853117	-413.8503106941151	0.0	-184.9327454167757	-197.15688021426496	112.19077133745138
3986000	-690.407226002115	103.78235779850061	-794.1895838006155	0.11236573636496787	2.1764251335027134	25.778286349696796	1.0	1.0	4.2977784283115426E-4	2326.7835154379222	168.83137531458303	1.767799219980753E-4	5656.750996931018	241.60723078387616	-409.7766166237847	0.0	-187.67822847594934	-196.73473870088145	103.12258332759849
3987000	-689.5972442021996	107.89032886381591	-797.4875730660156	0.11097138007680406	1.9601012517650929	17.80319805941368	1.0	1.0	2.129662017507992E-4	4695.580762482407	236.31558986646	1.8541961677404154E-4	5393.172617860779	258.60160563318806	-410.72942231955676	0.0	-189.9342554649453	-196.82389528151344	106.19345646186154
3988000	-710.6069061872341	103.93517634509507	-814.5420825323292	0.11479007783992301	2.1980826779813754	24.24683397280714	1.0	1.0	2.6396065779444E-4	3788.4433549894866	208.16560861768806	1.8382123533069636E-4	5440.0678909647695	246.79870030728674	-418.85446239006274	0.0	-190.93861534526482	-204.74900479700173	102.9294707493291
3989000	-727.0270565024515	94.91505727546298	-821.9421137779145	0.13782619275584435	2.692354236748175	16.71821503631661	1.0	1.0	1.8933922598862558E-4	5281.525762971452	163.68183205617572	1.6852817020678387E-4	5933.726087294493	197.16029242318507	-429.37771848321586	0.0	-191.5228402532121	-201.04155504148656	92.99708635817672
3990000	-716.4980707064475	99.22332288069227	-815.7213935871398	0.1462271729145205	2.4309120961412916	21.92626588508932	1.0	1.0	2.922486362532048E-4	3421.7439397513494	157.60465815964184	1.5771907904013922E-4	6340.387010156849	227.32835847687988	-429.033242131587	0.0	-187.71896829481858	-198.9691831607342	97.99575344576007
3991000	-713.3296482790386	102.76641722478561	-816.0960655038242	0.12950531289514244	2.268475288047318	20.25262682864424	1.0	1.0	3.032284207418566E-4	3297.843907749388	169.63700576925544	1.770209089581531E-4	5649.050193479659	234.1948311656411	-429.4737530251455	0.0	-186.1507800119166	-200.47153246676214	101.46335726973838
3992000	-734.7086613788856	92.1570847372879	-826.8657461161735	0.14849769499581908	2.8093956250667573	14.629310327999525	1.0	1.0	3.2679587105116187E-4	3060.014181891068	142.6637570620748	2.0337630114672066E-4	4916.993741953127	188.64932021729805	-448.68845176130975	0.0	-182.9103297081524	-195.26696464671122	90.36880614267486
3993000	-703.6813483848244	108.4235011968265	-812.1048495816509	0.11325366489969893	1.9124554963511904	18.071153234086136	1.0	1.0	5.559154219859488E-4	1798.8347875430513	196.28719413814284	1.9580135672672073E-4	5107.216909613637	228.5433592223374	-431.99042715488486	0.0	-186.53065269353533	-193.58376973323075	107.26125289601535
3994000	-707.981111008252	93.95245025701611	-801.9335612652682	0.14332496972934172	2.724535077081613	18.17562850153871	1.0	1.0	3.159482677963422E-4	3165.075114906445	135.8568125195547	2.2327815499631584E-4	4478.7184846475475	158.15629637291605	-420.3980010516388	0.0	-189.46128279295513	-192.07427742067418	92.58386116488076
3995000	-687.4143058592538	109.61188828350001	-797.0261941427538	0.09601587079756081	1.9509868582818004	22.93066054691673	1.0	1.0	2.9453463583536965E-4	3395.186434232987	212.0980325484584	2.7544390450324346E-4	3630.50328451986	235.21167476783043	-408.57078550953946	0.0	-190.68693213573547	-197.7684764974788	108.7538528956774
3996000	-699.3060095877694	105.90134419954522	-805.2073537873146	0.10072249880923453	2.0659018464536874	27.81463475775274	1.0	1.0	3.8538535992842314E-4	2594.8053662072894	190.2565525281621	2.38558057937501E-4	4191.851697006968	254.89269216136347	-416.3632839756849	0.0	-190.2545970225557	-198.58947278907402	105.49024799900023
3997000	-682.9987842479718	104.00290235584136	-787.0016866038131	0.1156790137149168	2.2040337438350774	21.41976839731737	1.0	1.0	2.631992526442321E-4	3799.4028856598065	190.74023906788037	2.671056590607156E-4	3743.836815425505	211.2622998532594	-405.7072536732853	0.0	-188.2237845381162	-193.07064839241158	102.94150604021833
3998000	-681.7432372322484	111.01747938258075	-792.7607166148291	0.1164981926788219	1.905311173303089	22.436985625317213	1.0	1.0	1.9117142830590996E-4	5230.907196026246	245.66417259676274	1.754355508792664E-4	5700.0989536504685	270.2889398633536	-404.6674890888831	0.0	-190.34592239452274	-197.74730513142327	109.67538691207226
3999000	-675.9581957507829	111.85318145218083	-787.8113772029637	0.10715959454726118	1.8313756729309487	21.816971306615656	1.0	1.0	3.598526709885316E-4	2778.915041127678	207.11443859418497	3.348935126375275E-4	2986.023802385063	238.2762951905055	-406.6702154981338	0.0	-186.5613691846861	-194.57979252014385	111.09664968602395
4000000	-678.5058437266512	110.48126403746176	-788.9871077641129	0.09932379360830647	1.9285339861785062	23.62076686413934	1.0	1.0	2.6887131460084246E-4	3719.2513507235503	267.15063415063236	1.6881371582812946E-4	5923.689287297649	256.5414313151674	-406.86598037149145	0.0	-187.7028814579345	-194.41824593468695	109.39073589449697
4001000	-676.0796767872578	113.06950188841299	-789.1491786756708	0.09702684422160661	1.8189783978625431	28.372810853188795	1.0	1.0	1.610951755690336E-4	6207.510538212692	298.350250896883	2.657272425320139E-4	3763.257355442295	233.60506653738844	-404.84774799892836	0.0	-191.2712159101321	-193.03021476661038	112.31660476297759
4002000	-676.7302064467599	104.83656911148641	-781.5667755582463	0.11682077367318607	2.1420784795319063	24.60888612646792	1.0	1.0	2.8487072912076415E-4	3510.364167938342	201.78396252391713	3.626524872589699E-4	2757.4607513608494	190.05292150224304	-401.52709777313027	0.0	-187.6531064247381	-192.38657136037796	104.23810713915447
4003000	-670.3670715108609	113.55021276199048	-783.9172842728514	0.12068151060939647	1.794250771485208	27.896099257618427	1.0	1.0	3.119631471030429E-4	3205.5068340161833	220.98237384508215	2.40430045300695E-4	4159.213956597418	273.73468485851936	-400.80753768470333	0.0	-191.76586432453814	-191.34388226360986	113.04325889298627
4004000	-681.9517558494863	98.5992375618422	-780.5509934113285	0.1317460114330148	2.329545908383015	27.97643717833691	1.0	1.0	3.161022506762783E-4	3163.5333119601996	177.76557019864177	2.2179114527707918E-4	4508.746274567095	205.5051752603409	-400.16685072560864	0.0	-188.37169948703837	-192.01244319868144	98.06437394080025
4005000	-678.1072020794568	109.0065121910211	-787.1137142704779	0.09990719043091562	1.9876194740720308	24.928462977996904	1.0	1.0	3.183020443348902E-4	3141.6700514429795	225.88361975861935	1.4661674228057893E-4	6820.503473514031	270.2582601413844	-402.40229731777333	0.0	-186.80205772079336	-197.90935923191108	108.03620339036785
4006000	-683.7047108451347	108.68239018097152	-792.3871010261063	0.12555279084777415	1.9772072441611004	21.225911401751297	1.0	1.0	3.631758186175061E-4	2753.487288351629	194.80680293295762	2.53203621672551E-4	3949.3905868898823	226.68536951956565	-414.46920832598846	0.0	-184.48315886989582	-193.43473383022197	107.73788510561596
4007000	-684.8680428363655	109.17528801740877	-794.0433308537743	0.12176800109809045	1.9524343342505834	26.82493968315371	1.0	1.0	4.3726058214947156E-4	2286.9658067146875	199.23104486581013	2.6330458524895803E-4	3797.8829690887706	205.7080984953294	-417.90041232794704	0.0	-184.88397014020754	-191.25894838561968	108.8033367075842
4008000	-699.3784929156408	97.78608012844246	-797.1645730440832	0.1380340201772495	2.5081812089603885	18.197820731112003	1.0	1.0	3.643656672945029E-4	2744.495680466343	150.25554385472802	2.3675120124308618E-4	4223.843405015048	196.66585607604495	-418.1940286351749	0.0	-183.48215205058702	-195.4883923583213	96.52035849455787
4009000	-685.3885526035019	110.76493540675978	-796.1534880102618	0.10260576863102734	1.911296637359865	26.4391281795005	1.0	1.0	2.528075648005245E-4	3955.577835612003	195.27589853456405	1.9299039756249313E-4	5181.604953563481	251.6987510815048	-419.7583892623001	0.0	-184.21431482762267	-192.18078392033902	109.93439021969779
4010000	-685.0676127950411	107.10569763043176	-792.1733104254729	0.09336638529621984	1.99034758943546	30.143727430710243	1.0	1.0	4.683720936650848E-4	2135.0546147505156	193.49212741069505	2.1127127503947252E-4	4733.251123765721	234.34198814778856	-415.40705220905807	0.0	-184.35326233106355	-192.41299588535128	106.8963707212152
4011000	-678.4531577004551	110.10532823339153	-788.5584859338467	0.09266118823801789	1.9234065616227753	27.95006276699512	1.0	1.0	2.333390110834634E-4	4285.610003045347	225.77201003369188	2.2831687304135666E-4	4379.877784235697	230.1977526064474	-404.7172390770512	0.0	-189.87969609727367	-193.96155075952177	109.43121869526308
4012000	-696.142570438946	102.37722116664402	-798.5197916055901	0.1191745426289316	2.2383239400285	17.397418991912648	1.0	1.0	2.91446962035994E-4	3431.1560258312074	180.73503991083504	2.8998607873788166E-4	3448.441402264347	197.59801258362637	-420.0864434561832	0.0	-187.9980051113904	-190.43534303801644	101.01871178526629
4013000	-701.6643787189587	106.96696625189944	-808.6313449708581	0.11526803352468183	2.034187940406529	18.956741364113203	1.0	1.0	3.019885094467326E-4	3311.384270322341	206.5083203970991	2.0222283052030932E-4	4945.040070040804	245.41297590146857	-427.8289866938087	0.0	-185.20018407006975	-195.6021742069796	105.60424636835786
4014000	-678.5504809728051	108.43305137235384	-786.9835323451589	0.11472097316990974	1.9806005359245784	27.1986226574002	1.0	1.0	3.258840676946844E-4	3068.5759112865994	225.15881896107553	2.872543440550856E-4	3481.2354301880778	228.52692626235807	-415.9209630499396	0.0	-184.2855715988395	-186.77699769637982	107.98554377513082
4015000	-691.7386909766619	98.84131007688957	-790.5800010535515	0.13946549849550538	2.4516117338033228	17.997243978682214	1.0	1.0	2.8811511097362344E-4	3470.8349611400586	182.8925554594022	2.6731734769671104E-4	3740.8720706542595	185.6605911219909	-413.2884358488274	0.0	-186.84119198106416	-190.45037322365997	97.49845854575607
4016000	-695.1571582680696	105.29769312870836	-800.4548513967779	0.1519151272986485	2.14549481283362	22.433450176876995	1.0	1.0	2.547425336104159E-4	3925.5321277809257	189.88506722220487	2.5517829035053474E-4	3918.8286692661604	196.8984534330304	-424.9863847414458	0.0	-180.6208795262509	-194.84758712908132	104.28625367749716
4017000	-687.1748419796885	103.72901396483334	-790.9038559445219	0.14366698749126974	2.154349738183175	26.80042808725103	1.0	1.0	4.295757432132719E-4	2327.8781816680207	176.80723541363656	2.9019305345972396E-4	3445.9818664776913	174.43191555298742	-420.6543521896593	0.0	-183.02559046416948	-187.22391329069313	103.39497994594595
4018000	-670.6012282698049	118.55943210231405	-789.160660372119	0.09422130677903663	1.615151303015534	31.130152643756492	1.0	1.0	2.6575108196318943E-4	3762.9197691790214	269.78862539066375	2.3689310212447772E-4	4221.313288702431	245.59725472552964	-419.2882375028879	0.0	-183.8180307446246	-186.05439212460644	118.19076090003698
4019000	-667.9143750113012	105.461073337666	-773.3754483489672	0.10202160566970513	2.013374064986689	32.16709337421363	1.0	1.0	3.358349541691302E-4	2977.6531227192895	202.02610366518363	2.534988433235758E-4	3944.7911749386603	222.67148599469033	-400.86668845928824	0.0	-182.78294334025918	-189.72581654941973	105.31186372466662
4020000	-670.1568007152133	108.29655984335311	-778.4533605585664	0.11698233248972356	2.0070467471324394	22.266785585348007	1.0	1.0	3.605179561345426E-4	2773.7869445448855	193.1405579818269	2.1609270306234264E-4	4627.643533671289	243.48626544736763	-401.06576036390226	0.0	-183.68449189678535	-193.70310829787883	107.36123091529072
4021000	-680.1225711660286	105.9894683664977	-786.1120395325263	0.12742418652441018	2.114527348644389	23.526196237352007	1.0	1.0	2.45853536975655E-4	4067.4623285937205	231.1376469719192	2.2992525120636758E-4	4349.239567003704	225.38067463564443	-405.36355339360813	0.0	-188.09055575455758	-192.65793038436067	105.00082680276451
4022000	-681.9845218117486	113.59956097174802	-795.5840827834966	0.12408504262696879	1.7874455221601953	23.415349600060576	1.0	1.0	3.6933926760940495E-4	2707.53772398106	225.1834093521406	1.7285186265967532E-4	5785.30068819033	275.6188443559527	-415.23197806031885	0.0	-188.1505921366958	-192.20151258648193	112.6625350907633
4023000	-677.6510559377922	108.51979346220567	-786.1708493999979	0.12799108089504266	1.9654698355807525	28.64713532985611	1.0	1.0	3.402993974134053E-4	2938.588806212818	194.52968703890596	2.3192946211080619E-4	4311.655754723572	236.78160013988204	-414.49508800693286	0.0	-179.99718160241505	-191.67857979065	108.09253866743676
4024000	-679.2792490415657	108.87302457093712	-788.1522736125028	0.09478108764576236	1.9824839637041058	22.81774236572542	1.0	1.0	2.774403456488299E-4	3604.3784391248914	219.37458839885858	2.972454707794316E-4	3364.2228336661224	226.29234130938434	-413.29357021347056	0.0	-185.75229785945314	-189.10640553957913	108.01357362851064
