# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Apr 29 09:38:49 PDT 2020 [seed=1588101533653]
# -window -working -options
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood
3793000	-846.7463366500707	-869.3307107961086	-22.58437414603791	0.9034534504706005	-787.580273665885
3794000	-848.5816026305906	-855.2404754516249	-6.658872821034259	0.9034534504706005	-773.3128497235134
3795000	-851.068944452747	-865.4326445407615	-14.363700088014511	0.9034534504706005	-783.2648745422207
3796000	-849.4094401269222	-867.7961539577503	-18.386713830828217	0.9034534504706005	-785.788603375797
3797000	-846.9280255181915	-869.5558430957162	-22.62781757752471	0.9034534504706005	-787.7878645321877
3798000	-837.350380166612	-852.9351719992518	-15.584791832639727	0.9034534504706005	-772.0918820470346
3799000	-845.1694640791936	-860.9191831200606	-15.749719040866907	0.9034534504706005	-779.3209875956027
3800000	-845.9264149554905	-861.2498344605089	-15.3234195050184	0.9034534504706005	-779.5785579407813
3801000	-852.0050129729611	-871.1310248966136	-19.126011923652406	0.9034534504706005	-788.872880712323
3802000	-843.9443712710529	-863.2907588443314	-19.346387573278584	0.9034534504706005	-781.8108418033528
3803000	-857.8900993364706	-876.53265417839	-18.64255484191935	0.9034534504706005	-793.7063252120199
3804000	-852.635666177519	-870.5628720630401	-17.927205885521108	0.9034534504706005	-788.2438404878998
3805000	-847.442689314976	-861.5814347029151	-14.138745387939192	0.9034534504706005	-779.7637671256393
3806000	-842.159700654014	-859.1946013273368	-17.034900673322827	0.9034534504706005	-777.8869880764798
3807000	-850.1775409978329	-870.8652123015049	-20.687671303671962	0.9034534504706005	-788.7835042307746
3808000	-851.7249845095357	-862.4666255512717	-10.741641041735999	0.9034534504706005	-780.2355171488948
3809000	-854.0925970414598	-868.1649821967466	-14.072385155286746	0.9034534504706005	-785.7052889737898
3810000	-861.2625209391836	-878.2914617379749	-17.028940798791396	0.9034534504706005	-795.1395371023046
3811000	-851.975559568539	-869.9152158483519	-17.93965627981283	0.9034534504706005	-787.6599152886301
3812000	-842.8510265502155	-861.4667157587165	-18.61568920850108	0.9034534504706005	-780.092357377981
3813000	-841.1544949339209	-860.990598260935	-19.83610332701417	0.9034534504706005	-779.7800341539203
3814000	-844.6542563302834	-872.8348773521553	-28.180621021871914	0.9034534504706005	-791.2864233581456
3815000	-849.4214150538832	-866.5238066272402	-17.102391573357075	0.9034534504706005	-784.515099907408
3816000	-842.5747088784435	-866.4379713866588	-23.863262508215264	0.9034534504706005	-785.0902905237068
3817000	-850.7597388855398	-875.5251076939546	-24.76536880841475	0.9034534504706005	-793.3871904260229
3818000	-847.2804439850026	-862.827659555747	-15.547215570744312	0.9034534504706005	-781.0256562052574
3819000	-848.5503556649417	-864.6189521483278	-16.068596483386184	0.9034534504706005	-782.694343206933
3820000	-841.3212962996273	-861.8408031083652	-20.51950680873791	0.9034534504706005	-780.6141349050347
3821000	-850.7208580038136	-870.244008503003	-19.523150499189306	0.9034534504706005	-788.1098450500446
3822000	-845.650396642521	-861.3004473548588	-15.65005071233778	0.9034534504706005	-779.6558194508553
3823000	-837.9949271226752	-854.2087934409229	-16.21386631824766	0.9034534504706005	-773.303274704088
3824000	-841.5480324305333	-858.1379302198482	-16.58989778931477	0.9034534504706005	-776.889371425425
3825000	-842.2248410098603	-860.8620539340686	-18.637212924208427	0.9034534504706005	-779.5481516066195
3826000	-852.9847065123417	-864.345071755191	-11.360365242849277	0.9034534504706005	-781.9923415400771
3827000	-853.6374454771023	-864.4101121717447	-10.772666694642394	0.9034534504706005	-781.9943622618396
3828000	-832.792587171763	-838.3806849727453	-5.588097800982232	0.9034534504706005	-757.9774342076499
3829000	-830.8543626831656	-846.652731212003	-15.79836852883739	0.9034534504706005	-766.4366093334951
3830000	-834.0306019042825	-851.4686527295662	-17.43805082528368	0.9034534504706005	-770.9458759137796
3831000	-835.7308744893838	-853.1034778022771	-17.372603312893254	0.9034534504706005	-772.4165455351394
3832000	-846.1387118363776	-861.2363187486043	-15.097606912226638	0.9034534504706005	-779.5445456975511
3833000	-842.8983725669699	-861.5540495718768	-18.655677004906913	0.9034534504706005	-780.1751200965896
3834000	-851.0982809208858	-876.5751786154692	-25.476897694583364	0.9034534504706005	-794.4045762821542
3835000	-842.9832178968986	-863.9669611209131	-20.983743224014475	0.9034534504706005	-782.5798401217777
3836000	-844.035091849817	-866.5216252485493	-22.486533398732206	0.9034534504706005	-785.0329494487197
3837000	-838.8580668015622	-857.9135424616437	-19.05547566008152	0.9034534504706005	-776.9246905670503
3838000	-845.5419018690951	-862.6368895457066	-17.09498767661145	0.9034534504706005	-781.0027364377194
3839000	-838.7356437270289	-857.7752309930233	-19.039587265994456	0.9034534504706005	-776.798198623859
3840000	-849.7143073835771	-866.6727219358788	-16.958414552301715	0.9034534504706005	-784.635737472231
3841000	-850.8510963412509	-877.5871929889726	-26.736096647721638	0.9034534504706005	-795.4404554739182
3842000	-852.3584669119439	-871.4902761711182	-19.131809259174386	0.9034534504706005	-789.1980072286012
3843000	-845.8522224368796	-861.284676719833	-15.432454282953394	0.9034534504706005	-779.6205632317782
3844000	-842.5498955538169	-859.3801985687325	-16.830303014915593	0.9034534504706005	-778.0349133466555
3845000	-845.3167898410067	-866.501006960613	-21.184217119606373	0.9034534504706005	-784.8885876421954
3846000	-843.721218849613	-864.7101038867177	-20.98888503710467	0.9034534504706005	-783.2517314420483
3847000	-849.0465879607364	-862.790921207514	-13.744333246777662	0.9034534504706005	-780.8184027501951
3848000	-848.0807662850955	-863.0936150079136	-15.012848722818156	0.9034534504706005	-781.2143433008387
3849000	-855.1265913447892	-870.1048914857352	-14.978300140945983	0.9034534504706005	-787.5453696805589
3850000	-843.5924711744833	-857.2529658984167	-13.660494723933368	0.9034534504706005	-775.8070235975409
3851000	-852.5943713076924	-870.5427454843252	-17.94837417663284	0.9034534504706005	-788.22770078638
3852000	-855.666757256691	-870.1005048477131	-14.433747591022133	0.9034534504706005	-787.4888318875694
3853000	-856.5402741698695	-876.6230870298853	-20.082812860015757	0.9034534504706005	-793.9270790258186
3854000	-849.2190239995863	-868.0828018382653	-18.863777838678978	0.9034534504706005	-786.093635276381
3855000	-844.548224155759	-857.361341989397	-12.813117833637953	0.9034534504706005	-775.8231250359767
3856000	-850.3897990669096	-861.5262149521571	-11.136415885247542	0.9034534504706005	-779.4240140972478
3857000	-854.360596927701	-861.5795752703826	-7.218978342681681	0.9034534504706005	-779.0940075831351
3858000	-846.9806805686758	-854.052236503602	-7.071555934926253	0.9034534504706005	-772.2791742766339
3859000	-848.2482138902888	-855.9561204838999	-7.707906593611094	0.9034534504706005	-774.0606822883166
3860000	-850.1285963652739	-856.3630878688807	-6.234491503606779	0.9034534504706005	-774.286105233542
3861000	-845.3706265840385	-849.2630115054903	-3.892384921451839	0.9034534504706005	-767.645394435295
3862000	-845.7425071036419	-852.8577030465628	-7.115195942920998	0.9034534504706005	-771.2041821953627
3863000	-848.755447129402	-865.0573383869502	-16.301891257548192	0.9034534504706005	-783.1129285723238
3864000	-841.707425313781	-857.606247204958	-15.898821891177032	0.9034534504706005	-776.3422995776377
3865000	-837.1514496460599	-854.239162622797	-17.08771297673715	0.9034534504706005	-773.4150787259351
3866000	-842.6010095240665	-859.5318392322037	-16.930829708137104	0.9034534504706005	-778.1816191326664
3867000	-846.4403335724171	-861.0651041990731	-14.624770626655911	0.9034534504706005	-779.3442106101423
3868000	-848.2309189977076	-861.4737247330747	-13.242805735367188	0.9034534504706005	-779.5799562996946
3869000	-845.3742773313777	-854.5849788434134	-9.210701512035683	0.9034534504706005	-772.9670093061593
3870000	-847.5657669047857	-857.0321487594323	-9.466381854646555	0.9034534504706005	-775.202598465536
3871000	-837.8880465947323	-858.824639604689	-20.936593009956738	0.9034534504706005	-777.9294398140388
3872000	-845.353425777997	-858.4835994571042	-13.130173679107209	0.9034534504706005	-776.8676430653813
3873000	-838.191697607426	-850.6248592669185	-12.433161659492526	0.9034534504706005	-769.7003430187318
3874000	-850.6123134528868	-866.1785592292456	-15.566245776358793	0.9034534504706005	-784.0548753781494
3875000	-841.4021777607979	-853.2574224075605	-11.855244646762548	0.9034534504706005	-772.0229453782331
3876000	-846.8531420800126	-859.6209807942045	-12.767838714191786	0.9034534504706005	-777.860231968249
3877000	-842.5344131242318	-854.1568510380934	-11.622437913861521	0.9034534504706005	-772.8130605911712
3878000	-835.7105852989939	-852.573594091587	-16.863008792593064	0.9034534504706005	-771.8886206757743
3879000	-851.5921718806819	-868.6031634125217	-17.010991531839764	0.9034534504706005	-786.3848776111945
3880000	-863.0364683588281	-878.9802466498087	-15.943778290980605	0.9034534504706005	-795.6570535117252
3881000	-838.4375561804552	-857.6613418085686	-19.22378562811345	0.9034534504706005	-776.7130887634837
3882000	-842.6272905533385	-864.9708784138335	-22.343587860494935	0.9034534504706005	-783.6181209716019
3883000	-844.5231653708289	-863.3061745236135	-18.783009152784608	0.9034534504706005	-781.7703769094136
3884000	-855.7880718777079	-872.290350658773	-16.50227878106514	0.9034534504706005	-789.6669651905627
3885000	-850.255856711756	-869.7515217660103	-19.495665054254353	0.9034534504706005	-787.6622525833268
3886000	-852.9013081259745	-878.8210221306554	-25.91971400468077	0.9034534504706005	-796.4763437419814
3887000	-848.1234649070445	-874.3781039402039	-26.254639033159325	0.9034534504706005	-792.49470982851
3888000	-859.8368627535833	-880.8587702499942	-21.021907496410932	0.9034534504706005	-797.8444879929519
3889000	-854.5115560569752	-872.9258183118492	-18.414262254873925	0.9034534504706005	-790.4256760415502
3890000	-859.766301686626	-880.909953527995	-21.14365184136893	0.9034534504706005	-797.9024836984986
3891000	-866.5155870472678	-882.1153249746218	-15.599737927354006	0.9034534504706005	-798.4562349317661
3892000	-860.820757257463	-878.6220305126521	-17.801273255189084	0.9034534504706005	-795.5127566361593
3893000	-858.6026034746143	-877.1731609468361	-18.57055747222181	0.9034534504706005	-794.278042164403
3894000	-861.0615393315804	-879.5804202829667	-18.51888095138623	0.9034534504706005	-796.4478997280293
3895000	-856.4437048975064	-875.4790063086535	-19.03530141114707	0.9034534504706005	-792.7923217346241
3896000	-849.4154650180983	-864.210589463303	-14.795124445204646	0.9034534504706005	-782.2024571988953
3897000	-857.1406307196822	-863.4214400656616	-6.280809345979322	0.9034534504706005	-780.6674697082232
3898000	-853.6391668974126	-864.180582183255	-10.541415285842426	0.9034534504706005	-781.7646660761586
3899000	-842.5212531002019	-854.3395662983369	-11.818313198135058	0.9034534504706005	-772.9970464063266
3900000	-855.0160785445953	-867.1928712652077	-12.176792720612415	0.9034534504706005	-784.644019089569
3901000	-850.2944187435378	-870.7420023515091	-20.447583607971303	0.9034534504706005	-788.6490101377143
3902000	-863.7689565754135	-882.2571533290497	-18.488196753636238	0.9034534504706005	-798.8632409810839
3903000	-865.6118351618884	-886.1598843185686	-20.54804915668021	0.9034534504706005	-802.588048401877
3904000	-876.2970942467762	-891.2398993890838	-14.942805142307577	0.9034534504706005	-806.6364385769185
3905000	-850.4804943156375	-871.8940138609831	-21.413519545345558	0.9034534504706005	-789.7830566927503
3906000	-854.39592579078	-881.5536847640154	-27.15775897323548	0.9034534504706005	-799.0647061969388
3907000	-847.1747551285355	-873.7060182058312	-26.53126307729577	0.9034534504706005	-791.9142187497572
3908000	-852.9250803041471	-881.0276085928289	-28.102528288681814	0.9034534504706005	-798.6806350823775
3909000	-853.033113424242	-878.3078361586219	-25.274722734379957	0.9034534504706005	-795.9504324231905
3910000	-848.7483400375281	-871.186612154615	-22.438272117086818	0.9034534504706005	-789.2428885051861
3911000	-850.7249474378232	-875.7697256972739	-25.044778259450723	0.9034534504706005	-793.6351674235723
3912000	-851.5359842753243	-874.4011539435352	-22.865169668210964	0.9034534504706005	-792.1882928616317
3913000	-852.6049318560512	-869.9452153645442	-17.340283508493055	0.9034534504706005	-787.6291510820937
3914000	-847.0120540374687	-864.4987083635793	-17.48665432611066	0.9034534504706005	-782.7226171364525
3915000	-853.2531140068179	-864.6069990473279	-11.353885040510018	0.9034534504706005	-782.2283550147544
3916000	-841.4695921153734	-857.9674818215186	-16.497889706145187	0.9034534504706005	-776.7264961688682
3917000	-843.5102795268465	-862.8100968657045	-19.29981733885803	0.9034534504706005	-781.3720898848082
3918000	-843.4336393748158	-858.763630186938	-15.329990812122258	0.9034534504706005	-777.3330225482758
3919000	-854.7210442201015	-873.7479396559463	-19.02689543584483	0.9034534504706005	-791.2275720263303
3920000	-849.3891863597019	-864.5509830659747	-15.16179670627282	0.9034534504706005	-782.5453879153615
3921000	-844.9662823893849	-863.7940201156794	-18.82773772629442	0.9034534504706005	-782.2154410823001
3922000	-845.5162053834947	-858.2819251569892	-12.76571977349455	0.9034534504706005	-776.6502529560219
3923000	-848.2212932877874	-867.1730114323518	-18.95171814456443	0.9034534504706005	-785.2801723280512
3924000	-857.1367821981621	-879.030301494013	-21.893519295850812	0.9034534504706005	-796.2767026980481
3925000	-837.8818029889578	-846.0703932840024	-8.18859029504463	0.9034534504706005	-765.1757962919464
3926000	-837.2336269658156	-843.6232188666146	-6.389591900798965	0.9034534504706005	-762.7912010330808
3927000	-848.1863088505265	-853.6841876859444	-5.497878835417893	0.9034534504706005	-771.7947262083485
3928000	-860.5380755532208	-870.813541543925	-10.275465990704173	0.9034534504706005	-787.731559610592
3929000	-849.5694239317436	-859.1239944398857	-9.554570508142136	0.9034534504706005	-777.1009979735962
3930000	-850.5101151294989	-851.6440244149649	-1.1339092854659176	0.9034534504706005	-769.5302074593594
3931000	-866.2736264305645	-869.782091687505	-3.5084652569406005	0.9034534504706005	-786.1463621073141
3932000	-848.5303473474203	-864.0908540890556	-15.560506741635326	0.9034534504706005	-782.1681768816794
3933000	-846.7659142315791	-867.0674625760396	-20.30154834446043	0.9034534504706005	-785.3151352978732
3934000	-855.368850573974	-879.4626904856467	-24.093839911672752	0.9034534504706005	-796.879779387801
3935000	-835.0339599544136	-859.5626841692696	-24.528724214856005	0.9034534504706005	-778.9430365958003
3936000	-851.9145006776598	-877.8022721251555	-25.887771447495616	0.9034534504706005	-795.5528665906661
3937000	-845.7748077887807	-871.0461535068016	-25.271345718020953	0.9034534504706005	-789.3895141359037
3938000	-864.2823909584226	-889.0506330691179	-24.768242110695283	0.9034534504706005	-805.6071504030627
3939000	-858.0349239359305	-879.8359605429424	-21.801036607011913	0.9034534504706005	-796.9956492612075
3940000	-860.3785602130722	-872.9495851960756	-12.57102498300345	0.9034534504706005	-789.8830039184309
3941000	-857.3353506593462	-874.2988652802018	-16.963514620855534	0.9034534504706005	-791.5260953844642
3942000	-850.233271572371	-861.0760135631895	-10.842741990818519	0.9034534504706005	-778.9889248977842
3943000	-854.9994241935333	-871.0209805722302	-16.02155637869696	0.9034534504706005	-788.4737363167212
3944000	-858.5561083533416	-875.771024630613	-17.214916277271406	0.9034534504706005	-792.8803947917088
3945000	-865.3182645841599	-876.6250894893984	-11.306824905238493	0.9034534504706005	-793.0815967990299
3946000	-856.3785787121484	-864.058147244133	-7.679568531984627	0.9034534504706005	-781.3777503785839
3947000	-858.3699066464038	-880.2946020776469	-21.924695431243116	0.9034534504706005	-797.421949371064
3948000	-846.0551567984735	-866.7079238979194	-20.652767099445853	0.9034534504706005	-785.0242177974717
3949000	-844.179177366461	-870.2679142014545	-26.08873683499347	0.9034534504706005	-788.7653274421557
3950000	-857.6631526936608	-879.2494296671439	-21.586276973483123	0.9034534504706005	-796.4450116160646
3951000	-863.8420352042626	-885.6073094235321	-21.76527421926947	0.9034534504706005	-802.2063415861066
3952000	-854.1672948614314	-878.3923681904508	-24.22507332901948	0.9034534504706005	-795.9254631507184
3953000	-845.7772478777197	-868.0474143906569	-22.2701665129372	0.9034534504706005	-786.3905394375914
3954000	-856.4405206431848	-877.8344320708637	-21.393911427678987	0.9034534504706005	-795.1480549256019
3955000	-854.8157302934873	-875.161267012282	-20.345536718794715	0.9034534504706005	-792.631757768992
3956000	-851.2435318443572	-871.4497751038126	-20.206243259455434	0.9034534504706005	-789.2651492950205
3957000	-837.8474100805163	-861.8357728086922	-23.98836272817598	0.9034534504706005	-780.9444963332746
3958000	-853.9114209405961	-866.9922027075189	-13.080781766922769	0.9034534504706005	-784.5500014119577
3959000	-854.4090274898283	-874.7386013532819	-20.329573863453554	0.9034534504706005	-792.2483578623691
3960000	-854.0975418177106	-876.0828428993747	-21.98530108166406	0.9034534504706005	-793.6226722753328
3961000	-849.5408026200694	-869.614297006074	-20.07349438600463	0.9034534504706005	-787.5940638286697
3962000	-855.3856188832299	-870.6605289774323	-15.274910094202363	0.9034534504706005	-788.0759989571865
3963000	-848.565709438587	-860.1159291648567	-11.550219726269727	0.9034534504706005	-778.1898378695942
3964000	-845.8306551781066	-865.6828239557624	-19.852168777655876	0.9034534504706005	-784.020792712125
3965000	-839.9651067873897	-859.2982153801983	-19.3331085928086	0.9034534504706005	-778.2024825947822
3966000	-847.7024791236172	-861.6384236697739	-13.93594454615676	0.9034534504706005	-779.795674282871
3967000	-846.8468639490966	-859.3426354893222	-12.495771540225672	0.9034534504706005	-777.5824927952442
3968000	-845.7831393477084	-856.4087251326379	-10.625585784929466	0.9034534504706005	-774.7512813784734
3969000	-841.5989248459068	-847.497219744071	-5.898294898164146	0.9034534504706005	-766.2437474625464
3970000	-834.6326264474633	-839.9167770048961	-5.2841505574327625	0.9034534504706005	-759.3358767967334
3971000	-850.802332613281	-861.053311702142	-10.250979088860944	0.9034534504706005	-778.9112821567653
3972000	-844.6759679143458	-852.1967755932181	-7.5208076788723455	0.9034534504706005	-770.6462254206823
3973000	-846.055038014754	-860.5140306526347	-14.458992637880618	0.9034534504706005	-778.8303360203454
3974000	-844.0260403317191	-867.1478808997836	-23.121840568064528	0.9034534504706005	-785.6600789927944
3975000	-848.8515263817923	-872.7285273214806	-23.87700093968831	0.9034534504706005	-790.7748413865545
3976000	-847.2373904443525	-866.7503171185282	-19.512926674175684	0.9034534504706005	-784.9524704388334
3977000	-846.2426763680141	-865.9439229476565	-19.70124657964233	0.9034534504706005	-784.2421124798004
3978000	-847.446307081961	-870.9161894207524	-23.469882338791376	0.9034534504706005	-789.0981725605571
3979000	-851.579683844114	-877.3420421517822	-25.762358307668187	0.9034534504706005	-795.1249620272961
3980000	-850.6172469788769	-880.4561046063129	-29.838857627436084	0.9034534504706005	-798.3319444403054
3981000	-864.2819001018468	-894.0670154800059	-29.785115378159105	0.9034534504706005	-810.6235802044596
3982000	-853.7816212760737	-876.7669641740738	-22.985342898000113	0.9034534504706005	-794.3372945882523
3983000	-843.7794607774123	-860.7314338748766	-16.951973097464364	0.9034534504706005	-779.2674383730402
3984000	-842.3581539263533	-869.7134574786411	-27.355303552287793	0.9034534504706005	-788.3866842490969
3985000	-840.4523853871283	-865.3066863157425	-24.85430092861416	0.9034534504706005	-784.1639084628622
3986000	-846.4707436468724	-866.3465983726807	-19.87585472580827	0.9034534504706005	-784.6227687959904
3987000	-854.3899897724409	-878.6866073197879	-24.296617547346962	0.9034534504706005	-796.1982018547999
3988000	-847.5063956816869	-867.5431220266931	-20.03672634500634	0.9034534504706005	-785.7193038195284
3989000	-845.030066826836	-862.7210734010737	-17.691006574237637	0.9034534504706005	-781.1363362003449
3990000	-845.4934567246064	-860.9542502501322	-15.460793525525741	0.9034534504706005	-779.3247743536868
3991000	-839.4351909500681	-853.8170625440887	-14.381871594020652	0.9034534504706005	-772.7724913043071
3992000	-841.1457032392248	-858.9564229269405	-17.810719687715725	0.9034534504706005	-777.7467076277131
3993000	-858.3906718966375	-869.4619005733224	-11.071228676684829	0.9034534504706005	-786.5872430534793
3994000	-853.1085287877162	-874.8848204843564	-21.776291696640186	0.9034534504706005	-792.5201356558001
3995000	-849.4606372194826	-871.7296751647749	-22.269037945292354	0.9034534504706005	-789.7171816801889
3996000	-844.8175295714012	-868.4712482170556	-23.65371864565439	0.9034534504706005	-786.9070307549854
3997000	-861.1098413133705	-885.1465126784362	-24.036671365065747	0.9034534504706005	-802.0093287338216
3998000	-861.0528709531471	-877.4728936653806	-16.420022712233532	0.9034534504706005	-794.3412100124709
3999000	-852.5219147112296	-865.3698596157294	-12.847944904499832	0.9034534504706005	-783.0618103521633
4000000	-846.4011018348585	-851.8825352382783	-5.481433403419732	0.9034534504706005	-770.1654293382408
4001000	-834.1335438817828	-843.4636798050989	-9.33013592331611	0.9034534504706005	-762.9309642965829
4002000	-853.6761138350707	-866.3900535858807	-12.713939750809939	0.9034534504706005	-783.9705703794377
4003000	-843.573688302094	-864.2392592871922	-20.66557098509829	0.9034534504706005	-782.795130407836
4004000	-846.074819452085	-865.518236491362	-19.443417039277048	0.9034534504706005	-783.8326320295536
4005000	-853.4398685816369	-866.6468118766318	-13.206943294994819	0.9034534504706005	-784.2501373342506
4006000	-854.6378040897837	-874.5618213298632	-19.924017240079426	0.9034534504706005	-792.0494902476117
4007000	-843.0644435171869	-859.9978507033856	-16.93340718619865	0.9034534504706005	-778.6028876508778
4008000	-860.9943071975599	-882.0620398271749	-21.06773262961497	0.9034534504706005	-798.9360103027947
4009000	-866.4936903106418	-887.166660708249	-20.672970397607205	0.9034534504706005	-803.5096847197605
4010000	-843.0239639641516	-862.6087180774798	-19.58475411332828	0.9034534504706005	-781.2176631861441
4011000	-849.8782910628248	-863.1877375038986	-13.309446441073801	0.9034534504706005	-781.1349209818402
4012000	-839.9036479162353	-852.3496762442765	-12.446028328041127	0.9034534504706005	-771.2598771008084
4013000	-850.3175797519747	-858.0780453802626	-7.760465628287911	0.9034534504706005	-775.9828170510194
4014000	-847.3311193212016	-857.9840266672193	-10.652907346017628	0.9034534504706005	-776.1771307878734
4015000	-844.6619898617034	-851.0395733448983	-6.37758348319488	0.9034534504706005	-769.4903727051143
4016000	-859.2623555104472	-873.0053915238622	-13.743036013414986	0.9034534504706005	-790.0465759588243
4017000	-848.4617663126213	-869.1122388432257	-20.650472530604347	0.9034534504706005	-787.1961828981224
4018000	-854.0781946006468	-878.1564573321733	-24.07826273152645	0.9034534504706005	-795.6981546151819
4019000	-846.9910299894436	-877.6872812666769	-30.696251277233326	0.9034534504706005	-795.913219838844
4020000	-861.5559269483995	-882.7976736794094	-21.241746731009925	0.9034534504706005	-799.6174217059381
4021000	-847.5158170964578	-866.4613865274052	-18.945569430947476	0.9034534504706005	-784.6366587151526
4022000	-849.8365852760273	-866.27624197015	-16.43965669412267	0.9034534504706005	-784.2274519979022
4023000	-861.8061724838475	-883.625785102122	-21.819612618274505	0.9034534504706005	-800.421372785668
4024000	-854.4653349683412	-878.7637199489043	-24.298384980563103	0.9034534504706005	-796.2680401652285
4025000	-857.1914506622921	-888.5328819604749	-31.341431298182805	0.9034534504706005	-805.7740051129301
4026000	-854.7140574328546	-885.1309379947679	-30.416880561913295	0.9034534504706005	-802.6112449153528
4027000	-848.2517153568872	-880.7166038092912	-32.46488845240397	0.9034534504706005	-798.8208275591895
4028000	-849.0896842664212	-877.4866985816843	-28.39701431526312	0.9034534504706005	-795.5100193247541
4029000	-849.1485816174913	-865.7750063082096	-16.626424690718327	0.9034534504706005	-783.7926407152572
4030000	-845.8751381819591	-865.1823836928255	-19.307245510866462	0.9034534504706005	-783.5160577686535
4031000	-841.9780392330651	-861.0524766563335	-19.074437423268414	0.9034534504706005	-779.7624021888518
4032000	-847.2998875704889	-867.6696696868783	-20.369782116389366	0.9034534504706005	-785.8657891252994
4033000	-846.9314000410473	-871.2511818415962	-24.319781800548977	0.9034534504706005	-789.4828774795296
4034000	-838.7657848859737	-856.4653920726433	-17.69960718666963	0.9034534504706005	-775.485449678584
4035000	-840.9033270006228	-861.0829812563613	-20.179654255738562	0.9034534504706005	-779.8966665466589
4036000	-841.4048684336811	-864.7291853309598	-23.324316897278646	0.9034534504706005	-783.4944485264496
4037000	-835.9016269658514	-860.3887743594624	-24.4871473936111	0.9034534504706005	-779.6853565298983
4038000	-830.4251808383424	-854.0513932991454	-23.62621246080299	0.9034534504706005	-773.8767074468759
4039000	-846.0033798263388	-860.6507873380764	-14.647407511737592	0.9034534504706005	-778.9720801256334
4040000	-843.4599897142	-859.2115896026078	-15.751599888407762	0.9034534504706005	-777.778437929599
4041000	-847.4085201594582	-861.8586785937524	-14.450158434294153	0.9034534504706005	-780.0443099305421
4042000	-850.0310280739168	-871.7246212843742	-21.693593210457337	0.9034534504706005	-789.6570585309095
4043000	-861.3894835704534	-877.0224211510059	-15.632937580552449	0.9034534504706005	-793.8582387113673
4044000	-860.2923533834069	-880.0460484285815	-19.753695045174627	0.9034534504706005	-796.9877901228867
4045000	-863.2150849201016	-882.4969056072648	-19.281820687163197	0.9034534504706005	-799.1564676565015
4046000	-857.7443290384729	-874.0020538793407	-16.25772484086785	0.9034534504706005	-791.1897985322663
4047000	-855.4130257721887	-868.5403485307384	-13.127322758549646	0.9034534504706005	-785.9531724699303
4048000	-848.231069014903	-862.6595695226346	-14.428500507731517	0.9034534504706005	-780.7657866056118
4049000	-864.3205631620831	-881.3201052693582	-16.999542107275097	0.9034534504706005	-797.8729372087518
4050000	-864.1177895580909	-889.6878411751818	-25.570051617090968	0.9034534504706005	-806.2602502063764
4051000	-862.0121967814105	-890.5657205125784	-28.553523731167946	0.9034534504706005	-807.3414172610755
4052000	-863.5680689232281	-890.2473602520954	-26.679291328867283	0.9034534504706005	-806.872842913791
4053000	-863.5881642045374	-881.9950433692003	-18.406879164662886	0.9034534504706005	-798.6185859008237
4054000	-850.3316977701602	-872.6295475495032	-22.297849779342968	0.9034534504706005	-790.5329561743181
4055000	-849.5812689387841	-874.7130327011445	-25.131763762360432	0.9034534504706005	-792.6888926402961
4056000	-849.1705352034255	-872.1644869477445	-22.993951744318977	0.9034534504706005	-790.1800018118204
4057000	-846.2020942402959	-863.0428170017237	-16.840722761427884	0.9034534504706005	-781.3449245982715
4058000	-839.5247538894547	-852.4572978554697	-12.932543966015025	0.9034534504706005	-771.4040796229247
4059000	-849.0223994056548	-859.9301013231195	-10.90770191746466	0.9034534504706005	-777.9599181873319
4060000	-837.9778016650778	-853.1580572186275	-15.180255553549753	0.9034534504706005	-772.2541918856327
4061000	-846.3139600221913	-857.7597394200492	-11.445779397857887	0.9034534504706005	-776.0510467613445
4062000	-851.600488311896	-862.1057583727768	-10.5052700608808	0.9034534504706005	-779.8866696487115
4063000	-846.5849226064047	-859.6857786292345	-13.10085602282977	0.9034534504706005	-777.9509254679724
4064000	-840.15963117229	-856.3415490971818	-16.18191792489172	0.9034534504706005	-775.2270356536044
4065000	-851.3191691976477	-870.064897830671	-18.745728633023333	0.9034534504706005	-787.8729694964031
4066000	-852.0931543750264	-865.0282610079611	-12.935106632934698	0.9034534504706005	-782.7616070754304
4067000	-865.8323458261916	-879.513076973711	-13.680731147519397	0.9034534504706005	-795.9199515132466
4068000	-845.3135651358567	-854.6389517954175	-9.325386659560728	0.9034534504706005	-773.0268438111552
4069000	-844.8952335917637	-856.7963225202373	-11.901088928473582	0.9034534504706005	-775.2246030031165
4070000	-854.9974324055347	-869.1225839629338	-14.125151557399175	0.9034534504706005	-786.5755320076835
4071000	-840.960090625854	-854.9322809684793	-13.972190342625211	0.9034534504706005	-773.740485926622
4072000	-849.0583332097331	-865.9164401787891	-16.858106969056095	0.9034534504706005	-783.9427877582062
4073000	-839.2272676576972	-858.3895722559749	-19.16230459827774	0.9034534504706005	-777.3650752926385
4074000	-847.2763296578742	-870.8564717671247	-23.580142109250527	0.9034534504706005	-789.0548656407229
4075000	-844.2250443214934	-856.3440253510475	-12.11898102955411	0.9034534504706005	-774.837010295503
4076000	-842.714571182097	-859.0542440375934	-16.33967285549645	0.9034534504706005	-777.6930599518146
4077000	-842.3561098224425	-854.9732667381429	-12.617156915700418	0.9034534504706005	-773.6466908597781
