,alpha,birthdate,deathdate,index,locx,locy,mutation_rate,mutations,parent_index,proliferation_rate
563,0.5,7.833333333333354,8.54166666666668,563,502,491,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249]",481,1
564,0.5,7.833333333333354,7.916666666666688,564,502,492,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249]",481,1
565,0.5,7.833333333333354,8.291666666666684,565,493,497,0.5,"[2, 6, 27, 28, 76, 136, 200, 226, 292, 337]",423,1
566,0.5,7.833333333333354,13.333333333333279,566,494,497,0.5,"[2, 6, 27, 28, 76, 136, 200, 226]",423,1
567,0.5,7.833333333333354,8.33333333333335,567,492,497,0.5,"[2, 6, 18, 144, 195, 210, 228, 232, 338]",525,1
568,0.5,7.833333333333354,13.333333333333279,568,492,498,0.5,"[2, 6, 18, 144, 195, 210, 228, 232, 293]",525,1
569,0.5,7.833333333333354,8.208333333333352,569,494,490,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 328]",560,1
570,0.5,7.833333333333354,7.916666666666688,570,495,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 299]",560,1
571,0.5,7.875000000000021,13.333333333333279,571,507,500,0.5,"[2, 5, 57, 84, 159, 163, 248, 294]",480,1
572,0.5,7.875000000000021,13.333333333333279,572,506,501,0.5,"[2, 5, 57, 84, 159, 163, 248]",480,1
573,0.5,7.875000000000021,8.500000000000014,573,494,509,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359]",509,1
574,0.5,7.875000000000021,8.291666666666684,574,495,508,0.5,"[0, 1, 9, 22, 40, 55, 262]",509,1
575,0.5,7.916666666666688,8.166666666666686,575,508,500,0.5,"[0, 4, 23, 34, 78, 217, 296, 322, 323]",515,1
576,0.5,7.916666666666688,8.166666666666686,576,507,501,0.5,"[0, 4, 23, 34, 78, 217, 321]",515,1
577,0.5,7.916666666666688,13.333333333333279,577,500,511,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 173]",442,1
578,0.5,7.916666666666688,13.333333333333279,578,499,510,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 173, 297]",442,1
579,0.5,7.916666666666688,9.000000000000007,579,494,511,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 298]",450,1
580,0.5,7.916666666666688,13.333333333333279,580,495,510,0.5,"[0, 1, 9, 22, 40, 60, 63, 131]",450,1
581,0.5,7.916666666666688,8.458333333333348,581,501,491,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 352]",564,1
582,0.5,7.916666666666688,13.333333333333279,582,502,492,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249]",564,1
583,0.5,7.916666666666688,13.333333333333279,583,496,490,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 299]",570,1
584,0.5,7.916666666666688,8.083333333333353,584,495,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 313]",570,1
585,0.5,7.916666666666688,13.333333333333279,585,492,501,0.5,"[139, 201, 300]",385,1
586,0.5,7.916666666666688,13.333333333333279,586,493,500,0.5,"[139, 201, 301]",385,1
587,0.5,7.958333333333355,13.333333333333279,587,495,492,0.5,"[2, 33, 68, 82, 93, 275, 302]",530,1
588,0.5,7.958333333333355,13.333333333333279,588,496,493,0.5,"[2, 33, 68, 82, 93, 275, 303]",530,1
589,0.5,7.958333333333355,13.333333333333279,589,495,490,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 304]",559,1
590,0.5,7.958333333333355,8.083333333333353,590,494,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 310]",559,1
591,0.5,8.000000000000021,8.208333333333352,591,506,496,0.5,"[19, 81, 305, 325]",317,1
592,0.5,8.000000000000021,13.333333333333279,592,505,496,0.5,"[19, 81, 306]",317,1
593,0.5,8.000000000000021,8.583333333333346,593,492,494,0.5,"[2, 32, 43, 65, 154]",497,1
594,0.5,8.000000000000021,13.333333333333279,594,493,495,0.5,"[2, 32, 43, 65, 154, 307]",497,1
595,0.5,8.000000000000021,13.333333333333279,595,503,511,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 308]",554,1
596,0.5,8.000000000000021,8.458333333333348,596,503,510,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 309, 350, 351]",554,1
597,0.5,8.041666666666687,8.416666666666682,597,507,494,0.5,"[19, 50, 86, 109, 148, 172, 280, 346]",539,1
598,0.5,8.041666666666687,8.583333333333346,598,506,495,0.5,"[19, 50, 86, 109, 148, 172, 280, 371]",539,1
599,0.5,8.083333333333353,9.000000000000007,599,493,490,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 310]",590,1
600,0.5,8.083333333333353,8.208333333333352,600,494,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 245]",590,1
601,0.5,8.083333333333353,8.166666666666686,601,507,506,0.5,"[0, 3, 7, 29, 51, 87, 215, 311]",538,1
602,0.5,8.083333333333353,13.333333333333279,602,506,505,0.5,"[0, 3, 7, 29, 51, 87, 215, 312]",538,1
603,0.5,8.083333333333353,13.333333333333279,603,494,492,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 313]",584,1
604,0.5,8.083333333333353,13.333333333333279,604,495,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290]",584,1
605,0.5,8.12500000000002,8.33333333333335,605,503,491,0.5,"[19, 50, 86, 109, 264, 314]",511,1
606,0.5,8.12500000000002,8.583333333333346,606,504,491,0.5,"[19, 50, 86, 109, 264, 315, 369, 370]",511,1
607,0.5,8.12500000000002,9.583333333333332,607,492,493,0.5,"[2, 32, 43, 66, 193, 208, 274, 316, 480, 481]",527,1
608,0.5,8.12500000000002,8.416666666666682,608,493,494,0.5,"[2, 32, 43, 66, 193, 208, 274, 344]",527,1
609,0.5,8.12500000000002,8.666666666666679,609,492,502,0.5,"[2, 6, 18, 144, 169, 189, 317, 378]",417,1
610,0.5,8.12500000000002,13.333333333333279,610,493,501,0.5,"[2, 6, 18, 144, 169, 189, 318]",417,1
611,0.5,8.166666666666686,9.375000000000002,611,508,507,0.5,"[0, 3, 7, 29, 51, 87, 215, 311, 446]",601,1
612,0.5,8.166666666666686,8.208333333333352,612,507,506,0.5,"[0, 3, 7, 29, 51, 87, 215, 311, 326, 327]",601,1
613,0.5,8.166666666666686,8.583333333333346,613,501,512,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 319, 365, 366]",495,1
614,0.5,8.166666666666686,8.250000000000018,614,501,511,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 334]",495,1
615,0.5,8.166666666666686,13.333333333333279,615,506,511,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186]",455,1
616,0.5,8.166666666666686,8.500000000000014,616,505,510,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186, 320, 362]",455,1
617,0.5,8.166666666666686,8.250000000000018,617,508,501,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 331]",576,1
618,0.5,8.166666666666686,13.333333333333279,618,507,501,0.5,"[0, 4, 23, 34, 78, 217]",576,1
619,0.5,8.166666666666686,9.5,619,509,500,0.5,"[0, 4, 23, 34, 78, 217, 296, 322, 468]",575,1
620,0.5,8.166666666666686,8.625000000000012,620,508,500,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 374, 375]",575,1
621,0.5,8.208333333333352,8.250000000000018,621,493,496,0.5,"[2, 32, 43, 65, 154, 256, 324, 332, 333]",498,1
622,0.5,8.208333333333352,13.333333333333279,622,494,496,0.5,"[2, 32, 43, 65, 154, 256]",498,1
623,0.5,8.208333333333352,8.791666666666677,623,495,512,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 238]",449,1
624,0.5,8.208333333333352,13.333333333333279,624,495,511,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 238]",449,1
625,0.5,8.208333333333352,13.333333333333279,625,507,496,0.5,"[19, 81, 305, 325]",591,1
626,0.5,8.208333333333352,13.333333333333279,626,506,496,0.5,"[19, 81, 305]",591,1
627,0.5,8.208333333333352,8.625000000000012,627,508,505,0.5,"[0, 3, 7, 29, 51, 87, 215, 311, 326, 372]",612,1
628,0.5,8.208333333333352,13.333333333333279,628,507,506,0.5,"[0, 3, 7, 29, 51, 87, 215, 311, 327]",612,1
629,0.5,8.208333333333352,13.333333333333279,629,493,492,0.5,"[2, 33, 68, 82, 94, 123, 192, 245]",600,1
630,0.5,8.208333333333352,13.333333333333279,630,494,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 245]",600,1
631,0.5,8.208333333333352,8.833333333333343,631,493,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 328, 392]",569,1
632,0.5,8.208333333333352,8.958333333333341,632,494,490,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 411]",569,1
633,0.5,8.208333333333352,8.375000000000016,633,507,499,0.5,"[19, 81, 100, 111, 151, 279, 341, 342]",535,1
634,0.5,8.208333333333352,13.333333333333279,634,506,499,0.5,"[19, 81, 100, 111, 151, 279]",535,1
635,0.5,8.250000000000018,8.916666666666675,635,494,506,0.5,"[0, 1, 9, 22, 40, 95, 147, 236, 288, 329, 405]",552,1
636,0.5,8.250000000000018,13.333333333333279,636,495,507,0.5,"[0, 1, 9, 22, 40, 95, 147, 236, 288]",552,1
637,0.5,8.250000000000018,8.416666666666682,637,509,501,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 345]",617,1
638,0.5,8.250000000000018,13.333333333333279,638,508,501,0.5,"[0, 4, 23, 34, 78, 217, 321, 331]",617,1
639,0.5,8.250000000000018,13.333333333333279,639,492,495,0.5,"[2, 32, 43, 65, 154, 256, 324, 332]",621,1
640,0.5,8.250000000000018,13.333333333333279,640,493,496,0.5,"[2, 32, 43, 65, 154, 256, 324, 333]",621,1
641,0.5,8.250000000000018,8.75000000000001,641,502,511,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 334]",614,1
642,0.5,8.250000000000018,13.333333333333279,642,501,511,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254]",614,1
643,0.5,8.291666666666684,13.333333333333279,643,494,494,0.5,"[2, 33, 68, 82, 94, 117]",285,1
644,0.5,8.291666666666684,13.333333333333279,644,495,495,0.5,"[2, 33, 68, 82, 94, 117]",285,1
645,0.5,8.291666666666684,13.333333333333279,645,494,507,0.5,"[0, 1, 9, 22, 40, 55, 262]",574,1
646,0.5,8.291666666666684,13.333333333333279,646,495,508,0.5,"[0, 1, 9, 22, 40, 55, 262]",574,1
647,0.5,8.291666666666684,13.333333333333279,647,499,491,0.5,"[2, 32, 44, 53, 91, 137, 188, 335]",493,1
648,0.5,8.291666666666684,13.333333333333279,648,499,492,0.5,"[2, 32, 44, 53, 91, 137, 188, 336]",493,1
649,0.5,8.291666666666684,13.333333333333279,649,492,496,0.5,"[2, 6, 27, 28, 76, 136, 200, 226, 292]",565,1
650,0.5,8.291666666666684,13.333333333333279,650,493,497,0.5,"[2, 6, 27, 28, 76, 136, 200, 226, 292, 337]",565,1
651,0.5,8.33333333333335,8.583333333333346,651,491,496,0.5,"[2, 6, 18, 144, 195, 210, 228, 232, 368]",567,1
652,0.5,8.33333333333335,13.333333333333279,652,492,497,0.5,"[2, 6, 18, 144, 195, 210, 228, 232, 338]",567,1
653,0.5,8.33333333333335,8.416666666666682,653,490,496,0.5,"[2, 6, 18, 144, 195, 210, 227]",485,1
654,0.5,8.33333333333335,13.333333333333279,654,491,497,0.5,"[2, 6, 18, 144, 195, 210, 227]",485,1
655,0.5,8.33333333333335,13.333333333333279,655,498,490,0.5,"[2, 32, 44, 53, 91, 137, 187, 198, 285, 339]",547,1
656,0.5,8.33333333333335,8.666666666666679,656,497,491,0.5,"[2, 32, 44, 53, 91, 137, 187, 198, 285, 382]",547,1
657,0.5,8.33333333333335,9.125000000000005,657,503,490,0.5,"[19, 50, 86, 109, 264, 314]",605,1
658,0.5,8.33333333333335,13.333333333333279,658,503,491,0.5,"[19, 50, 86, 109, 264, 314]",605,1
659,0.5,8.33333333333335,9.250000000000004,659,496,512,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 340, 438]",454,1
660,0.5,8.33333333333335,13.333333333333279,660,497,511,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164]",454,1
661,0.5,8.375000000000016,8.875000000000009,661,507,498,0.5,"[19, 81, 100, 111, 151, 279, 341, 394]",633,1
662,0.5,8.375000000000016,13.333333333333279,662,507,499,0.5,"[19, 81, 100, 111, 151, 279, 342]",633,1
663,0.5,8.375000000000016,9.541666666666666,663,508,489,0.5,"[19, 50, 86, 109, 148, 172, 258, 278, 472, 473]",533,1
664,0.5,8.375000000000016,8.458333333333348,664,507,490,0.5,"[19, 50, 86, 109, 148, 172, 258, 278, 354, 355]",533,1
665,0.5,8.375000000000016,13.333333333333279,665,490,498,0.5,"[2, 6, 18, 144, 195, 210, 227]",486,1
666,0.5,8.375000000000016,13.333333333333279,666,491,498,0.5,"[2, 6, 18, 144, 195, 210, 227, 343]",486,1
667,0.5,8.416666666666682,9.208333333333337,667,490,497,0.5,"[2, 6, 18, 144, 195, 210, 227, 432, 433]",653,1
668,0.5,8.416666666666682,8.625000000000012,668,490,496,0.5,"[2, 6, 18, 144, 195, 210, 227, 373]",653,1
669,0.5,8.416666666666682,8.958333333333341,669,494,493,0.5,"[2, 32, 43, 66, 193, 208, 274, 406, 407]",608,1
670,0.5,8.416666666666682,13.333333333333279,670,493,494,0.5,"[2, 32, 43, 66, 193, 208, 274, 344]",608,1
671,0.5,8.416666666666682,8.958333333333341,671,509,502,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 408, 409]",637,1
672,0.5,8.416666666666682,9.375000000000002,672,509,501,0.5,"[0, 4, 23, 34, 78, 217, 321, 330, 345, 450]",637,1
673,0.5,8.416666666666682,8.791666666666677,673,508,493,0.5,"[19, 50, 86, 109, 148, 172, 280, 346]",597,1
674,0.5,8.416666666666682,9.041666666666673,674,507,494,0.5,"[19, 50, 86, 109, 148, 172, 280]",597,1
675,0.5,8.458333333333348,8.875000000000009,675,494,510,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 214, 398]",503,1
676,0.5,8.458333333333348,13.333333333333279,676,495,509,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 214, 347]",503,1
677,0.5,8.458333333333348,9.666666666666664,677,507,491,0.5,"[19, 50, 86, 109, 148, 172, 258, 348, 493]",534,1
678,0.5,8.458333333333348,13.333333333333279,678,506,491,0.5,"[19, 50, 86, 109, 148, 172, 258, 349]",534,1
679,0.5,8.458333333333348,13.333333333333279,679,504,510,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 309, 350]",596,1
680,0.5,8.458333333333348,13.333333333333279,680,503,510,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 309, 351]",596,1
681,0.5,8.458333333333348,9.29166666666667,681,501,490,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 440]",581,1
682,0.5,8.458333333333348,13.333333333333279,682,501,491,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 352]",581,1
683,0.5,8.458333333333348,13.333333333333279,683,492,503,0.5,"[139, 229, 353]",429,1
684,0.5,8.458333333333348,13.333333333333279,684,493,502,0.5,"[139, 229]",429,1
685,0.5,8.458333333333348,9.541666666666666,685,508,491,0.5,"[19, 50, 86, 109, 148, 172, 258, 278, 354, 477]",664,1
686,0.5,8.458333333333348,10.208333333333323,686,507,490,0.5,"[19, 50, 86, 109, 148, 172, 258, 278, 355, 575]",664,1
687,0.5,8.500000000000014,8.708333333333345,687,507,493,0.5,"[19, 50, 86, 109, 148, 178, 356, 384, 385]",465,1
688,0.5,8.500000000000014,13.333333333333279,688,506,494,0.5,"[19, 50, 86, 109, 148, 178, 357]",465,1
689,0.5,8.500000000000014,13.333333333333279,689,507,492,0.5,"[19, 50, 86, 109, 148, 172, 259, 358]",502,1
690,0.5,8.500000000000014,13.333333333333279,690,506,492,0.5,"[19, 50, 86, 109, 148, 172, 259]",502,1
691,0.5,8.500000000000014,8.791666666666677,691,493,509,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 389]",573,1
692,0.5,8.500000000000014,8.791666666666677,692,494,509,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359]",573,1
693,0.5,8.500000000000014,13.333333333333279,693,496,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 246, 360]",474,1
694,0.5,8.500000000000014,13.333333333333279,694,496,492,0.5,"[2, 33, 68, 82, 94, 123, 192, 246, 361]",474,1
695,0.5,8.500000000000014,8.708333333333345,695,505,511,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186, 320, 383]",616,1
696,0.5,8.500000000000014,13.333333333333279,696,505,510,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186, 320, 362]",616,1
697,0.5,8.54166666666668,9.375000000000002,697,499,490,0.5,"[2, 32, 44, 53, 92, 103, 121, 269, 363, 444, 445]",519,1
698,0.5,8.54166666666668,8.958333333333341,698,500,491,0.5,"[2, 32, 44, 53, 92, 103, 121, 269, 364, 410]",519,1
699,0.5,8.54166666666668,8.791666666666677,699,502,490,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 390]",563,1
700,0.5,8.54166666666668,13.333333333333279,700,502,491,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249]",563,1
701,0.5,8.583333333333346,8.625000000000012,701,501,513,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 319, 365]",613,1
702,0.5,8.583333333333346,8.916666666666675,702,501,512,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 319, 366, 403]",613,1
703,0.5,8.583333333333346,9.166666666666671,703,492,504,0.5,"[247, 367, 425]",514,1
704,0.5,8.583333333333346,13.333333333333279,704,492,505,0.5,[247],514,1
705,0.5,8.583333333333346,10.24999999999999,705,491,493,0.5,"[2, 32, 43, 65, 154, 581]",593,1
706,0.5,8.583333333333346,13.333333333333279,706,492,494,0.5,"[2, 32, 43, 65, 154]",593,1
707,0.5,8.583333333333346,9.458333333333334,707,490,495,0.5,"[2, 6, 18, 144, 195, 210, 228, 232, 461, 462]",651,1
708,0.5,8.583333333333346,9.000000000000007,708,491,496,0.5,"[2, 6, 18, 144, 195, 210, 228, 232, 368, 414]",651,1
709,0.5,8.583333333333346,9.5,709,504,490,0.5,"[19, 50, 86, 109, 264, 315, 369]",606,1
710,0.5,8.583333333333346,13.333333333333279,710,504,491,0.5,"[19, 50, 86, 109, 264, 315, 370]",606,1
711,0.5,8.583333333333346,9.91666666666666,711,507,495,0.5,"[19, 50, 86, 109, 148, 172, 280, 527]",598,1
712,0.5,8.583333333333346,13.333333333333279,712,506,495,0.5,"[19, 50, 86, 109, 148, 172, 280, 371]",598,1
713,0.5,8.625000000000012,8.75000000000001,713,508,504,0.5,"[0, 3, 7, 29, 51, 87, 215, 311, 326, 372, 387]",627,1
714,0.5,8.625000000000012,13.333333333333279,714,508,505,0.5,"[0, 3, 7, 29, 51, 87, 215, 311, 326]",627,1
715,0.5,8.625000000000012,9.041666666666673,715,489,495,0.5,"[2, 6, 18, 144, 195, 210, 227, 373, 417, 418]",668,1
716,0.5,8.625000000000012,9.08333333333334,716,490,496,0.5,"[2, 6, 18, 144, 195, 210, 227, 419, 420]",668,1
717,0.5,8.625000000000012,13.333333333333279,717,501,514,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 319, 365]",701,1
718,0.5,8.625000000000012,8.791666666666677,718,501,513,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 319, 365]",701,1
719,0.5,8.625000000000012,8.875000000000009,719,509,499,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 374]",620,1
720,0.5,8.625000000000012,8.666666666666679,720,508,500,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 375, 377]",620,1
721,0.5,8.666666666666679,9.000000000000007,721,490,500,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 376, 415]",561,1
722,0.5,8.666666666666679,13.333333333333279,722,491,499,0.5,"[2, 6, 18, 144, 195, 210, 228, 231]",561,1
723,0.5,8.666666666666679,13.333333333333279,723,508,499,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 375, 377]",720,1
724,0.5,8.666666666666679,13.333333333333279,724,508,500,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 375]",720,1
725,0.5,8.666666666666679,9.208333333333337,725,491,501,0.5,"[2, 6, 18, 144, 169, 189, 317, 378, 431]",609,1
726,0.5,8.666666666666679,13.333333333333279,726,492,502,0.5,"[2, 6, 18, 144, 169, 189, 317]",609,1
727,0.5,8.666666666666679,13.333333333333279,727,493,506,0.5,[379],476,1
728,0.5,8.666666666666679,13.333333333333279,728,493,505,0.5,[380],476,1
729,0.5,8.666666666666679,13.333333333333279,729,506,510,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186]",456,1
730,0.5,8.666666666666679,13.333333333333279,730,505,509,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186]",456,1
731,0.5,8.666666666666679,13.333333333333279,731,505,490,0.5,"[19, 50, 86, 109, 381]",477,1
732,0.5,8.666666666666679,13.333333333333279,732,505,491,0.5,"[19, 50, 86, 109]",477,1
733,0.5,8.666666666666679,8.875000000000009,733,497,490,0.5,"[2, 32, 44, 53, 91, 137, 187, 198, 285, 401]",656,1
734,0.5,8.666666666666679,13.333333333333279,734,497,491,0.5,"[2, 32, 44, 53, 91, 137, 187, 198, 285, 382]",656,1
735,0.5,8.708333333333345,9.375000000000002,735,506,512,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186, 320]",695,1
736,0.5,8.708333333333345,13.333333333333279,736,505,511,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186, 320, 383]",695,1
737,0.5,8.708333333333345,9.416666666666668,737,508,492,0.5,"[19, 50, 86, 109, 148, 178, 356, 384, 456]",687,1
738,0.5,8.708333333333345,13.333333333333279,738,507,493,0.5,"[19, 50, 86, 109, 148, 178, 356, 385]",687,1
739,0.5,8.75000000000001,9.583333333333332,739,508,503,0.5,"[0, 4, 23, 34, 78, 217, 386, 483]",543,1
740,0.5,8.75000000000001,13.333333333333279,740,507,504,0.5,"[0, 4, 23, 34, 78, 217]",543,1
741,0.5,8.75000000000001,9.833333333333329,741,509,503,0.5,"[0, 3, 7, 29, 51, 87, 215, 311, 326, 372, 387, 513]",713,1
742,0.5,8.75000000000001,13.333333333333279,742,508,504,0.5,"[0, 3, 7, 29, 51, 87, 215, 311, 326, 372]",713,1
743,0.5,8.75000000000001,9.624999999999998,743,498,514,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 491]",541,1
744,0.5,8.75000000000001,10.041666666666659,744,498,513,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239, 282, 388, 548]",541,1
745,0.5,8.75000000000001,8.833333333333343,745,503,512,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 334]",641,1
746,0.5,8.75000000000001,13.333333333333279,746,502,511,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 334]",641,1
747,0.5,8.791666666666677,9.874999999999995,747,494,512,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 238, 523]",623,1
748,0.5,8.791666666666677,9.250000000000004,748,495,512,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 238]",623,1
749,0.5,8.791666666666677,13.333333333333279,749,493,508,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 389]",691,1
750,0.5,8.791666666666677,8.958333333333341,750,493,509,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 413]",691,1
751,0.5,8.791666666666677,9.458333333333334,751,502,513,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 319, 365, 459]",718,1
752,0.5,8.791666666666677,13.333333333333279,752,501,513,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 319, 365]",718,1
753,0.5,8.791666666666677,9.541666666666666,753,493,510,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359, 471]",692,1
754,0.5,8.791666666666677,13.333333333333279,754,494,509,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359]",692,1
755,0.5,8.791666666666677,13.333333333333279,755,509,493,0.5,"[19, 50, 86, 109, 148, 172, 280, 346]",673,1
756,0.5,8.791666666666677,9.791666666666663,756,508,493,0.5,"[19, 50, 86, 109, 148, 172, 280, 346, 507, 508]",673,1
757,0.5,8.791666666666677,13.333333333333279,757,503,489,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 390]",699,1
758,0.5,8.791666666666677,8.833333333333343,758,502,490,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391]",699,1
759,0.5,8.833333333333343,8.875000000000009,759,502,489,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 391, 402]",758,1
760,0.5,8.833333333333343,13.333333333333279,760,502,490,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249]",758,1
761,0.5,8.833333333333343,8.875000000000009,761,492,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 328, 392, 395]",631,1
762,0.5,8.833333333333343,9.166666666666671,762,493,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 328]",631,1
763,0.5,8.833333333333343,9.874999999999995,763,503,513,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 334, 519, 520]",745,1
764,0.5,8.833333333333343,9.666666666666664,764,503,512,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 334]",745,1
765,0.5,8.875000000000009,9.250000000000004,765,499,513,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 261, 393, 437]",505,1
766,0.5,8.875000000000009,9.166666666666671,766,499,512,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 261, 426, 427]",505,1
767,0.5,8.875000000000009,9.166666666666671,767,508,497,0.5,"[19, 81, 100, 111, 151, 279, 341, 394, 424]",661,1
768,0.5,8.875000000000009,13.333333333333279,768,507,498,0.5,"[19, 81, 100, 111, 151, 279, 341]",661,1
769,0.5,8.875000000000009,13.333333333333279,769,491,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 328, 392]",761,1
770,0.5,8.875000000000009,13.333333333333279,770,492,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 328, 392, 395]",761,1
771,0.5,8.875000000000009,9.000000000000007,771,490,499,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416]",562,1
772,0.5,8.875000000000009,13.333333333333279,772,491,500,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 397]",562,1
773,0.5,8.875000000000009,9.833333333333329,773,493,511,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 214, 398, 512]",675,1
774,0.5,8.875000000000009,13.333333333333279,774,494,510,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 214]",675,1
775,0.5,8.875000000000009,9.333333333333336,775,508,498,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 374, 443]",719,1
776,0.5,8.875000000000009,13.333333333333279,776,509,499,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 374]",719,1
777,0.5,8.875000000000009,9.208333333333337,777,497,512,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 399]",506,1
