"","X","alpha","birthdate","deathdate","index","locx","locy","mutation_rate","mutations","parent_index","proliferation_rate","norm_locx","norm_locy","sampled","cluster"
"199",512,0.5,7.62500000000002,13.3333333333333,512,505,492,0.5,"[19, 50, 86, 109, 265]",478,1,6.5,-9,FALSE,4
"200",516,0.5,7.62500000000002,13.3333333333333,516,506,502,0.5,"[0, 4, 23, 34, 78, 217, 267]",459,1,7.5,1,FALSE,1
"201",517,0.5,7.62500000000002,13.3333333333333,517,500,512,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 268]",261,1,1.5,11,FALSE,2
"202",518,0.5,7.62500000000002,13.3333333333333,518,499,511,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126]",261,1,0.5,10,FALSE,2
"203",520,0.5,7.66666666666669,13.3333333333333,520,500,492,0.5,"[2, 32, 44, 53, 92, 103, 121, 270]",351,1,1.5,-9,FALSE,10
"204",521,0.5,7.66666666666669,13.3333333333333,521,507,503,0.5,"[0, 4, 23, 34, 78, 217, 271]",439,1,8.5,2,TRUE,1
"205",522,0.5,7.66666666666669,13.3333333333333,522,506,504,0.5,"[0, 4, 23, 34, 78, 217, 272]",439,1,7.5,3,FALSE,1
"206",523,0.5,7.66666666666669,13.3333333333333,523,498,491,0.5,"[2, 32, 44, 53, 91, 137, 187, 273]",381,1,-0.5,-10,FALSE,7
"207",524,0.5,7.66666666666669,13.3333333333333,524,497,492,0.5,"[2, 32, 44, 53, 91, 137, 187]",381,1,-1.5,-9,FALSE,7
"208",526,0.5,7.66666666666669,13.3333333333333,526,492,499,0.5,"[2, 6, 18, 144, 195, 210, 228, 232]",434,1,-6.5,-2,FALSE,6
"209",528,0.5,7.70833333333335,13.3333333333333,528,494,495,0.5,"[2, 32, 43, 66, 193, 208]",397,1,-4.5,-6,FALSE,1
"210",529,0.5,7.70833333333335,13.3333333333333,529,495,493,0.5,"[2, 33, 68, 82, 93]",197,1,-3.5,-8,FALSE,9
"211",531,0.5,7.70833333333335,13.3333333333333,531,503,492,0.5,"[2, 32, 44, 53, 92, 103, 121, 149, 181, 276]",342,1,4.5,-9,FALSE,10
"212",532,0.5,7.70833333333335,13.3333333333333,532,502,493,0.5,"[2, 32, 44, 53, 92, 103, 121, 149, 181, 277]",342,1,3.5,-8,FALSE,10
"213",536,0.5,7.75000000000002,13.3333333333333,536,505,498,0.5,"[19, 81, 100, 111, 151]",287,1,6.5,-3,FALSE,1
"214",537,0.5,7.75000000000002,13.3333333333333,537,507,505,0.5,"[0, 3, 7, 29, 51, 87, 215]",409,1,8.5,4,FALSE,1
"215",540,0.5,7.75000000000002,13.3333333333333,540,505,494,0.5,"[19, 50, 86, 109, 148, 172, 281]",354,1,6.5,-7,FALSE,4
"216",542,0.5,7.75000000000002,13.3333333333333,542,498,512,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 239]",453,1,-0.5,11,FALSE,2
"217",544,0.5,7.75000000000002,13.3333333333333,544,506,503,0.5,"[0, 4, 23, 34, 78, 217, 283]",451,1,7.5,2,FALSE,1
"218",545,0.5,7.79166666666669,13.3333333333333,545,493,503,0.5,"[152]",457,1,-5.5,2,FALSE,1
"219",546,0.5,7.79166666666669,13.3333333333333,546,493,504,0.5,"[152, 284]",457,1,-5.5,3,FALSE,1
"220",548,0.5,7.79166666666669,13.3333333333333,548,498,492,0.5,"[2, 32, 44, 53, 91, 137, 187, 198]",382,1,-0.5,-9,FALSE,7
"221",549,0.5,7.79166666666669,13.3333333333333,549,506,498,0.5,"[2, 5, 56, 166, 212, 286]",403,1,7.5,-3,FALSE,1
"222",550,0.5,7.79166666666669,13.3333333333333,550,505,499,0.5,"[2, 5, 56, 166, 212, 287]",403,1,6.5,-2,FALSE,1
"223",551,0.5,7.79166666666669,13.3333333333333,551,494,508,0.5,"[0, 1, 9, 22, 40, 95, 147, 236]",463,1,-4.5,7,FALSE,8
"224",557,0.5,7.79166666666669,13.3333333333333,557,508,502,0.5,"[2, 5, 57, 84, 159, 163]",479,1,9.5,1,FALSE,1
"225",558,0.5,7.79166666666669,13.3333333333333,558,507,502,0.5,"[2, 5, 57, 84, 159, 163, 289]",479,1,8.5,1,FALSE,1
"226",566,0.5,7.83333333333335,13.3333333333333,566,494,497,0.5,"[2, 6, 27, 28, 76, 136, 200, 226]",423,1,-4.5,-4,FALSE,1
"227",568,0.5,7.83333333333335,13.3333333333333,568,492,498,0.5,"[2, 6, 18, 144, 195, 210, 228, 232, 293]",525,1,-6.5,-3,FALSE,6
"228",571,0.5,7.87500000000002,13.3333333333333,571,507,500,0.5,"[2, 5, 57, 84, 159, 163, 248, 294]",480,1,8.5,-1,FALSE,1
"229",572,0.5,7.87500000000002,13.3333333333333,572,506,501,0.5,"[2, 5, 57, 84, 159, 163, 248]",480,1,7.5,0,FALSE,1
"230",577,0.5,7.91666666666669,13.3333333333333,577,500,511,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 173]",442,1,1.5,10,FALSE,2
"231",578,0.5,7.91666666666669,13.3333333333333,578,499,510,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 173, 297]",442,1,0.5,9,FALSE,2
"232",580,0.5,7.91666666666669,13.3333333333333,580,495,510,0.5,"[0, 1, 9, 22, 40, 60, 63, 131]",450,1,-3.5,9,FALSE,8
"233",582,0.5,7.91666666666669,13.3333333333333,582,502,492,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249]",564,1,3.5,-9,FALSE,10
"234",583,0.5,7.91666666666669,13.3333333333333,583,496,490,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 299]",570,1,-2.5,-11,FALSE,9
"235",585,0.5,7.91666666666669,13.3333333333333,585,492,501,0.5,"[139, 201, 300]",385,1,-6.5,0,FALSE,1
"236",586,0.5,7.91666666666669,13.3333333333333,586,493,500,0.5,"[139, 201, 301]",385,1,-5.5,-1,FALSE,1
"237",587,0.5,7.95833333333336,13.3333333333333,587,495,492,0.5,"[2, 33, 68, 82, 93, 275, 302]",530,1,-3.5,-9,FALSE,9
"238",588,0.5,7.95833333333336,13.3333333333333,588,496,493,0.5,"[2, 33, 68, 82, 93, 275, 303]",530,1,-2.5,-8,FALSE,9
"239",589,0.5,7.95833333333336,13.3333333333333,589,495,490,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 304]",559,1,-3.5,-11,FALSE,9
"240",592,0.5,8.00000000000002,13.3333333333333,592,505,496,0.5,"[19, 81, 306]",317,1,6.5,-5,FALSE,1
"241",594,0.5,8.00000000000002,13.3333333333333,594,493,495,0.5,"[2, 32, 43, 65, 154, 307]",497,1,-5.5,-6,FALSE,1
"242",595,0.5,8.00000000000002,13.3333333333333,595,503,511,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 308]",554,1,4.5,10,FALSE,3
"243",602,0.5,8.08333333333335,13.3333333333333,602,506,505,0.5,"[0, 3, 7, 29, 51, 87, 215, 312]",538,1,7.5,4,FALSE,1
"244",603,0.5,8.08333333333335,13.3333333333333,603,494,492,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 313]",584,1,-4.5,-9,FALSE,9
"245",604,0.5,8.08333333333335,13.3333333333333,604,495,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290]",584,1,-3.5,-10,FALSE,9
"246",610,0.5,8.12500000000002,13.3333333333333,610,493,501,0.5,"[2, 6, 18, 144, 169, 189, 318]",417,1,-5.5,0,FALSE,6
"247",615,0.5,8.16666666666669,13.3333333333333,615,506,511,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186]",455,1,7.5,10,FALSE,3
"248",618,0.5,8.16666666666669,13.3333333333333,618,507,501,0.5,"[0, 4, 23, 34, 78, 217]",576,1,8.5,0,FALSE,1
"249",622,0.5,8.20833333333335,13.3333333333333,622,494,496,0.5,"[2, 32, 43, 65, 154, 256]",498,1,-4.5,-5,FALSE,1
"250",624,0.5,8.20833333333335,13.3333333333333,624,495,511,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 238]",449,1,-3.5,10,FALSE,8
"251",625,0.5,8.20833333333335,13.3333333333333,625,507,496,0.5,"[19, 81, 305, 325]",591,1,8.5,-5,FALSE,1
"252",626,0.5,8.20833333333335,13.3333333333333,626,506,496,0.5,"[19, 81, 305]",591,1,7.5,-5,FALSE,1
"253",628,0.5,8.20833333333335,13.3333333333333,628,507,506,0.5,"[0, 3, 7, 29, 51, 87, 215, 311, 327]",612,1,8.5,5,FALSE,1
"254",629,0.5,8.20833333333335,13.3333333333333,629,493,492,0.5,"[2, 33, 68, 82, 94, 123, 192, 245]",600,1,-5.5,-9,TRUE,9
"255",630,0.5,8.20833333333335,13.3333333333333,630,494,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 245]",600,1,-4.5,-10,FALSE,9
"256",634,0.5,8.20833333333335,13.3333333333333,634,506,499,0.5,"[19, 81, 100, 111, 151, 279]",535,1,7.5,-2,FALSE,1
"257",636,0.5,8.25000000000002,13.3333333333333,636,495,507,0.5,"[0, 1, 9, 22, 40, 95, 147, 236, 288]",552,1,-3.5,6,FALSE,8
"258",638,0.5,8.25000000000002,13.3333333333333,638,508,501,0.5,"[0, 4, 23, 34, 78, 217, 321, 331]",617,1,9.5,0,FALSE,1
"259",639,0.5,8.25000000000002,13.3333333333333,639,492,495,0.5,"[2, 32, 43, 65, 154, 256, 324, 332]",621,1,-6.5,-6,FALSE,1
"260",640,0.5,8.25000000000002,13.3333333333333,640,493,496,0.5,"[2, 32, 43, 65, 154, 256, 324, 333]",621,1,-5.5,-5,TRUE,1
"261",642,0.5,8.25000000000002,13.3333333333333,642,501,511,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254]",614,1,2.5,10,FALSE,3
"262",643,0.5,8.29166666666668,13.3333333333333,643,494,494,0.5,"[2, 33, 68, 82, 94, 117]",285,1,-4.5,-7,FALSE,9
"263",644,0.5,8.29166666666668,13.3333333333333,644,495,495,0.5,"[2, 33, 68, 82, 94, 117]",285,1,-3.5,-6,FALSE,9
"264",645,0.5,8.29166666666668,13.3333333333333,645,494,507,0.5,"[0, 1, 9, 22, 40, 55, 262]",574,1,-4.5,6,FALSE,8
"265",646,0.5,8.29166666666668,13.3333333333333,646,495,508,0.5,"[0, 1, 9, 22, 40, 55, 262]",574,1,-3.5,7,FALSE,8
"266",647,0.5,8.29166666666668,13.3333333333333,647,499,491,0.5,"[2, 32, 44, 53, 91, 137, 188, 335]",493,1,0.5,-10,FALSE,7
"267",648,0.5,8.29166666666668,13.3333333333333,648,499,492,0.5,"[2, 32, 44, 53, 91, 137, 188, 336]",493,1,0.5,-9,FALSE,7
"268",649,0.5,8.29166666666668,13.3333333333333,649,492,496,0.5,"[2, 6, 27, 28, 76, 136, 200, 226, 292]",565,1,-6.5,-5,FALSE,1
"269",650,0.5,8.29166666666668,13.3333333333333,650,493,497,0.5,"[2, 6, 27, 28, 76, 136, 200, 226, 292, 337]",565,1,-5.5,-4,FALSE,1
"270",652,0.5,8.33333333333335,13.3333333333333,652,492,497,0.5,"[2, 6, 18, 144, 195, 210, 228, 232, 338]",567,1,-6.5,-4,FALSE,6
"271",654,0.5,8.33333333333335,13.3333333333333,654,491,497,0.5,"[2, 6, 18, 144, 195, 210, 227]",485,1,-7.5,-4,FALSE,6
"272",655,0.5,8.33333333333335,13.3333333333333,655,498,490,0.5,"[2, 32, 44, 53, 91, 137, 187, 198, 285, 339]",547,1,-0.5,-11,TRUE,7
"273",658,0.5,8.33333333333335,13.3333333333333,658,503,491,0.5,"[19, 50, 86, 109, 264, 314]",605,1,4.5,-10,FALSE,4
"274",660,0.5,8.33333333333335,13.3333333333333,660,497,511,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164]",454,1,-1.5,10,FALSE,2
"275",662,0.5,8.37500000000002,13.3333333333333,662,507,499,0.5,"[19, 81, 100, 111, 151, 279, 342]",633,1,8.5,-2,FALSE,1
"276",665,0.5,8.37500000000002,13.3333333333333,665,490,498,0.5,"[2, 6, 18, 144, 195, 210, 227]",486,1,-8.5,-3,FALSE,6
"277",666,0.5,8.37500000000002,13.3333333333333,666,491,498,0.5,"[2, 6, 18, 144, 195, 210, 227, 343]",486,1,-7.5,-3,FALSE,6
"278",670,0.5,8.41666666666668,13.3333333333333,670,493,494,0.5,"[2, 32, 43, 66, 193, 208, 274, 344]",608,1,-5.5,-7,FALSE,1
"279",676,0.5,8.45833333333335,13.3333333333333,676,495,509,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 214, 347]",503,1,-3.5,8,FALSE,8
"280",678,0.5,8.45833333333335,13.3333333333333,678,506,491,0.5,"[19, 50, 86, 109, 148, 172, 258, 349]",534,1,7.5,-10,FALSE,4
"281",679,0.5,8.45833333333335,13.3333333333333,679,504,510,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 309, 350]",596,1,5.5,9,FALSE,3
"282",680,0.5,8.45833333333335,13.3333333333333,680,503,510,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 309, 351]",596,1,4.5,9,FALSE,3
"283",682,0.5,8.45833333333335,13.3333333333333,682,501,491,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 352]",581,1,2.5,-10,FALSE,10
"284",683,0.5,8.45833333333335,13.3333333333333,683,492,503,0.5,"[139, 229, 353]",429,1,-6.5,2,FALSE,1
"285",684,0.5,8.45833333333335,13.3333333333333,684,493,502,0.5,"[139, 229]",429,1,-5.5,1,FALSE,1
"286",688,0.5,8.50000000000001,13.3333333333333,688,506,494,0.5,"[19, 50, 86, 109, 148, 178, 357]",465,1,7.5,-7,FALSE,4
"287",689,0.5,8.50000000000001,13.3333333333333,689,507,492,0.5,"[19, 50, 86, 109, 148, 172, 259, 358]",502,1,8.5,-9,FALSE,4
"288",690,0.5,8.50000000000001,13.3333333333333,690,506,492,0.5,"[19, 50, 86, 109, 148, 172, 259]",502,1,7.5,-9,FALSE,4
"289",693,0.5,8.50000000000001,13.3333333333333,693,496,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 246, 360]",474,1,-2.5,-10,FALSE,9
"290",694,0.5,8.50000000000001,13.3333333333333,694,496,492,0.5,"[2, 33, 68, 82, 94, 123, 192, 246, 361]",474,1,-2.5,-9,FALSE,9
"291",696,0.5,8.50000000000001,13.3333333333333,696,505,510,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186, 320, 362]",616,1,6.5,9,FALSE,3
"292",700,0.5,8.54166666666668,13.3333333333333,700,502,491,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249]",563,1,3.5,-10,FALSE,10
"293",704,0.5,8.58333333333335,13.3333333333333,704,492,505,0.5,"[247]",514,1,-6.5,4,FALSE,1
"294",706,0.5,8.58333333333335,13.3333333333333,706,492,494,0.5,"[2, 32, 43, 65, 154]",593,1,-6.5,-7,FALSE,1
"295",710,0.5,8.58333333333335,13.3333333333333,710,504,491,0.5,"[19, 50, 86, 109, 264, 315, 370]",606,1,5.5,-10,FALSE,4
"296",712,0.5,8.58333333333335,13.3333333333333,712,506,495,0.5,"[19, 50, 86, 109, 148, 172, 280, 371]",598,1,7.5,-6,FALSE,4
"297",714,0.5,8.62500000000001,13.3333333333333,714,508,505,0.5,"[0, 3, 7, 29, 51, 87, 215, 311, 326]",627,1,9.5,4,FALSE,1
"298",717,0.5,8.62500000000001,13.3333333333333,717,501,514,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 319, 365]",701,1,2.5,13,FALSE,3
"299",722,0.5,8.66666666666668,13.3333333333333,722,491,499,0.5,"[2, 6, 18, 144, 195, 210, 228, 231]",561,1,-7.5,-2,FALSE,6
"300",723,0.5,8.66666666666668,13.3333333333333,723,508,499,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 375, 377]",720,1,9.5,-2,FALSE,1
"301",724,0.5,8.66666666666668,13.3333333333333,724,508,500,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 375]",720,1,9.5,-1,FALSE,1
"302",726,0.5,8.66666666666668,13.3333333333333,726,492,502,0.5,"[2, 6, 18, 144, 169, 189, 317]",609,1,-6.5,1,FALSE,6
"303",727,0.5,8.66666666666668,13.3333333333333,727,493,506,0.5,"[379]",476,1,-5.5,5,FALSE,1
"304",728,0.5,8.66666666666668,13.3333333333333,728,493,505,0.5,"[380]",476,1,-5.5,4,FALSE,1
"305",729,0.5,8.66666666666668,13.3333333333333,729,506,510,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186]",456,1,7.5,9,FALSE,3
"306",730,0.5,8.66666666666668,13.3333333333333,730,505,509,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186]",456,1,6.5,8,FALSE,3
"307",731,0.5,8.66666666666668,13.3333333333333,731,505,490,0.5,"[19, 50, 86, 109, 381]",477,1,6.5,-11,FALSE,4
"308",732,0.5,8.66666666666668,13.3333333333333,732,505,491,0.5,"[19, 50, 86, 109]",477,1,6.5,-10,FALSE,4
"309",734,0.5,8.66666666666668,13.3333333333333,734,497,491,0.5,"[2, 32, 44, 53, 91, 137, 187, 198, 285, 382]",656,1,-1.5,-10,FALSE,7
"310",736,0.5,8.70833333333334,13.3333333333333,736,505,511,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 186, 320, 383]",695,1,6.5,10,FALSE,3
"311",738,0.5,8.70833333333334,13.3333333333333,738,507,493,0.5,"[19, 50, 86, 109, 148, 178, 356, 385]",687,1,8.5,-8,FALSE,4
"312",740,0.5,8.75000000000001,13.3333333333333,740,507,504,0.5,"[0, 4, 23, 34, 78, 217]",543,1,8.5,3,FALSE,1
"313",742,0.5,8.75000000000001,13.3333333333333,742,508,504,0.5,"[0, 3, 7, 29, 51, 87, 215, 311, 326, 372]",713,1,9.5,3,FALSE,1
"314",746,0.5,8.75000000000001,13.3333333333333,746,502,511,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 334]",641,1,3.5,10,FALSE,3
"315",749,0.5,8.79166666666668,13.3333333333333,749,493,508,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 389]",691,1,-5.5,7,FALSE,8
"316",752,0.5,8.79166666666668,13.3333333333333,752,501,513,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 319, 365]",718,1,2.5,12,FALSE,3
"317",754,0.5,8.79166666666668,13.3333333333333,754,494,509,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 359]",692,1,-4.5,8,FALSE,8
"318",755,0.5,8.79166666666668,13.3333333333333,755,509,493,0.5,"[19, 50, 86, 109, 148, 172, 280, 346]",673,1,10.5,-8,FALSE,4
"319",757,0.5,8.79166666666668,13.3333333333333,757,503,489,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 390]",699,1,4.5,-12,FALSE,10
"320",760,0.5,8.83333333333334,13.3333333333333,760,502,490,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249]",758,1,3.5,-11,FALSE,10
"321",768,0.5,8.87500000000001,13.3333333333333,768,507,498,0.5,"[19, 81, 100, 111, 151, 279, 341]",661,1,8.5,-3,FALSE,1
"322",769,0.5,8.87500000000001,13.3333333333333,769,491,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 328, 392]",761,1,-7.5,-10,FALSE,9
"323",770,0.5,8.87500000000001,13.3333333333333,770,492,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 328, 392, 395]",761,1,-6.5,-10,FALSE,9
"324",772,0.5,8.87500000000001,13.3333333333333,772,491,500,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 397]",562,1,-7.5,-1,FALSE,6
"325",774,0.5,8.87500000000001,13.3333333333333,774,494,510,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 214]",675,1,-4.5,9,FALSE,8
"326",776,0.5,8.87500000000001,13.3333333333333,776,509,499,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 374]",719,1,10.5,-2,TRUE,1
"327",778,0.5,8.87500000000001,13.3333333333333,778,498,511,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134]",506,1,-0.5,10,FALSE,2
"328",785,0.5,8.91666666666667,13.3333333333333,785,502,512,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 319, 366]",702,1,3.5,11,FALSE,3
"329",786,0.5,8.91666666666667,13.3333333333333,786,501,512,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 223, 254, 319, 366, 403]",702,1,2.5,11,FALSE,3
"330",788,0.5,8.91666666666667,13.3333333333333,788,506,509,0.5,"[0, 3, 7, 29, 51, 87, 116, 404]",499,1,7.5,8,FALSE,1
"331",790,0.5,8.91666666666667,13.3333333333333,790,494,506,0.5,"[0, 1, 9, 22, 40, 95, 147, 236, 288, 329, 405]",635,1,-4.5,5,FALSE,8
"332",791,0.5,8.95833333333334,13.3333333333333,791,505,512,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 400]",780,1,6.5,11,FALSE,3
"333",792,0.5,8.95833333333334,13.3333333333333,792,504,511,0.5,"[0, 1, 10, 14, 37, 48, 101, 127, 179, 182, 400]",780,1,5.5,10,FALSE,3
"334",793,0.5,8.95833333333334,13.3333333333333,793,493,493,0.5,"[2, 32, 43, 66, 193, 208, 274, 406]",669,1,-5.5,-8,FALSE,1
"335",794,0.5,8.95833333333334,13.3333333333333,794,494,493,0.5,"[2, 32, 43, 66, 193, 208, 274, 407]",669,1,-4.5,-8,FALSE,1
"336",797,0.5,8.95833333333334,13.3333333333333,797,500,490,0.5,"[2, 32, 44, 53, 92, 103, 121, 269, 364, 410]",698,1,1.5,-11,FALSE,10
"337",798,0.5,8.95833333333334,13.3333333333333,798,500,491,0.5,"[2, 32, 44, 53, 92, 103, 121, 269, 364]",698,1,1.5,-10,FALSE,10
"338",801,0.5,8.95833333333334,13.3333333333333,801,507,497,0.5,"[19, 81, 168, 412]",487,1,8.5,-4,FALSE,1
"339",802,0.5,8.95833333333334,13.3333333333333,802,506,497,0.5,"[19, 81, 168]",487,1,7.5,-4,FALSE,1
"340",803,0.5,8.95833333333334,13.3333333333333,803,492,509,0.5,"[0, 1, 9, 22, 40, 55, 262, 295, 413]",750,1,-6.5,8,FALSE,8
"341",804,0.5,8.95833333333334,13.3333333333333,804,493,509,0.5,"[0, 1, 9, 22, 40, 55, 262, 295]",750,1,-5.5,8,FALSE,8
"342",806,0.5,9.00000000000001,13.3333333333333,806,491,496,0.5,"[2, 6, 18, 144, 195, 210, 228, 232, 368]",708,1,-7.5,-5,FALSE,6
"343",808,0.5,9.00000000000001,13.3333333333333,808,490,500,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 376]",721,1,-8.5,-1,FALSE,6
"344",810,0.5,9.00000000000001,13.3333333333333,810,494,511,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 298]",579,1,-4.5,10,FALSE,8
"345",812,0.5,9.00000000000001,13.3333333333333,812,490,499,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396]",771,1,-8.5,-2,FALSE,5
"346",818,0.5,9.04166666666667,13.3333333333333,818,489,495,0.5,"[2, 6, 18, 144, 195, 210, 227, 373, 418]",715,1,-9.5,-6,FALSE,6
"347",820,0.5,9.08333333333334,13.3333333333333,820,490,496,0.5,"[2, 6, 18, 144, 195, 210, 227, 420]",716,1,-8.5,-5,FALSE,6
"348",824,0.5,9.12500000000001,13.3333333333333,824,507,494,0.5,"[19, 50, 86, 109, 148, 172, 280]",816,1,8.5,-7,FALSE,4
"349",828,0.5,9.12500000000001,13.3333333333333,828,506,507,0.5,"[0, 3, 7, 29, 51, 87, 128]",556,1,7.5,6,FALSE,1
"350",830,0.5,9.12500000000001,13.3333333333333,830,503,490,0.5,"[19, 50, 86, 109, 264, 314]",657,1,4.5,-11,FALSE,4
"351",832,0.5,9.16666666666667,13.3333333333333,832,493,491,0.5,"[2, 33, 68, 82, 94, 123, 192, 245, 290, 328]",762,1,-5.5,-10,FALSE,9
"352",834,0.5,9.16666666666667,13.3333333333333,834,508,497,0.5,"[19, 81, 100, 111, 151, 279, 341, 394, 424]",767,1,9.5,-4,FALSE,1
"353",836,0.5,9.16666666666667,13.3333333333333,836,492,504,0.5,"[247, 367]",703,1,-6.5,3,FALSE,1
"354",839,0.5,9.16666666666667,13.3333333333333,839,500,513,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 261, 426]",766,1,1.5,12,FALSE,2
"355",840,0.5,9.16666666666667,13.3333333333333,840,499,512,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 261, 427]",766,1,0.5,11,FALSE,2
"356",842,0.5,9.20833333333334,13.3333333333333,842,497,490,0.5,"[2, 32, 44, 53, 91, 137, 187, 198, 285, 429]",782,1,-1.5,-11,FALSE,7
"357",844,0.5,9.20833333333334,13.3333333333333,844,491,495,0.5,"[2, 6, 18, 144, 195, 210, 228, 232, 368, 414]",805,1,-7.5,-6,FALSE,6
"358",846,0.5,9.20833333333334,13.3333333333333,846,497,512,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 399]",777,1,-1.5,11,FALSE,2
"359",848,0.5,9.20833333333334,13.3333333333333,848,491,501,0.5,"[2, 6, 18, 144, 169, 189, 317, 378, 431]",725,1,-7.5,0,FALSE,6
"360",852,0.5,9.20833333333334,13.3333333333333,852,489,500,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 435]",838,1,-9.5,-1,FALSE,5
"361",854,0.5,9.25,13.3333333333333,854,493,507,0.5,"[0, 1, 9, 22, 40, 95, 147, 236, 288, 329]",789,1,-5.5,6,FALSE,8
"362",857,0.5,9.25,13.3333333333333,857,497,513,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 340]",659,1,-1.5,12,FALSE,2
"363",858,0.5,9.25,13.3333333333333,858,496,512,0.5,"[0, 1, 9, 22, 41, 45, 77, 98, 126, 134, 164, 340, 438]",659,1,-2.5,11,FALSE,2
"364",860,0.5,9.25,13.3333333333333,860,495,512,0.5,"[0, 1, 9, 22, 40, 60, 63, 131, 238]",748,1,-3.5,11,FALSE,8
"365",862,0.5,9.29166666666667,13.3333333333333,862,506,508,0.5,"[0, 3, 7, 29, 51, 87, 116]",343,1,7.5,7,FALSE,1
"366",863,0.5,9.29166666666667,13.3333333333333,863,501,489,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249]",681,1,2.5,-12,FALSE,10
"367",864,0.5,9.29166666666667,13.3333333333333,864,501,490,0.5,"[2, 32, 44, 53, 92, 103, 121, 184, 249, 440]",681,1,2.5,-11,FALSE,10
"368",865,0.5,9.29166666666667,13.3333333333333,865,489,501,0.5,"[2, 6, 18, 144, 195, 210, 228, 231, 291, 396, 416, 441]",837,1,-9.5,0,FALSE,5
"369",868,0.5,9.33333333333334,13.3333333333333,868,491,494,0.5,"[2, 6, 18, 144, 195, 210, 228, 232, 368, 414, 430]",843,1,-7.5,-7,FALSE,6
"370",870,0.5,9.33333333333334,13.3333333333333,870,508,498,0.5,"[0, 4, 23, 34, 78, 217, 296, 323, 374]",775,1,9.5,-3,FALSE,1
"371",871,0.5,9.375,13.3333333333333,871,500,489,0.5,"[2, 32, 44, 53, 92, 103, 121, 269, 363, 444]",697,1,1.5,-12,FALSE,10
"372",873,0.5,9.375,13.3333333333333,873,509,507,0.5,"[0, 3, 7, 29, 51, 87, 215, 311]",611,1,10.5,6,FALSE,1
