state	treeLength	tsliceX	tsliceY	tsliceZ	sliceg
885000	2.88861274122	-2.1190864297	3.94461086519	0.00571040060415	mu
885000	2.88861274122	-10.1837428474	-2.85027227691	0.0188829104929	mu
886000	2.98665704034	5.47449496883	1.54063027389	0.0	mu
886000	2.98665704034	6.29892596511	0.14191872843	0.0136308131568	mu
886000	2.98665704034	-3.92212452967	-6.21442372343	0.0135029604264	mu
887000	2.94018266605	-1.06988297611	-0.573983364981	-1.31838984174e-16	beta
887000	2.94018266605	8.55001033554	-0.128842052566	0.00557737884339	beta
887000	2.94018266605	-5.75207868504	-2.15155523163	0.00544952611292	mu
887000	2.94018266605	-3.03006727193	1.46977515327	0.0169368331031	mu
888000	2.9477367147	3.01307055527	4.24650141427	1.17961196366e-16	alpha
888000	2.9477367147	7.45611413231	0.600853094047	0.00957566134822	alpha
888000	2.9477367147	-5.06134378804	2.67100684362	0.00944780861775	mu
889000	2.97666319929	-1.65258258993	1.62330689459	-1.73472347598e-16	alpha
889000	2.97666319929	4.80458395614	-3.84016411894	0.00751590098314	alpha
889000	2.97666319929	-3.50567583085	-0.0341674040897	0.0116412006869	mu
889000	2.97666319929	-5.11466991578	2.21854519612	0.0188753552428	mu
890000	2.93541275506	2.26565604389	7.08139640759	-1.11022302463e-16	eta
890000	2.93541275506	7.99730814319	1.94359091086	0.00185959829691	eta
890000	2.93541275506	-2.93315004971	0.836807515688	0.0077657299074	eta
890000	2.93541275506	-7.41838755408	3.82395500556	0.0134790832328	eta
891000	2.96334473558	5.09790033834	-1.93193681274	6.93889390391e-17	alpha
891000	2.96334473558	6.16246573262	1.21036192135	0.00156897907145	alpha
891000	2.96334473558	-1.89783477281	0.20789998334	0.0134018157606	alpha
892000	2.92647946843	2.08310429901	-3.44114641217	-2.22044604925e-16	zeta
892000	2.92647946843	4.7743881087	-0.127599821212	0.00684373141094	zeta
892000	2.92647946843	-2.5980884598	1.17887654295	0.0186765681001	mu
893000	2.89418111465	4.94690026537	-6.38023812775	5.55111512313e-17	beta
893000	2.89418111465	12.0489220393	-0.882831412438	0.00170172812011	beta
893000	2.89418111465	-4.68622330724	-2.12368430329	0.0189300176721	mu
894000	2.91846947402	9.59187190142	-5.06829210121	5.55111512313e-17	mu
894000	2.91846947402	2.31699266141	-3.01445513741	0.0181994023199	mu
895000	2.82397493175	3.20268644256	-0.459687111209	0.0	mu
895000	2.82397493175	4.56130870331	3.08632738167	0.0020670379468	mu
895000	2.82397493175	-4.99549520216	-0.736525600764	0.0048751375013	mu
896000	2.8544194098	0.953076822632	1.64705142012	-4.85722573274e-17	eta
896000	2.8544194098	2.00897373199	-0.874519182523	0.00748902776826	beta
896000	2.8544194098	2.19829801539	1.50915305713	0.0143881066414	beta
897000	2.78487926432	-3.50295643672	-5.96803404157	1.04083408559e-16	eta
897000	2.78487926432	1.50716360857	-3.00588126966	0.00757836285692	eta
898000	2.81667080503	4.4603278782	-1.39347412284	-1.66533453694e-16	beta
898000	2.81667080503	7.38850720615	-0.960405020193	0.0047634000539	beta
898000	2.81667080503	5.92225303932	-0.643216706077	0.00626318105303	beta
899000	2.80059122641	0.0928689339955	-0.922440815946	6.24500451352e-17	mu
899000	2.80059122641	2.68703443805	-3.674785894	0.00298275803165	mu
899000	2.80059122641	2.99484142511	4.11227253614	0.010876786963	mu
900000	2.73942299771	0.637002284624	0.031281113124	1.5959455979e-16	eta
900000	2.73942299771	1.24107165718	-0.287872667458	0.00653345817446	gamma
901000	2.69627314093	1.01710250046	3.50220980053	6.93889390391e-18	beta
901000	2.69627314093	3.95201772575	-0.867847164271	0.0113952937845	beta
901000	2.69627314093	3.85354410906	-0.0308133656625	0.0140988307271	beta
901000	2.69627314093	1.95005109289	1.82051670312	0.0162393125772	epsilon
901000	2.69627314093	1.00267414704	1.54041684439	0.0167806988596	epsilon
901000	2.69627314093	0.923146691338	4.60320408902	0.0192330721187	epsilon
902000	2.68797039756	-3.5538299483	1.15992916568	-6.93889390391e-18	gamma
902000	2.68797039756	4.25648723874	-1.69907059844	0.00348833357369	gamma
902000	2.68797039756	4.92124549788	3.68819662872	0.00434391865286	gamma
902000	2.68797039756	0.469454036566	-6.45585521194	0.0116350323378	gamma
902000	2.68797039756	4.08723555964	2.65649578628	0.00833235236642	gamma
902000	2.68797039756	-0.391003106598	1.49375419229	0.00887373864881	gamma
902000	2.68797039756	3.32687899564	3.38889679769	0.0109772595107	gamma
902000	2.68797039756	1.92027970951	2.78948220959	0.0150914175761	gamma
902000	2.68797039756	0.66268488973	10.5645872337	0.0198605990889	delta
902000	2.68797039756	-3.66185063456	-2.85136202457	0.0198571472051	eta
903000	2.68259737851	1.50683822179	-0.660186279482	2.08166817117e-17	beta
903000	2.68259737851	2.69738239577	-4.86343194546	0.00155607284975	beta
903000	2.68259737851	-0.288792604475	-0.59846936932	0.0020664978078	beta
903000	2.68259737851	1.32774129192	-4.77270725634	0.00955041275674	beta
903000	2.68259737851	-0.326111554806	-5.33833507496	0.01982725463	beta
903000	2.68259737851	0.0321709171547	2.67880498554	0.00605493152136	beta
903000	2.68259737851	-4.15694750853	1.03736055271	0.00659631780376	beta
903000	2.68259737851	-0.491086861218	3.17972181863	0.00869983866564	beta
903000	2.68259737851	0.0208537033677	4.07763832486	0.011787878858	gamma
903000	2.68259737851	-2.07723366274	7.40016696303	0.0175831782438	epsilon
903000	2.68259737851	-1.37294489243	10.0187635676	0.0181939492308	epsilon
903000	2.68259737851	-1.72920733718	-1.82584510425	0.01757972636	eta
904000	2.68036595669	-2.28699651483	-4.157137825	2.77555756156e-17	eta
904000	2.68036595669	0.591835890502	-3.21936138477	0.00428203707022	beta
904000	2.68036595669	2.39775073228	-5.27138224017	0.00479246202827	beta
904000	2.68036595669	-0.57436719214	2.00950220751	0.00878089574183	beta
904000	2.68036595669	-1.65305350799	1.74211600796	0.00932228202423	beta
904000	2.68036595669	-0.943415361544	6.4855246423	0.0113984097719	epsilon
904000	2.68036595669	0.0483303935221	4.60763909144	0.0145138430785	epsilon
904000	2.68036595669	6.23356366574	-2.63285912407	0.0117876521097	beta
904000	2.68036595669	1.90358813162	-5.35043327277	0.0122763769772	beta
905000	2.67243445872	1.13982817012	-3.09001232711	-6.93889390391e-18	alpha
905000	2.67243445872	-1.65571584042	-3.17863340881	0.00312015132632	alpha
905000	2.67243445872	2.30455873389	-2.49194865593	0.0104832050582	alpha
905000	2.67243445872	0.974423467465	4.21688799945	0.0159011723846	alpha
905000	2.67243445872	-1.12871085072	4.16059908599	0.01657404604	alpha
905000	2.67243445872	-1.05040225214	-4.53495547973	0.0199604772446	beta
906000	2.65621333198	-1.46921385783	-1.81554061374	-1.11022302463e-16	eta
907000	2.67416349739	-3.17658966328	-7.72270009599	-3.46944695195e-17	zeta
907000	2.67416349739	-0.630385093532	-1.45032332828	0.0165287352837	zeta
907000	2.67416349739	1.98222092698	-1.05382314345	0.0186156645832	zeta
908000	2.70619476004	-2.27946717369	0.84413490261	1.11022302463e-16	eta
908000	2.70619476004	-0.92547124089	-0.987799994782	0.00853658005638	beta
908000	2.70619476004	1.46683687303	-1.65259303953	0.0126963975488	beta
908000	2.70619476004	2.47309718781	0.654388299698	0.0170574380363	beta
908000	2.70619476004	1.49317407966	1.61076377459	0.0167527265838	beta
909000	2.72135946255	-3.19125363698	-4.3425965603	5.55111512313e-17	eta
909000	2.72135946255	2.13526862376	4.2454265692	0.00537169229903	beta
909000	2.72135946255	2.81819710911	-2.14461638927	0.0121757847323	beta
909000	2.72135946255	2.46388996735	4.43343772677	0.019269758216	beta
909000	2.72135946255	-1.73663144231	5.08282981524	0.00597942947599	beta
910000	2.68448928501	-2.03962728979	-5.93729818769	-6.24500451352e-17	beta
910000	2.68448928501	-3.82037449054	-2.55509041924	0.00953656777173	beta
911000	2.68432300914	2.05746307979	-2.69821166574	-2.15105711021e-16	alpha
911000	2.68432300914	1.68590709165	-3.1424320447	0.00148053614493	alpha
911000	2.68432300914	-5.97979297507	-6.99013031564	0.0183276856724	eta
911000	2.68432300914	4.88144972534	-0.768124653023	0.00367046832503	alpha
911000	2.68432300914	-1.59900120191	4.48834419716	0.0172175043546	delta
911000	2.68432300914	1.55477788955	-4.71901252243	0.00857308818914	alpha
911000	2.68432300914	4.42996554363	-0.0259313554662	0.0175612266583	alpha
912000	2.68236584599	-1.24912259082	1.19525576621	-1.83880688454e-16	beta
912000	2.68236584599	-2.36878913552	4.02855364241	0.00548981978304	alpha
912000	2.68236584599	0.685545856097	0.114940901017	0.00268489339486	beta
913000	2.71825965539	-3.66137156428	-2.87192407614	1.2490009027e-16	alpha
913000	2.71825965539	-6.36426964256	-2.96377858264	0.00685245464607	alpha
913000	2.71825965539	-4.40309876553	1.39000725534	0.0128704213551	alpha
913000	2.71825965539	-0.560319070813	-1.26816405673	0.0146277067095	zeta
913000	2.71825965539	3.43183895068	1.81550022944	0.0196764393066	zeta
914000	2.79870463184	-1.39062022195	4.4730993629	4.16333634234e-17	zeta
914000	2.79870463184	-2.59216420072	3.60523280805	0.000377197404397	zeta
914000	2.79870463184	-0.452423833988	7.65802941421	0.00639516411343	alpha
914000	2.79870463184	-0.971792646416	0.378617372146	0.0187591530746	alpha
914000	2.79870463184	2.94177364962	-0.143559659383	0.00815244946786	zeta
914000	2.79870463184	-0.0472421106197	1.72871340405	0.013201182065	zeta
915000	2.77864693305	6.08726442805	-3.22116939522	-1.31838984174e-16	eta
915000	2.77864693305	4.91368429924	-2.82867112523	0.0119225253953	eta
915000	2.77864693305	3.9372987594	1.70364181666	0.0168888683919	eta
915000	2.77864693305	3.26957239814	6.49234530236	0.0183349253903	eta
915000	2.77864693305	7.27415178367	-0.759714185277	0.00628216478512	beta
915000	2.77864693305	0.229418164841	-2.58320051687	0.0118150173441	beta
916000	2.7252103044	0.0310659527109	2.01063795475	2.15105711021e-16	eta
916000	2.7252103044	0.540472374887	2.63430086348	0.0121608033594	eta
916000	2.7252103044	2.95197734757	2.13622117034	0.0194881993769	eta
916000	2.7252103044	0.707685119064	1.53793184481	0.0148220459889	eta
916000	2.7252103044	2.14594027078	3.89134040492	0.0179084165416	eta
916000	2.7252103044	0.0510542839375	3.05880989202	0.0148879410872	eta
916000	2.7252103044	-1.94092200574	3.67010189246	0.00686359985748	eta
917000	2.67214323667	-3.15991241903	-4.40960518808	-6.93889390391e-18	beta
917000	2.67214323667	-3.08170653911	-1.84626744339	0.00657389407062	eta
917000	2.67214323667	-0.760445655435	5.38919107228	0.0146249541361	eta
917000	2.67214323667	-3.4688550804	-1.70701893698	0.00667585059343	eta
917000	2.67214323667	-0.707566697843	-0.154813632095	0.0141377852324	eta
917000	2.67214323667	-1.15755478666	4.57068682626	0.00930103179843	eta
917000	2.67214323667	-0.51385586738	-5.04696208755	0.00491401422963	beta
917000	2.67214323667	-0.799364587467	3.82652614667	0.0160931050046	zeta
918000	2.64087845559	-2.22168544847	3.44331863736	-3.12250225676e-17	beta
918000	2.64087845559	-5.16543816977	1.20356598566	0.00276556168722	beta
918000	2.64087845559	-0.190818492714	-3.03701507372	0.000376637666824	beta
918000	2.64087845559	-1.03925909563	4.82195474309	0.00203651750781	epsilon
918000	2.64087845559	-3.68295790263	5.35545589273	0.0100875775733	epsilon
918000	2.64087845559	-1.1656938215	4.91488190966	0.00238779545984	epsilon
918000	2.64087845559	3.51573303856	8.27191051904	0.00960040866964	epsilon
918000	2.64087845559	-4.341645052	2.96493412123	0.0069962560944	delta
918000	2.64087845559	0.664626624421	8.84097457347	0.0136314312307	delta
919000	2.6143800545	-1.3822252032	-1.42646473282	-2.22044604925e-16	eta
919000	2.6143800545	-4.66381791749	-1.04782097052	0.0104788661792	eta
919000	2.6143800545	1.65157472002	-4.18705196626	0.00443650752278	eta
919000	2.6143800545	1.13088803123	0.407262897868	0.00505161366469	eta
919000	2.6143800545	-0.746985166031	3.40053550664	0.00629681407743	eta
919000	2.6143800545	0.40761192225	0.438240428232	0.00616554124221	eta
919000	2.6143800545	3.86159559205	2.84196900403	0.0133141852967	eta
919000	2.6143800545	1.28571158442	2.07026205206	0.0107100327214	eta
919000	2.6143800545	-0.972613913849	4.01583370311	0.0173452078578	delta
920000	2.65813243591	-2.39008012536	-0.106975780629	2.77555756156e-16	eta
920000	2.65813243591	-2.23462389136	4.09113812072	0.00812402781589	eta
920000	2.65813243591	2.80647219055	5.91812555579	0.00219784153977	eta
920000	2.65813243591	-1.76326048984	-2.3590338883	0.00896752543581	eta
920000	2.65813243591	-2.21748748286	1.68683374993	0.00947683808783	eta
920000	2.65813243591	-1.55544589029	-2.92544289194	0.0101426352714	eta
920000	2.65813243591	-1.74391424624	-0.0235558971805	0.0189173061784	delta
920000	2.65813243591	1.81255164443	-4.20597535715	0.0103450170716	eta
921000	2.64424844518	1.16486394951	1.39318426873	6.93889390391e-18	gamma
921000	2.64424844518	-0.36974847	7.21517084897	0.00451517421592	gamma
921000	2.64424844518	1.95514293822	1.93274612302	0.00587720927924	eta
921000	2.64424844518	-0.941159247463	1.32425741671	0.0153176773699	delta
921000	2.64424844518	1.9860145697	-2.76030575277	0.00602735912268	eta
921000	2.64424844518	0.562062974965	1.14094208026	0.0134025177138	eta
921000	2.64424844518	-3.7531155063	-0.0213820657585	0.00154610426299	gamma
921000	2.64424844518	7.6979782266	6.32799365727	0.0045243990073	gamma
922000	2.69415744258	-6.33142325298	-2.39629590171	3.46944695195e-17	eta
922000	2.69415744258	-3.7316282899	-3.48296273187	0.00244543750227	eta
922000	2.69415744258	3.72506925056	4.66074125922	0.00304067019227	eta
922000	2.69415744258	-3.20782177951	2.27975834408	0.00492393843413	eta
922000	2.69415744258	-4.84281575221	-1.26226238533	0.00534187419894	eta
922000	2.69415744258	-2.89849489349	1.70943080493	0.0151629940951	eta
922000	2.69415744258	1.97524365088	-5.63557410479	0.00587267584789	eta
923000	2.73539209406	1.91813203273	4.41131457376	6.93889390391e-18	delta
923000	2.73539209406	0.315986895301	11.4389017709	0.00235784987746	delta
923000	2.73539209406	1.70025063869	3.377118005	0.00347483699537	delta
923000	2.73539209406	-2.73940627509	4.19757488481	0.0136773796037	delta
923000	2.73539209406	-2.07209681667	-7.53316768953	0.0107169062974	eta
923000	2.73539209406	5.91086417824	4.49991379005	0.00115439364313	zeta
923000	2.73539209406	1.93391539437	4.81422866007	0.00424327625773	zeta
924000	2.68297290195	-3.64049763683	2.16840045363	-1.2490009027e-16	eta
924000	2.68297290195	-0.834305215137	5.86917966921	0.00885038647124	eta
924000	2.68297290195	-0.0452873906064	0.854775785769	0.00929420152162	eta
924000	2.68297290195	-3.59639139236	-0.917903124306	0.01949674413	eta
924000	2.68297290195	-1.4845675837	-2.47788854752	0.0165362708236	eta
924000	2.68297290195	3.45860086537	3.41423792004	0.00697375816938	gamma
924000	2.68297290195	-0.199476320102	4.59360267107	0.010062640784	gamma
925000	2.67261716029	3.78742389032	6.40588504084	5.55111512313e-17	eta
925000	2.67261716029	0.856357514374	7.98860536312	0.000742501261413	eta
925000	2.67261716029	5.95029332109	4.6115953786	0.00309536700321	gamma
925000	2.67261716029	-1.17278461657	4.28603788756	0.00641726489445	gamma
925000	2.67261716029	-0.957529175782	-3.55468399721	0.00764353462939	eta
925000	2.67261716029	-2.01769956517	0.9790227061	0.0190813478432	delta
926000	2.70090655944	0.34249121732	4.46699012683	-1.80411241502e-16	delta
926000	2.70090655944	-0.462494278355	2.36557012475	0.00596350067695	epsilon
926000	2.70090655944	3.12771127482	6.65385267264	0.00689374339816	epsilon
926000	2.70090655944	2.45460758071	4.66862290903	0.0102156412894	epsilon
926000	2.70090655944	-0.700758823929	-1.15643760112	0.0114419110243	delta
927000	2.70417289486	2.20344864089	8.11750713405	-5.20417042793e-17	zeta
927000	2.70417289486	6.20321705585	7.12420593812	0.00433508775209	mu
927000	2.70417289486	-0.797108165806	3.29749472373	0.0168721576026	mu
927000	2.70417289486	0.590000365484	4.47640508528	0.0052653304733	zeta
927000	2.70417289486	4.31660324246	8.54950152888	0.00858722836454	zeta
928000	2.70688651025	-0.824905657199	2.87482700376	0.0092057895256	delta
928000	2.70688651025	0.364335235942	-3.06709104019	0.015672685505	delta
928000	2.70688651025	-6.0721542654	3.94137840896	0.0129510207801	epsilon
928000	2.70688651025	-3.27947350432	6.07681381586	0.0195017911767	epsilon
929000	2.72568842237	2.66685781648	6.97207752125	4.16333634234e-17	epsilon
929000	2.72568842237	1.48290977952	4.44939917867	0.00464198083346	epsilon
929000	2.72568842237	1.79799225986	3.9344928705	0.00943714004552	epsilon
929000	2.72568842237	3.533935302	-1.63997657821	0.015904036025	beta
929000	2.72568842237	3.44112125681	8.71738093092	0.0112745118299	epsilon
929000	2.72568842237	-0.471062836966	10.6553511073	0.0161174079097	epsilon
929000	2.72568842237	-3.20647725569	10.2105259982	0.0197331416966	epsilon
930000	2.70058184132	6.56219846973	2.70823453467	-1.04083408559e-17	epsilon
930000	2.70058184132	-0.727550675611	-5.60065457304	0.00373964313974	epsilon
930000	2.70058184132	5.97467744388	8.32997098818	0.0113240362975	epsilon
930000	2.70058184132	3.61299303476	10.3751155617	0.0181099216197	epsilon
930000	2.70058184132	2.29287605447	8.79404578477	0.0191702848502	epsilon
930000	2.70058184132	1.28389273162	2.15580342946	0.0128194441443	delta
931000	2.76607010754	-1.92583571677	4.24635959305	2.74086309204e-16	epsilon
931000	2.76607010754	-2.7946833335	-1.84414863574	0.00752463431226	epsilon
931000	2.76607010754	-3.44979207609	4.42302587905	0.0175609944322	delta
932000	2.74591098831	-5.88774130672	0.834804338919	-1.70002900646e-16	delta
932000	2.74591098831	-3.2280007865	-0.361416756642	0.00499504806631	epsilon
932000	2.74591098831	-1.09709521398	6.54686060726	0.0176143658951	epsilon
932000	2.74591098831	-0.352503844731	5.76240208788	0.0176245379536	delta
933000	2.78488769482	0.168086336903	3.23811226644	-6.93889390391e-17	eta
933000	2.78488769482	0.461399218905	5.71910164372	0.00209885200256	eta
933000	2.78488769482	2.74330791703	6.73006903552	0.00343816898184	eta
933000	2.78488769482	2.75393634581	1.50187476098	0.00310861213729	eta
933000	2.78488769482	0.563713514809	5.29975838023	0.0104980384499	eta
933000	2.78488769482	-4.46805018208	6.09029527784	0.0192699699358	epsilon
934000	2.76412717261	-6.50712078292	2.85340982379	-1.11022302463e-16	epsilon
934000	2.76412717261	-4.17201492897	5.12731162574	0.000591622979257	epsilon
934000	2.76412717261	5.48495993619	6.72219921174	0.00300437908282	epsilon
934000	2.76412717261	0.693226750067	7.13811769936	0.00199556333837	epsilon
934000	2.76412717261	-5.24421305723	3.22864599882	0.00320960051914	epsilon
934000	2.76412717261	0.189143725398	-1.93854011359	0.0145337951602	epsilon
934000	2.76412717261	-9.61518825597	6.9915927359	0.0161160781243	epsilon
935000	2.80203096037	-3.00768924672	-0.0586868250541	-1.38777878078e-17	epsilon
935000	2.80203096037	-1.92637259889	1.62661140126	9.75916845414e-05	epsilon
935000	2.80203096037	-1.37243485718	3.97301474186	0.00300437908282	epsilon
935000	2.80203096037	-1.57276393776	1.52395962712	0.0170546631038	epsilon
935000	2.80203096037	0.0506790041479	4.38372608678	0.00199556333837	epsilon
935000	2.80203096037	-2.71227391983	5.88499550548	0.00320960051914	epsilon
935000	2.80203096037	1.47467225585	-2.45343462843	0.0145337951602	epsilon
935000	2.80203096037	4.03192731863	-3.79389476453	0.0194190839599	epsilon
936000	2.86019520733	3.03206630821	1.35318504731	-4.85722573274e-17	epsilon
936000	2.86019520733	-1.82279980822	6.49879935334	0.00626830225843	epsilon
936000	2.86019520733	2.79894278434	6.72837372102	0.0136750226264	epsilon
936000	2.86019520733	2.00722701771	7.364709892	0.0144568748863	epsilon
936000	2.86019520733	2.4588518193	5.93270668903	0.0170564746251	epsilon
937000	2.83379592516	0.627769758198	-1.63218132194	1.11022302463e-16	epsilon
937000	2.83379592516	1.25877762093	4.23968388051	0.0012436746636	epsilon
937000	2.83379592516	-2.84065628816	6.5590163705	0.00989320251976	epsilon
937000	2.83379592516	1.01774124582	6.52033832111	0.0120240329536	epsilon
937000	2.83379592516	2.19391539165	7.64148147724	0.0133985670991	epsilon
938000	2.82459851095	3.30273281218	-3.99090905343	2.63677968348e-16	epsilon
938000	2.82459851095	2.12927338892	3.65022500415	0.00236683014086	epsilon
938000	2.82459851095	0.137319004396	3.83807968852	0.0113881624564	epsilon
938000	2.82459851095	1.34940691025	5.94031917147	0.0148935270358	epsilon
939000	2.85699631935	0.335309997979	-0.288916161269	6.93889390391e-17	eta
939000	2.85699631935	-2.6700344952	4.98081274704	0.0161640362599	epsilon
940000	2.80180064054	0.0542472519515	-0.544493629685	1.31838984174e-16	epsilon
940000	2.80180064054	4.53150700115	9.34609330864	0.00176726941796	epsilon
940000	2.80180064054	2.24127243044	8.88541677537	0.00760417640336	epsilon
940000	2.80180064054	-6.45798137991	7.97076363457	0.0130971131776	epsilon
941000	2.80872249443	5.50492834045	-1.42362882185	3.46944695195e-17	delta
941000	2.80872249443	1.78895444903	4.46238566906	0.00350882406602	delta
941000	2.80872249443	0.208740360096	4.24619559487	0.00934573105143	delta
941000	2.80872249443	0.907116509968	9.8851824516	0.0148386678257	delta
942000	2.86477736377	2.7216065537	-2.44053290291	-3.46944695195e-17	beta
942000	2.86477736377	6.78783553356	7.27860157476	0.0161949588986	gamma
943000	2.91526890888	0.0427148205229	-2.83385778761	-6.24500451352e-17	delta
943000	2.91526890888	0.508990089059	-7.59433152991	0.0156424231839	eta
943000	2.91526890888	2.67290525943	2.54122065363	0.0049362400844	delta
943000	2.91526890888	0.656217399317	8.89773856288	0.00891732199345	delta
943000	2.91526890888	-1.5304655027	7.41608548674	0.0183682067069	delta
944000	2.89286498487	4.32356274899	3.9803725972	-1.17961196366e-16	epsilon
944000	2.89286498487	1.71079903423	1.2675320525	0.00152538130147	epsilon
944000	2.89286498487	1.32367747743	7.27750196515	0.00687591428491	epsilon
944000	2.89286498487	0.0154158561513	7.46099714204	0.014957347924	epsilon
944000	2.89286498487	1.5721950314	-5.87111226297	0.01007546388	epsilon
945000	2.91435122859	3.82510744818	4.6179086291	1.80411241502e-16	eta
945000	2.91435122859	2.70418673748	-0.941009916074	0.00633253308958	eta
945000	2.91435122859	4.38239959251	-0.055311765399	0.00767142358262	eta
945000	2.91435122859	3.80296674678	4.92780344155	0.0144139667287	eta
945000	2.91435122859	1.22404807403	1.84065191447	0.0173574789053	eta
945000	2.91435122859	-3.13910913272	3.63702941365	0.0199994578262	epsilon
945000	2.91435122859	-1.1174778296	8.5882399979	0.0123850169305	eta
946000	2.92091422256	-5.38356833821	-6.91328023005	-1.11022302463e-16	mu
947000	2.87722409669	0.51049834279	-2.27951459343	2.42861286637e-17	eta
947000	2.87722409669	0.0597175967359	0.771191743225	0.000422128113951	eta
947000	2.87722409669	-3.98669842819	-9.1192945085	0.0107022456074	eta
947000	2.87722409669	1.25873001129	-7.25219478259	0.0184789928052	alpha
947000	2.87722409669	1.64569649204	8.17120139257	0.00523003348897	eta
947000	2.87722409669	-4.6619612518	-0.390047953677	0.0101081834366	eta
947000	2.87722409669	-0.175057163119	2.8829076145	0.0104252702756	eta
948000	2.85774979504	3.28798981705	1.65459386252	1.38777878078e-17	mu
948000	2.85774979504	-0.527915889984	1.62996355395	0.00596884995776	mu
948000	2.85774979504	-1.84041709966	-0.461864173705	0.00758276097171	mu
948000	2.85774979504	-5.05468836488	0.196231404053	0.0093438609723	mu
948000	2.85774979504	-0.700631925369	5.29272258079	0.0134675655374	mu
948000	2.85774979504	-0.714639237399	5.58205577668	0.00640456734724	mu
948000	2.85774979504	-2.05985284639	-5.44081196394	0.0118767794657	eta
948000	2.85774979504	4.61855900159	-4.41986462874	0.0196535266634	beta
949000	2.9080108701	9.08768015182	9.30274866167	3.33066907388e-16	mu
949000	2.9080108701	3.25571113646	4.58110813342	0.00754742563395	mu
949000	2.9080108701	3.56352441146	4.74417919733	0.0091613366479	mu
949000	2.9080108701	0.0484979407135	3.7967367969	0.0109224366485	mu
949000	2.9080108701	6.5756743149	4.42234411951	0.0188796446849	epsilon
949000	2.9080108701	1.99971765343	9.29306139633	0.00899299591401	mu
949000	2.9080108701	2.66574604334	1.48381917575	0.0134553551419	eta
950000	2.9650366762	3.30928225139	3.35272801957	-1.63064006742e-16	delta
950000	2.9650366762	1.51186088934	9.01045475826	0.00226897489659	delta
950000	2.9650366762	0.362485658936	5.52242418831	0.00409756784623	delta
950000	2.9650366762	-0.589449789237	-0.493054737797	0.0080217305821	delta
950000	2.9650366762	3.10799960663	-2.07357920097	0.0170018963724	beta
950000	2.9650366762	-2.23006766009	3.89075952352	0.00783985607937	mu
950000	2.9650366762	-4.45553324274	1.98450647431	0.012760476293	mu
950000	2.9650366762	3.2637796279	10.5392165099	0.00952175913285	mu
951000	3.01538064389	4.31193336232	3.37720871596	1.2490009027e-16	epsilon
951000	3.01538064389	3.99720841402	5.14060048336	0.012363454347	epsilon
951000	3.01538064389	-0.302298224831	5.6053241496	0.00584729019359	epsilon
952000	3.03522847863	0.514787905501	5.38320437055	-2.42861286637e-16	eta
952000	3.03522847863	6.33879261026	8.16790181918	0.00617397636653	eta
952000	3.03522847863	-0.992075321334	7.43724981027	0.00660649638319	eta
952000	3.03522847863	4.09601725278	4.55870090118	0.00754968195842	eta
952000	3.03522847863	6.21958668078	0.166638951187	0.0180115777932	eta
952000	3.03522847863	-0.419523063111	3.92050939092	0.0140658461118	eta
953000	2.97052955146	7.30198357663	3.42828238011	-1.11022302463e-16	alpha
953000	2.97052955146	1.5555886334	2.1311651468	0.00264774191561	alpha
953000	2.97052955146	1.82270897598	1.86222027522	0.00402344750751	alpha
953000	2.97052955146	5.46434415098	-1.42258837121	0.0129261959756	alpha
953000	2.97052955146	2.39599251824	4.1785823864	0.0105396116609	alpha
953000	2.97052955146	-4.17225167439	2.23491409137	0.0168109014794	zeta
953000	2.97052955146	-4.60758236591	0.985792662567	0.0175521942909	zeta
954000	3.04597794048	8.55363383321	4.82580258177	-1.11022302463e-16	beta
954000	3.04597794048	5.36824667767	3.82951478924	0.000872269324896	beta
954000	3.04597794048	3.48125297647	0.2008268118	0.00624226187218	beta
954000	3.04597794048	0.879700015684	1.06823252639	0.00795592679154	beta
954000	3.04597794048	0.885723084509	6.85484316582	0.0189670587927	epsilon
954000	3.04597794048	2.89763625688	4.14592465153	0.00852571880279	beta
955000	3.08418967387	-0.00899051977704	-1.33621269491	-6.93889390391e-17	epsilon
955000	3.08418967387	-3.21920058155	5.66140008171	0.00451058047536	epsilon
955000	3.08418967387	-2.60420556808	-0.289280109987	0.00921282237548	beta
955000	3.08418967387	1.4108945067	0.971903853292	0.0155961147854	beta
955000	3.08418967387	2.50333369825	3.12809638246	0.016669228951	beta
956000	3.04347201364	7.18961213025	3.86297235285	4.16333634234e-17	beta
956000	3.04347201364	2.26065412302	1.65333299349	0.000932038395	beta
956000	3.04347201364	-4.20408625712	-2.35505319291	0.0187868133417	beta
956000	3.04347201364	0.989723999581	-0.0357428232083	0.00572712827054	beta
956000	3.04347201364	1.09392773378	7.68201270908	0.015064361513	gamma
957000	2.96962996066	8.24302722636	2.30893803464	-1.52655665886e-16	epsilon
957000	2.96962996066	4.23728421239	2.81005519248	0.000772018342169	epsilon
957000	2.96962996066	-5.49980511377	3.44544793516	0.0186267932889	epsilon
957000	2.96962996066	4.25259721796	9.5603753934	0.0132608041005	delta
957000	2.96962996066	5.69512747332	4.1935082643	0.0169003010808	beta
958000	2.96564037825	5.17555349139	4.46738347692	-1.11022302463e-16	beta
958000	2.96564037825	-1.77702669788	4.75211149348	0.00279551236706	beta
958000	2.96564037825	6.66280812976	6.35110259601	0.0172216905537	beta
958000	2.96564037825	7.45991293849	5.67051850407	0.0182157949021	beta
