# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Apr 24 09:42:32 PDT 2020 [seed=1587746503633]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	exponential.popSize	exponential.growthRate	clock.rate	meanRate	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	treeLikelihood	branchRates	location.traitLikelihood	coalescent
60920000	-1540.2921209405697	50.393232933203144	-1590.6853538737728	0.1568224776603359	0.31271216658514195	0.1461834042719321	1.0	1.0	3.5498227603145567E-4	-1.8974097304624214E-4	-1.8974097304624214E-4	3.3196682423938074E-4	0.5527267033301604	4056.255826211802	2318.418200834826	2318.4182008348257	4337.478387045716	64073.01866417526	-239.23408059404608	0.0	-1351.4512732797266	54.98489438366021
60930000	-1542.7902234974783	64.50057882929013	-1607.2908023267685	0.8132746823562461	0.2991448281881359	0.43366296151051353	1.0	1.0	1.5606301619754064E-4	-9.964751651896011E-5	-9.964751651896011E-5	1.9376766272670128E-4	0.5730279834103108	9540.34637431389	4906.246014186149	4906.24601418615	7683.920060720875	46640.41710762244	-248.6448426837737	0.0	-1358.6459596429947	68.88447528102158
60940000	-1531.132189178796	44.83630622863824	-1575.9684954074341	0.2636977446837368	0.32216967714657013	-0.11045651235924714	1.0	1.0	3.3543682610065164E-4	-1.814785098002732E-4	-1.814785098002732E-4	3.322065088748236E-4	0.543645460190779	4231.93827454413	2311.8326435933714	2311.8326435933714	4273.088892432993	54195.1046635891	-241.00779443653983	0.0	-1334.9607009708943	48.41961779704299
60950000	-1565.8775434025877	12.535114075909899	-1578.4126574784975	0.5696664459553605	0.3559649393069638	0.525547618481994	1.0	1.0	2.2386771020302079E-4	-1.285899318923248E-4	-1.285899318923248E-4	2.847168501230588E-4	0.5093363274827831	6031.684443768386	2724.1587264151735	2724.158726415173	4742.60439629755	43995.63970352349	-246.5440077303481	0.0	-1331.8686497481494	16.57297816200605
60960000	-1559.9037241530698	38.18835551469953	-1598.0920796677692	0.33949827103020436	0.3219427790329906	0.14460111167379797	1.0	1.0	3.4677476572710753E-4	-1.7146141780441604E-4	-1.7146141780441604E-4	2.918556689489966E-4	0.5389625639440726	4064.323479158873	2387.737297212274	2387.737297212274	4829.1158002855245	52733.56706539104	-248.70435375775241	0.0	-1349.3877259100168	42.338168618774866
60970000	-1548.2335169874261	32.72670721986579	-1580.960224207292	0.28547139832676527	0.352090034186728	0.28432259386754555	1.0	1.0	4.455389276998231E-4	-2.3809351202001966E-4	-2.3809351202001966E-4	3.8471850271068556E-4	0.5750865315649699	3353.5858592803397	2075.4578463755133	2075.4578463755133	3883.7566614691245	52709.1308690132	-255.43648872902668	0.0	-1325.5237354782653	35.488917433356754
60980000	-1562.0947128796047	20.108100858107235	-1582.202813737712	0.3885546343966292	0.35264331223104955	1.5670839763435476	1.0	1.0	2.9614714831771854E-4	-1.6690975178127268E-4	-1.6690975178127268E-4	3.582056987134237E-4	0.5124620249865167	4579.3044347073965	2133.775563239663	2133.775563239663	3785.9474444102584	48843.4988695309	-243.55950288895804	0.0	-1338.643310848754	24.174004977528146
60990000	-1577.8344004673615	-0.7518857983333582	-1577.0825146690281	0.23447153081800984	0.38862799508858054	3.28236067163842	1.0	1.0	3.667218438269884E-4	-1.9057122580202153E-4	-1.9057122580202153E-4	3.650020723804256E-4	0.5208843060414221	3742.196990245256	1953.8384069238484	1953.8384069238484	3759.829009398641	52662.25842001795	-250.99813238760896	0.0	-1326.084382281419	5.05792009217926
61000000	-1576.6638144560868	15.46977831936141	-1592.1335927754483	0.4910913960873796	0.3841023221417704	0.5701826228922311	1.0	1.0	2.45505966963287E-4	-1.2092321835091316E-4	-1.2092321835091316E-4	2.4925466143573807E-4	0.48882907215565696	5352.133793226052	2596.5301495010676	2596.5301495010676	5271.639754515133	42625.65887630981	-247.9986318074676	0.0	-1344.1349609679808	19.45179232476232
61010000	-1597.7297306202863	13.090210049671466	-1610.8199406699578	0.7675744729461762	0.33278765131793403	0.2876332746699366	1.0	1.0	1.5162924654005155E-4	-9.81190277158376E-5	-9.81190277158376E-5	2.2080929667623594E-4	0.5362324236581694	9256.77512902938	4113.349343149553	4113.349343149553	6356.606625415116	43327.80412106011	-245.21266099291563	0.0	-1365.6072796770422	20.761513579024662
61020000	-1600.35588576375	17.750790841761475	-1618.1066766055114	0.32569959209779975	0.3218497546143984	-0.04996647102665186	1.0	1.0	2.239893181000463E-4	-1.4298905425120444E-4	-1.4298905425120444E-4	3.142160158651965E-4	0.5389828928834189	6292.480217617637	2863.4943789675194	2863.49437896752	4485.6031581371735	47154.84458188443	-254.16804273302557	0.0	-1363.938633872486	24.68616720436405
61030000	-1598.0357212071206	28.078847544836034	-1626.1145687519565	0.29910541557024667	0.3282381203668249	0.5876149332579486	1.0	1.0	2.709995079595944E-4	-1.3086027064332725E-4	-1.3086027064332725E-4	3.005311113360238E-4	0.45854170799284005	4672.481990196358	2034.538970341458	2034.5389703414578	4213.341888845233	60297.523827607394	-249.09105546787583	0.0	-1377.0235132840808	34.28124879547692
61040000	-1577.22993616539	43.36010805844637	-1620.5900442238365	0.27820609374002214	0.3187539482606134	2.6758405882988296	1.0	1.0	2.0202221967970105E-4	-1.2577863989850376E-4	-1.2577863989850376E-4	3.0263793729927446E-4	0.5086811457324728	6677.900873833439	2775.3866444615546	2775.3866444615546	4457.750305107174	62728.28889250008	-239.26566029081522	0.0	-1381.3243839330212	50.21231264486793
61050000	-1568.2991796053068	30.40149714625839	-1598.7006767515652	0.3239106249832119	0.31941668030839243	1.033622118517183	1.0	1.0	2.1223691623576194E-4	-1.5399689654688837E-4	-1.5399689654688837E-4	3.8379319040373364E-4	0.539576308887243	6646.916016484435	2667.0729542377285	2667.072954237728	3675.732121074724	58681.34569376317	-244.6447911618944	0.0	-1354.0558855896709	34.89504614216796
61060000	-1586.8018671278849	8.253446074062158	-1595.055313201947	0.31806669774274643	0.3353018332712629	1.2272798857635405	1.0	1.0	2.1528838884436947E-4	-1.5004758677454933E-4	-1.5004758677454933E-4	3.8694243797457125E-4	0.5198709252510989	6365.238475734855	2468.2965185413223	2468.2965185413223	3541.5136763603155	48326.28261447494	-246.58267544331179	0.0	-1348.4726377586353	13.829842494614933
61070000	-1609.0961044230887	-0.5376520980408968	-1608.5584523250477	0.3092645315732567	0.3321371056774999	0.2799675525283807	1.0	1.0	2.327141655499688E-4	-1.524727263444567E-4	-1.524727263444567E-4	3.5945567637038885E-4	0.5271789767623869	5951.007046909868	2524.2785928422986	2524.2785928422986	3852.724355579818	54437.033890064646	-238.17775137229987	0.0	-1370.380700952748	3.1779757759410914
61080000	-1633.9668432657322	-16.159608094500342	-1617.807235171232	0.24229429293522553	0.39978964702651204	-0.15012989099662732	1.0	1.0	2.6943194698052236E-4	-1.5692045776723407E-4	-1.5692045776723407E-4	3.877265431479121E-4	0.48550337703206636	4856.17958210161	1965.3901351101856	1965.3901351101858	3374.5688625541347	50099.572360330836	-240.82614947530053	0.0	-1376.9810856959314	-12.907098066398907
61090000	-1626.871819160544	-15.579086749044333	-1611.2927324114996	0.2851490096150642	0.38378005226612155	1.2775696835592605	1.0	1.0	2.463966303742233E-4	-1.6571535832419278E-4	-1.6571535832419278E-4	3.3594862948773936E-4	0.5759820394281461	6073.369709193145	2995.846832680624	2995.846832680624	4454.424575697463	52893.64816853204	-239.33238563957835	0.0	-1371.9603467719212	-9.56614499953009
61100000	-1642.587730154139	-23.91834356853656	-1618.6693865856025	0.2956919827196754	0.38235779763043665	1.6972486168246936	1.0	1.0	2.687644241398578E-4	-1.7063356544114888E-4	-1.7063356544114888E-4	3.08327130298868E-4	0.5927515584292413	5736.153292176903	3174.4864203561224	3174.4864203561224	5000.124169597069	45763.194456365	-242.93597225699006	0.0	-1375.7334143286125	-17.861230917249284
61110000	-1619.4669285469415	-17.425300305420695	-1602.0416282415208	0.28264990484457503	0.40621202935720346	2.8784825570315222	1.0	1.0	2.745630836709276E-4	-1.2330497992739481E-4	-1.2330497992739481E-4	3.085689660256556E-4	0.42362679523256	4438.721737087694	1773.7250176007117	1773.7250176007115	3949.551840513494	48674.114886831354	-248.3272981454561	0.0	-1353.7143300960647	-10.116952094442297
61120000	-1627.8333609467602	-1.3823293584544514	-1626.4510315883058	0.37314357915671836	0.34510930487050334	1.8638735570077112	1.0	1.0	2.68637543468497E-4	-1.0671307631447065E-4	-1.0671307631447065E-4	2.1393250886614544E-4	0.4451392543672236	4642.368315210499	2315.690153528299	2315.690153528299	5829.475972043293	51958.17100003502	-252.74447704006343	0.0	-1373.7065545482424	6.0751660129011
61130000	-1614.6279462025552	0.11373051143792168	-1614.7416767139932	0.22432395888102147	0.3392306130550669	-0.9173121629346159	1.0	1.0	3.010678080194904E-4	-1.3426204234503198E-4	-1.3426204234503198E-4	2.878614978153403E-4	0.4560676823005911	4193.814853169442	1956.0453609696094	1956.0453609696092	4386.215783165494	54073.593793260494	-257.49182015284447	0.0	-1357.2498565611488	6.567251483099063
61140000	-1639.1349521304905	-22.22194998985389	-1616.9130021406368	0.14914004429538116	0.4166457455470592	6.5238307428021045	1.0	1.0	3.99306860337049E-4	-2.0530703624902768E-4	-2.0530703624902768E-4	3.7129534761279207E-4	0.5332006793801184	3499.161682373434	1934.8546082873147	1934.854608287315	3763.147785674284	58253.690268228194	-263.3167961347545	0.0	-1353.5962060058823	-6.783269517002553
61150000	-1628.1430594866727	-8.591837671206974	-1619.5512218154656	0.2165615486451479	0.35983464560751394	3.9146781956333387	1.0	1.0	2.960133152454413E-4	-1.8979756892879563E-4	-1.8979756892879563E-4	3.751102143981778E-4	0.56958110886497	5000.502696437726	2530.1450581090285	2530.1450581090285	3946.0812429252005	56363.55734163731	-254.09749541708246	0.0	-1365.4537263983832	-1.1621067297325545
61160000	-1601.260552995093	-0.3681390580266264	-1600.8924139370663	0.4822071472409254	0.35930318431625013	0.501540695723908	1.0	1.0	2.483903254694734E-4	-1.428364373945408E-4	-1.428364373945408E-4	3.1300766343057867E-4	0.5122644123909894	5458.246516319545	2490.790411542627	2490.7904115426268	4331.445479071875	44982.458101491444	-260.71857759354344	0.0	-1340.173836343523	4.0147608198513
61170000	-1613.2860420698273	-7.155703140822015	-1606.1303389290053	0.23731977916065877	0.3797272874468096	0.9231628636072975	1.0	1.0	3.0761202434813E-4	-1.7902686904050315E-4	-1.7902686904050315E-4	3.3776120473031257E-4	0.5554074233789553	4701.000722296729	2491.7173105831143	2491.7173105831143	4281.380834730124	52719.36605295345	-259.9505466439923	0.0	-1346.179792285013	-0.6316973998517499
61180000	-1630.226475429302	-32.94720102404724	-1597.2792744052547	0.252050892050888	0.4440511699988764	3.8816204304734025	1.0	1.0	3.7201164247482134E-4	-2.125826702177169E-4	-2.125826702177169E-4	3.7709463586296603E-4	0.5675765118453976	3965.5683984248276	2235.5425903605005	2235.5425903605005	3912.1150845019165	48620.04717294607	-259.23379820834174	0.0	-1338.045476196913	-25.66612644518375
61190000	-1635.294836693796	-32.03732075624894	-1603.2575159375472	0.22514072004400965	0.39233133470921827	3.191783173502688	1.0	1.0	2.7452417757241793E-4	-1.4060867392529038E-4	-1.4060867392529038E-4	2.9463786440159007E-4	0.4943989433311518	4821.085972282712	2300.7447017011195	2300.7447017011195	4491.970725605387	49886.65127792429	-253.62944028571255	0.0	-1349.6280756518347	-20.605538060854975
61200000	-1576.3495882410664	7.821118342602275	-1584.1707065836686	0.29356930433893763	0.3435014647368285	-0.32984354621309175	1.0	1.0	3.962107128795208E-4	-2.1439862064357232E-4	-2.1439862064357232E-4	3.5673909392253974E-4	0.5702739420617572	3740.302028163136	2247.905007581411	2247.9050075814107	4154.150072727984	55780.65562760164	-257.4524391771879	0.0	-1326.7182674064807	12.16082276297917
61210000	-1584.0200920513025	-3.021867516494644	-1580.9982245348078	0.16831515584014756	0.36620468745853335	-0.28482364342859734	1.0	1.0	3.8276684459613943E-4	-1.9463917985028308E-4	-1.9463917985028308E-4	3.509235234083121E-4	0.531076237000327	3638.870753680178	2018.293935380894	2018.2939353808936	3969.0672849500584	60586.80054147019	-250.72737229527593	0.0	-1330.270852239532	0.9745021856946698
61220000	-1610.221666297232	-10.902550117368541	-1599.3191161798636	0.41625304524178136	0.36501108204776916	2.2129123383719875	1.0	1.0	3.5294872454737176E-4	-2.5171583524393447E-4	-2.5171583524393447E-4	4.2795573702594715E-4	0.6476722693280726	4880.572001055888	2870.6643033960727	2870.6643033960727	4025.1631507625943	47002.63908945139	-249.8957877559799	0.0	-1349.4233284238837	-6.3078644761811145
61230000	-1599.0879475547802	-8.921859851625547	-1590.1660877031545	0.13868901725156751	0.40661555846521713	0.2149164979746938	1.0	1.0	5.065304206041163E-4	-3.3830659155143227E-4	-3.3830659155143227E-4	6.25349640152521E-4	0.6010993261294436	3091.088379532277	1672.241425786625	1672.241425786625	2503.7678068018126	60019.112830504244	-258.04561649056046	0.0	-1332.120471212594	-6.115659177012571
61240000	-1601.1788296826678	-9.260879061121155	-1591.9179506215467	0.12459259732186423	0.38717431809740227	0.31423581093640784	1.0	1.0	5.412358176144843E-4	-2.954315775628116E-4	-2.954315775628116E-4	4.47772653246168E-4	0.6001155298569956	2887.5372276729086	1905.1401916985096	1905.1401916985099	3490.250154809298	64986.21332177401	-249.68612063733306	0.0	-1342.2318299842136	-6.259961818004019
61250000	-1585.1075740038955	13.562304185877789	-1598.6698781897733	0.23658322965134626	0.3699553649815053	5.554613833558005	1.0	1.0	4.7312229446609043E-4	-3.2745677260187614E-4	-3.2745677260187614E-4	5.131779457279292E-4	0.6645585937889018	3785.391733292786	2415.443162234117	2415.443162234117	3489.926325200968	58357.77931106481	-250.933159066133	0.0	-1347.7367191236403	21.345098763777003
61260000	-1565.075123327815	21.52168923213836	-1586.5968125599534	0.3002318887566539	0.3259457737625674	0.5252189045543616	1.0	1.0	3.9965175334842417E-4	-2.651899751664717E-4	-2.651899751664717E-4	4.2858715662275363E-4	0.6407618772530569	4245.1232362647115	2626.686563532651	2626.686563532651	3958.520264401357	52318.23185026657	-242.68087880798893	0.0	-1343.9159337519645	24.164961065012108
61270000	-1634.3258264199533	3.9290204915617766	-1638.254846911515	0.2399457738527795	0.37667291245444234	3.4737399476734394	1.0	1.0	2.8122176546987185E-4	-1.418277709307972E-4	-1.418277709307972E-4	2.995703742687684E-4	0.48863816119946485	4671.255333770906	2211.5462286765746	2211.546228676574	4385.142139406022	61912.86677691071	-259.5694805791263	0.0	-1378.6853663323886	11.499901125775562
61280000	-1639.9490630730284	-8.398285961491684	-1631.5507771115367	0.3842224063347498	0.40899700414015866	1.178818917159055	1.0	1.0	3.035945088093301E-4	-1.959783004245055E-4	-1.959783004245055E-4	2.759060434250133E-4	0.6771430483817725	6083.112378042006	4320.884060170843	4320.884060170843	6693.581233372108	48627.398157184354	-261.8340941674126	0.0	-1369.7166829441242	-3.465275139502645
61290000	-1580.5005792613474	18.388726458388188	-1598.8893057197356	0.1984557258443954	0.3464835045460731	1.1733853361527016	1.0	1.0	3.200387797695902E-4	-2.1051264741402413E-4	-2.1051264741402413E-4	4.1878235545674176E-4	0.5750196717508003	4668.1261531346845	2346.5639899924936	2346.5639899924936	3567.441126382548	58999.15262715553	-254.37350105234881	0.0	-1344.5158046673869	23.76879203745483
61300000	-1599.23999094483	0.28906616994726786	-1599.5290571147773	0.25436485202723835	0.3489831454347796	6.897350716558031	1.0	1.0	3.3567830507561257E-4	-1.7583101724968043E-4	-1.7583101724968043E-4	2.8446856008590925E-4	0.5690058279436759	4405.353587375783	2722.9645426506363	2722.964542650636	5198.400923541362	56638.650713945644	-249.21234094404122	0.0	-1350.316716170736	13.920993947335589
61310000	-1610.3824939006658	4.352384274339928	-1614.7348781750059	0.16222681704770292	0.33659567443015115	1.357110254945638	1.0	1.0	3.4462899469443796E-4	-1.7235410208954225E-4	-1.7235410208954225E-4	2.3961569437859855E-4	0.5997746245983141	4531.94637524393	3259.8012840885417	3259.8012840885417	6518.104447873404	60468.77315281395	-253.40166396344264	0.0	-1361.3332142115632	12.572316312146423
61320000	-1572.1795156630137	8.445197126157836	-1580.6247127891716	0.22007202996048536	0.36087178747514786	1.4235706521053317	1.0	1.0	3.4936672391688134E-4	-1.5658556641222915E-4	-1.5658556641222915E-4	3.3220714775237327E-4	0.45962799483283034	3628.970490283545	1710.5122618790924	1710.5122618790924	3816.4185808742686	56353.18302864498	-235.9734311558542	0.0	-1344.6512816333172	13.572637967648511
61330000	-1547.4256024049778	50.83337471059695	-1598.2589771155747	0.17984676067819477	0.28111105258749175	1.0356907190643585	1.0	1.0	3.30485226205277E-4	-1.4505799476537538E-4	-1.4505799476537538E-4	3.168920229592877E-4	0.44823936191761987	3786.6650207053167	1733.3539343218831	1733.3539343218833	3949.095449752559	60126.80501902463	-251.81158561506444	0.0	-1346.4473915005103	54.805518123637725
61340000	-1578.2843400590002	34.46760626384482	-1612.751946322845	0.17313771991037913	0.3136699733117366	1.0052699416945177	1.0	1.0	3.4297107541813904E-4	-1.5183275135626902E-4	-1.5183275135626902E-4	3.1031425220990114E-4	0.4654101528289198	3721.8820189344174	1821.0687492883617	1821.068749288362	4113.5651022239535	60334.18633981918	-245.1035783907352	0.0	-1367.6483679321097	38.52256478416426
61350000	-1561.1193265037145	56.42717763752179	-1617.5465041412363	0.4911769713204035	0.2780965938229949	0.0854502486926304	1.0	1.0	1.9825836538052663E-4	-6.476433063575587E-5	-6.476433063575587E-5	1.7860408053284736E-4	0.3441711256637602	5721.677604899606	2074.7601011655915	2074.7601011655915	6351.313171555108	52680.6564283753	-241.31066181135037	0.0	-1376.2358423298858	62.208238424923316
61360000	-1513.033144766021	69.76964567315927	-1582.8027904391802	0.15857589388765583	0.2598524156219519	3.30007821137849	1.0	1.0	3.1290933389694253E-4	-1.2077246114315521E-4	-1.2077246114315521E-4	2.7402850980244814E-4	0.4124400046363882	3850.8735102026344	1697.1937398537007	1697.1937398537004	4397.258759198355	67779.65833283676	-240.0509991129943	0.0	-1342.7517913261859	77.00401716413175
61370000	-1504.247725698966	90.3943175100076	-1594.6420432089735	0.2956651087860438	0.2687464525084385	0.1512664745628438	1.0	1.0	2.6787459979061174E-4	-1.0298720476472207E-4	-1.0298720476472207E-4	2.2626651572981736E-4	0.41831877655513483	4524.906059233174	2059.550991715599	2059.5509917155996	5356.989724253174	60809.36496586199	-257.0020825831119	0.0	-1337.6399606258615	94.0991838393917
61380000	-1512.728605529873	70.89126110655782	-1583.6198666364307	0.723325218432574	0.27867807809143685	-0.41131464527851536	1.0	1.0	1.9761402620403488E-4	-1.1243431515530809E-4	-1.1243431515530809E-4	2.2529903602286908E-4	0.5328565748543148	7066.924827788299	3526.7121745952268	3526.7121745952263	6198.5328155542875	39936.626287452236	-253.0708579906251	0.0	-1330.5490086458058	75.61916898790132
61390000	-1543.194416486705	56.802852000293136	-1599.997268486998	0.2314659445436177	0.283453387276321	-0.7238639748348538	1.0	1.0	2.4514807378789413E-4	-1.425465708420593E-4	-1.425465708420593E-4	2.8108044469257683E-4	0.5430342419507116	5785.118947707406	2933.853576370451	2933.8535763704504	5045.568958792008	59863.8700238231	-253.5836326588528	0.0	-1346.4136358281453	65.1303152608634
61400000	-1606.915120709279	20.08772534837	-1627.002846057649	0.17390668166960374	0.3435298019893671	-0.3129272310005251	1.0	1.0	3.125066459419723E-4	-1.462104669127191E-4	-1.462104669127191E-4	2.6025474411253067E-4	0.5126836973628752	4340.91893262671	2438.717442534622	2438.7174425346225	5212.4545147757935	60371.118367348754	-248.5618525486051	0.0	-1378.4409935090441	28.111066011154747
61410000	-1588.3142636133614	14.708035455138976	-1603.0222990685004	0.1191443142520885	0.3423373535139219	1.7722979359644682	1.0	1.0	3.8938779260115717E-4	-1.4275343052478595E-4	-1.4275343052478595E-4	3.123604428810108E-4	0.4093241537132767	3085.016992377015	1409.8992651794872	1409.8992651794872	3845.774918613342	61762.6849782159	-250.94630802904769	0.0	-1352.0759910394527	20.848925840907253
61420000	-1545.8514607001237	16.153630036118567	-1562.0050907362422	0.13275241814788658	0.3114533100151993	5.331917089079133	1.0	1.0	4.3076047246263935E-4	-2.1425309664597665E-4	-2.1425309664597665E-4	3.693875974076982E-4	0.5371159269235446	3262.761243946468	1892.474747495247	1892.4747474952467	3804.8613024327783	60177.53466097636	-245.46140157483674	0.0	-1316.5436891614054	24.693784695469052
61430000	-1573.3504038770434	4.715778570530937	-1578.0661824475744	0.15436707118363163	0.38844682470202263	3.899409917269141	1.0	1.0	4.4708041643885E-4	-1.615474853392986E-4	-1.615474853392986E-4	3.0986672958773013E-4	0.43403015556781177	2755.8956997561886	1436.772578796494	1436.7725787964941	3976.248107527775	53315.142599698345	-251.88276251190274	0.0	-1326.1834199356717	14.28718106175567
61440000	-1590.7395416022089	-1.4124671904447341	-1589.3270744117642	0.18570730577539318	0.37400457872156334	2.121454499298078	1.0	1.0	2.7704817183328795E-4	-1.1759468791470212E-4	-1.1759468791470212E-4	3.5606465576863743E-4	0.37440843678107616	4197.957289671401	1386.426508108472	1386.426508108472	3266.362930707169	56276.63404373149	-251.6793242875771	0.0	-1337.647750124187	5.502627698376553
61450000	-1605.1190439160528	2.9183695595605643	-1608.0374134756132	0.21218270519816324	0.36213844001924145	1.5140780097645488	1.0	1.0	2.8132808887847344E-4	-1.0637219024615609E-4	-1.0637219024615609E-4	2.343427673054984E-4	0.41428172565529114	4291.036414952692	1947.7748220387327	1947.774822038733	5151.381831865278	52049.99271273446	-253.0795010065895	0.0	-1354.9579124690238	10.44744929515958
61460000	-1557.6386167174994	39.859836295767494	-1597.498453013267	0.10403757750643555	0.3284705644758182	0.7748431526689474	1.0	1.0	3.431271052967815E-4	-1.3791428272560388E-4	-1.3791428272560388E-4	3.804495648614696E-4	0.3817096908538374	3411.424234701277	1236.6530806071044	1236.6530806071044	3076.760313863316	64572.0871679443	-260.4938542171657	0.0	-1337.0045987961014	48.41051699080222
61470000	-1585.9054207462277	29.566697120425985	-1615.4721178666537	0.1613492973355486	0.3188016405335925	4.7126193114139845	1.0	1.0	2.8629370287949985E-4	-1.0513924895781615E-4	-1.0513924895781615E-4	3.3009062663566036E-4	0.3420128129447276	3955.615821611456	1259.9281624222706	1259.9281624222708	3430.7787297088194	63264.30628802817	-261.16898584891686	0.0	-1354.3031320177367	39.470057145083445
61480000	-1590.8938899502475	20.683253744537513	-1611.577143694785	0.21722516814411616	0.33114280358898995	1.1976237905258182	1.0	1.0	2.9644566320524197E-4	-1.0644396607326061E-4	-1.0644396607326061E-4	3.1375894074304187E-4	0.3490201028460488	3841.217509364812	1303.14828727605	1303.1482872760503	3629.2584025894166	60125.126162710934	-260.867810912541	0.0	-1350.709332782244	27.06203060159635
61490000	-1576.0981305668113	22.49661482626571	-1598.594745393077	0.32452313936940724	0.34804445494153413	0.23964301600774585	1.0	1.0	2.29512415500044E-4	-7.784051474630465E-5	-7.784051474630465E-5	2.214097367541374E-4	0.34530609928461814	4946.914566632497	1739.1754396974166	1739.1754396974166	5127.951137582306	46382.44153597053	-262.77983021570304	0.0	-1335.814915177374	27.10143777369679
61500000	-1595.8424073814047	2.946801067992986	-1598.7892084493976	0.5072602470336528	0.3590963012738457	0.5411073692100494	1.0	1.0	2.3724264885563266E-4	-8.930767949605449E-5	-8.930767949605449E-5	2.542872418044811E-4	0.36360524340498057	4857.267038345203	1705.9103901910307	1705.9103901910305	4531.689793789186	41588.635202672245	-266.24157189330896	0.0	-1332.5476365560887	7.5688022690522265
61510000	-1592.8769287710002	-5.6492442777298395	-1587.2276844932703	0.4265611872941733	0.34560231371842304	1.9357428398444867	1.0	1.0	2.9509003717061145E-4	-8.829280604741036E-5	-8.829280604741036E-5	2.6633256975235633E-4	0.3149458616432034	3761.947115677684	1247.1357421812506	1247.1357421812506	4168.1462963069725	40612.13112622123	-261.3544612109397	0.0	-1325.8732232823306	2.6270872992454137
61520000	-1596.6172731406562	-28.4700593105127	-1568.1472138301435	0.3620002437804132	0.44169942276833846	0.37999679730319597	1.0	1.0	3.236141994273802E-4	-8.939430651589329E-5	-8.939430651589329E-5	2.614276231223395E-4	0.3073408852701614	3412.432220740891	1166.8698520158573	1166.8698520158575	4224.157753591629	41170.949795608896	-258.2171666748859	0.0	-1309.9300471552576	-22.403291020523312
61530000	-1573.0748692975797	4.1252279170106805	-1577.2000972145904	0.23030807982400167	0.35717013411	0.1763139445840174	1.0	1.0	2.8137423362548634E-4	-1.5007693253116822E-4	-1.5007693253116822E-4	3.243506348871865E-4	0.49678034609232463	4718.457072204283	2183.2285419225814	2183.228541922581	4093.262351861933	47372.70402464552	-252.2735137883914	0.0	-1324.926583426199	9.013878167524433
61540000	-1563.493637267312	8.79424387859677	-1572.2878811459086	0.5434338897903616	0.34150154074460926	-0.26248078755698057	1.0	1.0	2.8091101080346414E-4	-1.6768885981972254E-4	-1.6768885981972254E-4	2.7777344461564333E-4	0.6003084662685158	5565.479476424317	3359.820479034738	3359.8204790347377	5628.343873877435	41505.38766082945	-250.85017188334388	0.0	-1321.4377092625648	15.771347094405975
61550000	-1558.6641190298562	35.22970210125027	-1593.8938211311065	0.31772283580155536	0.36571623201652076	1.2153824914366367	1.0	1.0	2.5349398281044894E-4	-1.2645573071194747E-4	-1.2645573071194747E-4	2.735493696316436E-4	0.4802162243415005	5127.249666213243	2370.212382344976	2370.212382344976	4751.3432054408595	54131.51942953839	-250.99968055693054	0.0	-1342.894140574176	42.774063137255
61560000	-1597.7486125657388	0.08766582099874132	-1597.8362783867376	0.15767785550620758	0.39551867317444456	0.7774059348890625	1.0	1.0	3.55422140389767E-4	-1.5717029700402846E-4	-1.5717029700402846E-4	3.2752539841650574E-4	0.46065495087614033	3571.4221721758563	1713.8258169946062	1713.8258169946062	3875.615505872915	57723.88126635542	-252.99704448534825	0.0	-1344.8392339013894	4.696071851106533
61570000	-1613.5822966370686	-12.272198551348364	-1601.3100980857203	0.161628941098506	0.3421698637600966	0.9049456238339917	1.0	1.0	3.726812916114372E-4	-2.078021756972923E-4	-2.078021756972923E-4	3.9389728205879E-4	0.5423626852606448	3801.4954033816493	2005.4949645680963	2005.4949645680963	3596.740270921093	56653.111544030566	-247.44769707810846	0.0	-1353.8624010076119	-4.7188589410238055
61580000	-1564.0820862614294	23.373897041146037	-1587.4559833025753	0.7544808261693108	0.3137297663739239	1.0184568447167663	1.0	1.0	2.2323119984885153E-4	-1.0679649186243037E-4	-1.0679649186243037E-4	2.2311648461784733E-4	0.4785350035686699	5810.163238641584	2781.081156319649	2781.081156319649	5813.150531217632	39455.038988832435	-258.0942611690161	0.0	-1329.3617221335592	28.63390437103471
61590000	-1521.0667341810663	45.44900823111004	-1566.5157424121765	0.232245101967846	0.3382446906282171	-1.1474117852048986	1.0	1.0	3.340775387087955E-4	-1.8009689992621884E-4	-1.8009689992621884E-4	3.189354464789313E-4	0.5517358498881926	4303.293041472801	2429.9893436100633	2429.9893436100638	4507.6004047511515	49025.970922838285	-261.16519864882684	0.0	-1305.3505437633496	51.15660842993549
61600000	-1538.6568156787876	30.37513594535584	-1569.0319516241434	0.28198034411562395	0.35158500724886255	-0.09365764075832739	1.0	1.0	3.194586640104557E-4	-1.822647412060533E-4	-1.822647412060533E-4	3.2544729666839507E-4	0.5652687717211166	4600.187884718143	2576.3067104585302	2576.3067104585307	4515.538739737997	48147.26213851587	-256.4401050214643	0.0	-1312.591846602679	33.29265089908184
